start,end,token,cleaned_token,overlap,ignore,gap,other,exclude
33.817,33.951,な,な,False,False,False,False,False
33.951,34.418,た,た,False,False,False,False,False
34.418,34.585,へ,へ,False,False,False,False,False
34.585,34.918,と,と,False,False,False,False,False
34.918,35.052,ぶ,ぶ,False,False,False,False,False
35.052,36.12,よ,よ,False,False,False,False,False
36.12,36.487,ね,ね,False,False,False,False,False
36.487,36.787,ぼ,ぼ,False,False,False,False,False
36.787,36.987,け,け,False,False,False,False,False
36.987,37.287,め,め,False,False,False,False,False
37.287,37.588,あ,あ,False,False,False,False,False
37.588,37.921,く,く,False,False,False,False,False
37.921,38.088,び,び,False,False,False,False,False
38.088,38.255,し,し,False,False,False,False,False
38.255,38.689,て,て,False,False,False,False,False
38.689,38.889,きょ,きょ,False,False,False,False,False
38.889,39.023,う,う,False,False,False,False,False
39.023,39.323,は,は,False,False,False,False,False
39.323,39.49,な,な,False,False,False,False,False
39.49,39.823,に,に,False,False,False,False,False
39.823,40.124,を,を,False,False,False,False,False
40.124,40.29,し,し,False,False,False,False,False
40.29,40.591,よ,よ,False,False,False,False,False
40.591,40.758,う,う,False,False,False,False,False
40.758,41.225,か？,か,False,False,False,False,False
41.225,41.558,と,と,False,False,False,False,False
41.558,41.825,わ,わ,False,False,False,False,False
41.825,41.992,に,に,False,False,False,False,False
41.992,42.326,つ,つ,False,False,False,False,False
42.326,42.626,づ,づ,False,False,False,False,False
42.626,42.96,く,く,False,False,False,False,False
42.96,43.127,う,う,False,False,False,False,False
43.127,43.26,み,み,False,False,False,False,False
43.26,43.46,を,を,False,False,False,False,False
43.46,43.761,か,か,False,False,False,False,False
43.761,43.927,け,け,False,False,False,False,False
43.927,44.228,ぬ,ぬ,False,False,False,False,False
44.228,44.528,け,け,False,False,False,False,False
44.528,46.263,る,る,False,False,False,False,False
46.263,46.597,い,い,False,False,False,False,False
46.597,46.864,ま,ま,False,False,False,False,False
46.864,47.197,ワ,ワ,False,False,False,False,False
47.197,47.531,た,た,False,False,False,False,False
47.531,47.865,め,め,False,False,False,False,False
47.865,48.165,い,い,False,False,False,False,False
48.165,48.799,き,き,False,False,False,False,False
48.799,49.099,よ,よ,False,False,False,False,False
49.099,49.4,り,り,False,False,False,False,False
49.4,49.7,も,も,False,False,False,False,False
49.7,50.034,ゆ,ゆ,False,False,False,False,False
50.034,50.334,う,う,False,False,False,False,False
50.334,50.701,き,き,False,False,False,False,False
50.701,51.335,を,を,False,False,False,False,False
51.335,51.668,あ,あ,False,False,False,False,False
51.668,51.969,き,き,False,False,False,False,False
51.969,52.269,ら,ら,False,False,False,False,False
52.269,52.603,め,め,False,False,False,False,False
52.603,52.903,る,る,False,False,False,False,False
52.903,53.17,な,な,False,False,False,False,False
53.17,53.404,ん,ん,False,False,False,False,False
53.404,53.57,て,て,False,False,False,False,False
53.57,53.871,な,な,False,False,False,False,False
53.871,54.038,い,い,False,False,False,False,False
54.038,54.638,の,の,False,False,False,False,False
54.638,54.938,こ,こ,False,False,False,False,False
54.938,55.272,こ,こ,False,False,False,False,False
55.272,55.606,で,で,False,False,False,False,False
55.606,55.739,う,う,False,False,False,False,False
55.739,55.939,た,た,False,False,False,False,False
55.939,56.707,う,う,False,False,False,False,False
56.707,57.307,ぼ,ぼ,False,False,False,False,False
57.307,57.975,く,く,False,False,False,False,False
57.975,58.876,の,の,False,False,False,False,False
58.876,59.243,こ,こ,False,False,False,False,False
59.243,59.41,え,え,False,False,False,False,False
59.41,59.71,は,は,False,False,False,False,False
59.71,60.177,き,き,False,False,False,False,False
60.177,60.477,こ,こ,False,False,False,False,False
60.477,60.811,え,え,False,False,False,False,False
60.811,61.145,て,て,False,False,False,False,False
61.145,61.445,ま,ま,False,False,False,False,False
61.445,61.612,す,す,False,False,False,False,False
61.612,62.513,か？,か,False,False,False,False,False
62.513,62.679,き,き,False,False,False,False,False
62.679,62.846,み,み,False,False,False,False,False
62.846,63.013,に,に,False,False,False,False,False
63.013,63.18,と,と,False,False,False,False,False
63.18,63.313,ど,ど,False,False,False,False,False
63.313,63.947,け！,け,False,False,False,False,False
63.947,64.248,がっ,がっ,False,False,False,False,False
64.248,64.581,こう,こう,False,False,False,False,False
64.581,65.182,の,の,False,False,False,False,False
65.182,65.382,と,と,False,False,False,False,False
65.382,65.516,も,も,False,False,False,False,False
65.516,65.682,だ,だ,False,False,False,False,False
65.682,65.849,ち,ち,False,False,False,False,False
65.849,66.483,じゃ,じゃ,False,False,False,False,False
66.483,66.784,きっ,きっ,False,False,False,False,False
66.784,66.95,と,と,False,False,False,False,False
66.95,67.117,な,な,False,False,False,False,False
67.117,67.284,い,い,False,False,False,False,False
67.284,67.584,で,で,False,False,False,False,False
67.584,67.918,あ,あ,False,False,False,False,False
67.918,68.085,い,い,False,False,False,False,False
68.085,68.218,だ,だ,False,False,False,False,False
68.218,68.352,っ,っ,False,False,False,False,False
68.352,68.986,た,た,False,False,False,False,False
68.986,69.319,が,が,False,False,False,False,False
69.319,69.653,め,め,False,False,False,False,False
69.653,69.787,ん,ん,False,False,False,False,False
69.787,70.254,の,の,False,False,False,False,False
70.254,70.587,さ,さ,False,False,False,False,False
70.587,70.888,き,き,False,False,False,False,False
70.888,71.221,の,の,False,False,False,False,False
71.221,71.522,は,は,False,False,False,False,False
71.522,71.688,る,る,False,False,False,False,False
71.688,72.322,か,か,False,False,False,False,False
72.322,72.623,と,と,False,False,False,False,False
72.623,72.956,お,お,False,False,False,False,False
72.956,73.257,く,く,False,False,False,False,False
73.257,73.424,ま,ま,False,False,False,False,False
73.424,74.058,で,で,False,False,False,False,False
74.058,74.191,さ,さ,False,False,False,False,False
74.191,74.358,さ,さ,False,False,False,False,False
74.358,74.525,く,く,False,False,False,False,False
74.525,74.691,れ,れ,False,False,False,False,False
74.691,75.292,た,た,False,False,False,False,False
75.292,75.459,こ,こ,False,False,False,False,False
75.459,75.626,と,と,False,False,False,False,False
75.626,75.926,ば,ば,False,False,False,False,False
75.926,76.593,も,も,False,False,False,False,False
76.593,76.76,だ,だ,False,False,False,False,False
76.76,76.927,れ,れ,False,False,False,False,False
76.927,77.227,か,か,False,False,False,False,False
77.227,77.361,の,の,False,False,False,False,False
77.361,77.694,え,え,False,False,False,False,False
77.694,77.861,が,が,False,False,False,False,False
77.861,78.028,お,お,False,False,False,False,False
78.028,78.328,に,に,False,False,False,False,False
78.328,78.495,な,な,False,False,False,False,False
78.495,79.096,る,る,False,False,False,False,False
79.096,79.43,そ,そ,False,False,False,False,False
79.43,79.73,れ,れ,False,False,False,False,False
79.73,79.897,ぞ,ぞ,False,False,False,False,False
79.897,80.23,れ,れ,False,False,False,False,False
80.23,80.531,の,の,False,False,False,False,False
80.531,80.697,い,い,False,False,False,False,False
80.697,81.031,ろ,ろ,False,False,False,False,False
81.031,81.632,で,で,False,False,False,False,False
81.632,81.965,ほ,ほ,False,False,False,False,False
81.965,82.266,し,し,False,False,False,False,False
82.266,82.433,む,む,False,False,False,False,False
82.433,82.733,す,す,False,False,False,False,False
82.733,83.033,ぶ,ぶ,False,False,False,False,False
83.033,83.233,き,き,False,False,False,False,False
83.233,83.534,せ,せ,False,False,False,False,False
83.534,84.134,き,き,False,False,False,False,False
84.134,84.334,き,き,False,False,False,False,False
84.334,84.635,ら,ら,False,False,False,False,False
84.635,84.968,き,き,False,False,False,False,False
84.968,85.269,ら,ら,False,False,False,False,False
85.269,85.602,か,か,False,False,False,False,False
85.602,85.903,が,が,False,False,False,False,False
85.903,86.07,や,や,False,False,False,False,False
86.07,86.203,く,く,False,False,False,False,False
86.203,86.403,す,す,False,False,False,False,False
86.403,86.703,て,て,False,False,False,False,False
86.703,86.837,ー,ー,False,False,False,False,False
86.837,87.037,じ,じ,False,False,False,False,False
87.037,87.938,に,に,False,False,False,False,False
87.938,88.105,つ,つ,False,False,False,False,False
88.105,88.272,れ,れ,False,False,False,False,False
88.272,88.605,て,て,False,False,False,False,False
88.605,88.772,く,く,False,False,False,False,False
88.772,91.442,よ,よ,False,False,False,False,False
91.442,99.316,<silence>,<silence>,False,False,False,False,False
99.316,99.483,な,な,False,False,False,False,False
99.483,99.65,い,い,False,False,False,False,False
99.65,99.95,て,て,False,False,False,False,False
99.95,100.117,わ,わ,False,False,False,False,False
100.117,100.25,ら,ら,False,False,False,False,False
100.25,100.451,っ,っ,False,False,False,False,False
100.451,100.751,て,て,False,False,False,False,False
100.751,101.051,は,は,False,False,False,False,False
101.051,101.218,しゃ,しゃ,False,False,False,False,False
101.218,101.385,い,い,False,False,False,False,False
101.385,101.852,で,で,False,False,False,False,False
101.852,102.019,ま,ま,False,False,False,False,False
102.019,102.152,い,い,False,False,False,False,False
102.152,102.486,に,に,False,False,False,False,False
102.486,102.653,ち,ち,False,False,False,False,False
102.653,102.986,じぇっ,じぇっ,False,False,False,False,False
102.986,103.287,と,と,False,False,False,False,False
103.287,103.42,こ,こ,False,False,False,False,False
103.42,103.754,ー,ー,False,False,False,False,False
103.754,103.921,す,す,False,False,False,False,False
103.921,104.388,たー！,たー,False,False,False,False,False
104.388,104.688,た,た,False,False,False,False,False
104.688,105.022,ま,ま,False,False,False,False,False
105.022,105.189,に,に,False,False,False,False,False
105.189,105.489,は,は,False,False,False,False,False
105.489,105.789,ね,ね,False,False,False,False,False
105.789,106.09,こ,こ,False,False,False,False,False
106.09,106.256,ろ,ろ,False,False,False,False,False
106.256,106.423,ん,ん,False,False,False,False,False
106.423,106.59,で,で,False,False,False,False,False
106.59,107.057,お,お,False,False,False,False,False
107.057,107.224,ひ,ひ,False,False,False,False,False
107.224,107.691,る,る,False,False,False,False,False
107.691,107.858,ね,ね,False,False,False,False,False
107.858,108.158,し,し,False,False,False,False,False
108.158,108.325,よ,よ,False,False,False,False,False
108.325,109.426,う,う,False,False,False,False,False
109.426,109.626,ちょ,ちょ,False,False,False,False,False
109.626,109.76,っ,っ,False,False,False,False,False
109.76,110.06,と,と,False,False,False,False,False
110.06,110.227,じ,じ,False,False,False,False,False
110.227,110.561,し,し,False,False,False,False,False
110.561,110.894,ん,ん,False,False,False,False,False
110.894,111.161,な,な,False,False,False,False,False
111.161,111.361,い,い,False,False,False,False,False
111.361,111.495,と,と,False,False,False,False,False
111.495,111.929,き,き,False,False,False,False,False
111.929,112.296,こ,こ,False,False,False,False,False
112.296,112.596,と,と,False,False,False,False,False
112.596,112.763,り,り,False,False,False,False,False
112.763,113.063,と,と,False,False,False,False,False
113.063,113.23,でゅ,でゅ,False,False,False,False,False
113.23,113.363,え,え,False,False,False,False,False
113.363,113.53,っ,っ,False,False,False,False,False
113.53,113.797,と,と,False,False,False,False,False
113.797,113.997,し,し,False,False,False,False,False
113.997,114.465,て,て,False,False,False,False,False
114.465,114.665,きょ,きょ,False,False,False,False,False
114.665,114.765,う,う,False,False,False,False,False
114.765,115.099,だ,だ,False,False,False,False,False
115.099,115.265,け,け,False,False,False,False,False
115.265,115.566,は,は,False,False,False,False,False
115.566,115.732,な,な,False,False,False,False,False
115.732,115.899,い,い,False,False,False,False,False
115.899,116.2,ちゃ,ちゃ,False,False,False,False,False
116.2,116.366,う,う,False,False,False,False,False
116.366,116.533,こ,こ,False,False,False,False,False
116.533,116.7,と,と,False,False,False,False,False
116.7,116.967,ゆ,ゆ,False,False,False,False,False
116.967,117.134,る,る,False,False,False,False,False
117.134,117.468,し,し,False,False,False,False,False
117.468,117.801,て,て,False,False,False,False,False
117.801,119.503,ね,ね,False,False,False,False,False
119.503,119.87,み,み,False,False,False,False,False
119.87,120.204,ら,ら,False,False,False,False,False
120.204,120.471,い,い,False,False,False,False,False
120.471,120.771,の,の,False,False,False,False,False
120.771,121.105,ぼ,ぼ,False,False,False,False,False
121.105,121.438,く,く,False,False,False,False,False
121.438,122.039,が,が,False,False,False,False,False
122.039,122.372,あ,あ,False,False,False,False,False
122.372,122.673,る,る,False,False,False,False,False
122.673,123.006,ば,ば,False,False,False,False,False
123.006,123.34,む,む,False,False,False,False,False
123.34,123.64,ひ,ひ,False,False,False,False,False
123.64,123.941,ら,ら,False,False,False,False,False
123.941,124.575,く,く,False,False,False,False,False
124.575,124.875,き,き,False,False,False,False,False
124.875,125.209,ず,ず,False,False,False,False,False
125.209,125.542,つ,つ,False,False,False,False,False
125.542,125.843,い,い,False,False,False,False,False
125.843,126.176,た,た,False,False,False,False,False
126.176,126.41,しゃ,しゃ,False,False,False,False,False
126.41,126.643,し,し,False,False,False,False,False
126.643,126.777,ん,ん,False,False,False,False,False
126.777,126.977,だ,だ,False,False,False,False,False
126.977,127.277,っ,っ,False,False,False,False,False
127.277,127.878,て,て,False,False,False,False,False
127.878,128.212,た,た,False,False,False,False,False
128.212,128.512,か,か,False,False,False,False,False
128.512,128.846,ら,ら,False,False,False,False,False
128.846,129.012,も,も,False,False,False,False,False
129.012,129.146,の,の,False,False,False,False,False
129.146,129.947,だ,だ,False,False,False,False,False
129.947,130.581,ぼ,ぼ,False,False,False,False,False
130.581,131.215,く,く,False,False,False,False,False
131.215,132.182,の,の,False,False,False,False,False
132.182,132.483,あ,あ,False,False,False,False,False
132.483,132.683,い,い,False,False,False,False,False
132.683,132.983,が,が,False,False,False,False,False
132.983,133.45,み,み,False,False,False,False,False
133.45,133.75,え,え,False,False,False,False,False
133.75,134.084,て,て,False,False,False,False,False
134.084,134.384,い,い,False,False,False,False,False
134.384,134.685,ま,ま,False,False,False,False,False
134.685,134.852,す,す,False,False,False,False,False
134.852,135.786,か？,か,False,False,False,False,False
135.786,135.953,き,き,False,False,False,False,False
135.953,136.12,み,み,False,False,False,False,False
136.12,136.286,に,に,False,False,False,False,False
136.286,136.453,と,と,False,False,False,False,False
136.453,136.587,ど,ど,False,False,False,False,False
136.587,137.221,け！,け,False,False,False,False,False
137.221,137.521,か,か,False,False,False,False,False
137.521,137.855,こ,こ,False,False,False,False,False
137.855,138.489,も,も,False,False,False,False,False
138.489,138.789,こ,こ,False,False,False,False,False
138.789,138.956,せ,せ,False,False,False,False,False
138.956,139.123,い,い,False,False,False,False,False
139.123,139.756,も,も,False,False,False,False,False
139.756,139.923,せ,せ,False,False,False,False,False
139.923,140.057,い,い,False,False,False,False,False
140.057,140.224,か,か,False,False,False,False,False
140.224,140.357,く,く,False,False,False,False,False
140.357,140.524,も,も,False,False,False,False,False
140.524,140.858,ち,ち,False,False,False,False,False
140.858,141.024,が,が,False,False,False,False,False
141.024,141.158,う,う,False,False,False,False,False
141.158,141.358,け,け,False,False,False,False,False
141.358,141.692,れ,れ,False,False,False,False,False
141.692,142.226,ど,ど,False,False,False,False,False
142.226,142.593,よ,よ,False,False,False,False,False
142.593,142.893,わ,わ,False,False,False,False,False
142.893,143.06,き,き,False,False,False,False,False
143.06,143.527,な,な,False,False,False,False,False
143.527,143.861,と,と,False,False,False,False,False
143.861,144.161,き,き,False,False,False,False,False
144.161,144.461,は,は,False,False,False,False,False
144.461,144.795,ま,ま,False,False,False,False,False
144.795,144.962,ぶ,ぶ,False,False,False,False,False
144.962,145.562,た,た,False,False,False,False,False
145.562,145.762,ぎゅ,ぎゅ,False,False,False,False,False
145.762,145.896,っ,っ,False,False,False,False,False
145.896,146.196,と,と,False,False,False,False,False
146.196,146.53,つ,つ,False,False,False,False,False
146.53,146.697,む,む,False,False,False,False,False
146.697,147.297,り,り,False,False,False,False,False
147.297,147.464,も,も,False,False,False,False,False
147.464,147.631,う,う,False,False,False,False,False
147.631,147.798,い,い,False,False,False,False,False
147.798,147.931,っ,っ,False,False,False,False,False
147.931,148.132,か,か,False,False,False,False,False
148.132,148.565,い,い,False,False,False,False,False
148.565,148.732,も,も,False,False,False,False,False
148.732,148.899,う,う,False,False,False,False,False
148.899,149.066,い,い,False,False,False,False,False
149.066,149.199,っ,っ,False,False,False,False,False
149.199,149.399,か,か,False,False,False,False,False
149.399,149.833,い,い,False,False,False,False,False
149.833,150.0,ぜ,ぜ,False,False,False,False,False
150.0,150.2,っ,っ,False,False,False,False,False
150.2,150.334,た,た,False,False,False,False,False
150.334,150.501,い,い,False,False,False,False,False
150.501,150.634,に,に,False,False,False,False,False
150.634,150.968,あ,あ,False,False,False,False,False
150.968,151.135,き,き,False,False,False,False,False
151.135,151.301,ら,ら,False,False,False,False,False
151.301,151.602,め,め,False,False,False,False,False
151.602,151.768,な,な,False,False,False,False,False
151.768,152.336,い,い,False,False,False,False,False
152.336,152.703,ま,ま,False,False,False,False,False
152.703,153.003,え,え,False,False,False,False,False
153.003,153.17,の,の,False,False,False,False,False
153.17,153.47,せ,せ,False,False,False,False,False
153.47,153.804,な,な,False,False,False,False,False
153.804,153.937,か,か,False,False,False,False,False
153.937,154.271,お,お,False,False,False,False,False
154.271,154.872,う,う,False,False,False,False,False
154.872,155.205,へ,へ,False,False,False,False,False
155.205,155.372,た,た,False,False,False,False,False
155.372,155.539,っ,っ,False,False,False,False,False
155.539,155.672,ぴ,ぴ,False,False,False,False,False
155.672,156.006,な,な,False,False,False,False,False
156.006,156.306,ぼ,ぼ,False,False,False,False,False
156.306,156.473,く,く,False,False,False,False,False
156.473,156.773,で,で,False,False,False,False,False
156.773,157.407,も,も,False,False,False,False,False
157.407,157.608,き,き,False,False,False,False,False
157.608,157.908,み,み,False,False,False,False,False
157.908,158.242,の,の,False,False,False,False,False
158.242,158.542,と,と,False,False,False,False,False
158.542,158.876,な,な,False,False,False,False,False
158.876,159.176,り,り,False,False,False,False,False
159.176,159.343,に,に,False,False,False,False,False
159.343,159.51,い,い,False,False,False,False,False
159.51,159.643,き,き,False,False,False,False,False
159.643,160.11,た,た,False,False,False,False,False
160.11,160.277,く,く,False,False,False,False,False
160.277,161.211,て,て,False,False,False,False,False
161.211,161.545,は,は,False,False,False,False,False
161.545,161.845,し,し,False,False,False,False,False
161.845,162.012,る,る,False,False,False,False,False
162.012,164.214,の,の,False,False,False,False,False
164.214,164.381,だ,だ,False,False,False,False,False
164.381,164.515,れ,れ,False,False,False,False,False
164.515,164.681,に,に,False,False,False,False,False
164.681,165.015,も,も,False,False,False,False,False
165.015,165.182,い,い,False,False,False,False,False
165.182,165.449,え,え,False,False,False,False,False
165.449,165.816,ず,ず,False,False,False,False,False
165.816,166.75,に,に,False,False,False,False,False
166.75,166.917,え,え,False,False,False,False,False
166.917,167.05,が,が,False,False,False,False,False
167.05,167.217,い,い,False,False,False,False,False
167.217,167.518,た,た,False,False,False,False,False
167.518,167.718,ゆ,ゆ,False,False,False,False,False
167.718,168.018,め,め,False,False,False,False,False
168.018,168.318,が,が,False,False,False,False,False
168.318,168.785,た,た,False,False,False,False,False
168.785,169.086,と,と,False,False,False,False,False
169.086,169.419,え,え,False,False,False,False,False
169.419,169.72,か,か,False,False,False,False,False
169.72,170.053,な,な,False,False,False,False,False
170.053,170.187,わ,わ,False,False,False,False,False
170.187,170.554,な,な,False,False,False,False,False
170.554,170.854,い,い,False,False,False,False,False
170.854,171.121,と,と,False,False,False,False,False
171.121,171.321,し,し,False,False,False,False,False
171.321,171.455,て,て,False,False,False,False,False
171.455,172.556,も,も,False,False,False,False,False
172.556,172.89,ぼ,ぼ,False,False,False,False,False
172.89,173.223,ろ,ろ,False,False,False,False,False
173.223,173.357,ぼ,ぼ,False,False,False,False,False
173.357,173.69,ろ,ろ,False,False,False,False,False
173.69,173.991,の,の,False,False,False,False,False
173.991,174.324,く,く,False,False,False,False,False
174.324,174.458,つ,つ,False,False,False,False,False
174.458,174.625,で,で,False,False,False,False,False
174.625,174.791,も,も,False,False,False,False,False
174.791,175.092,かっ,かっ,False,False,False,False,False
175.092,175.259,こ,こ,False,False,False,False,False
175.259,175.592,よ,よ,False,False,False,False,False
175.592,175.893,く,く,False,False,False,False,False
175.893,176.226,な,な,False,False,False,False,False
176.226,176.36,く,く,False,False,False,False,False
176.36,176.527,て,て,False,False,False,False,False
176.527,176.994,も,も,False,False,False,False,False
176.994,178.095,ah,,False,False,False,True,True
178.095,178.262,お,お,False,False,False,False,False
178.262,178.428,さ,さ,False,False,False,False,False
178.428,178.862,な,な,False,False,False,False,False
178.862,179.363,い,い,False,False,False,False,False
179.363,179.53,あ,あ,False,False,False,False,False
179.53,179.663,の,の,False,False,False,False,False
179.663,179.83,ひ,ひ,False,False,False,False,False
179.83,180.164,の,の,False,False,False,False,False
180.164,180.33,ぼ,ぼ,False,False,False,False,False
180.33,180.631,く,く,False,False,False,False,False
180.631,180.797,な,な,False,False,False,False,False
180.797,180.964,ら,ら,False,False,False,False,False
180.964,181.265,な,な,False,False,False,False,False
181.265,181.431,ん,ん,False,False,False,False,False
181.431,181.565,て,て,False,False,False,False,False
181.565,181.698,い,い,False,False,False,False,False
181.698,182.232,う？,う,False,False,False,False,False
182.232,182.399,と,と,False,False,False,False,False
182.399,183.0,ま,ま,False,False,False,False,False
183.0,183.167,ら,ら,False,False,False,False,False
183.167,183.333,な,な,False,False,False,False,False
183.333,183.467,い,い,False,False,False,False,False
183.467,184.902,で,で,False,False,False,False,False
184.902,185.235,<silence>,<silence>,False,False,False,False,False
185.235,185.536,は,は,False,False,False,False,False
185.536,185.802,じ,じ,False,False,False,False,False
185.802,186.17,め,め,False,False,False,False,False
186.17,186.47,て,て,False,False,False,False,False
186.47,186.77,ぼ,ぼ,False,False,False,False,False
186.77,187.104,く,く,False,False,False,False,False
187.104,187.404,ら,ら,False,False,False,False,False
187.404,187.671,で,で,False,False,False,False,False
187.671,187.938,あ,あ,False,False,False,False,False
187.938,188.372,っ,っ,False,False,False,False,False
188.372,188.505,た,た,False,False,False,False,False
188.505,188.972,ひ,ひ,False,False,False,False,False
188.972,189.306,ま,ま,False,False,False,False,False
189.306,189.64,る,る,False,False,False,False,False
189.64,190.24,で,で,False,False,False,False,False
190.24,190.574,き,き,False,False,False,False,False
190.574,190.908,の,の,False,False,False,False,False
190.908,191.208,う,う,False,False,False,False,False
191.208,191.508,み,み,False,False,False,False,False
191.508,191.842,た,た,False,False,False,False,False
191.842,192.176,い,い,False,False,False,False,False
192.176,192.476,に,に,False,False,False,False,False
192.476,192.776,お,お,False,False,False,False,False
192.776,193.076,も,も,False,False,False,False,False
193.076,193.41,い,い,False,False,False,False,False
193.41,193.744,だ,だ,False,False,False,False,False
193.744,194.044,す,す,False,False,False,False,False
194.044,194.378,け,け,False,False,False,False,False
194.378,195.345,ど,ど,False,False,False,False,False
195.345,195.546,も,も,False,False,False,False,False
195.546,195.979,う,う,False,False,False,False,False
195.979,196.28,い,い,False,False,False,False,False
196.28,196.58,こ,こ,False,False,False,False,False
196.58,196.747,う,う,False,False,False,False,False
196.747,197.848,か,か,False,False,False,False,False
197.848,198.182,さ,さ,False,False,False,False,False
198.182,198.482,い,い,False,False,False,False,False
198.482,198.815,ご,ご,False,False,False,False,False
198.815,199.116,に,に,False,False,False,False,False
199.116,199.283,い,い,False,False,False,False,False
199.283,200.35,ま,ま,False,False,False,False,False
200.35,200.684,か,か,False,False,False,False,False
200.684,201.018,さ,さ,False,False,False,False,False
201.018,201.318,な,な,False,False,False,False,False
201.318,201.652,る,る,False,False,False,False,False
201.652,201.952,ご,ご,False,False,False,False,False
201.952,202.286,に,に,False,False,False,False,False
202.286,202.586,ん,ん,False,False,False,False,False
202.586,203.22,の,の,False,False,False,False,False
203.22,203.554,き,き,False,False,False,False,False
203.554,203.72,せ,せ,False,False,False,False,False
203.72,205.122,き,き,False,False,False,False,False
205.122,205.756,<silence>,<silence>,False,False,False,False,False
205.756,206.356,ぼ,ぼ,False,False,False,False,False
206.356,207.024,く,く,False,False,False,False,False
207.024,207.925,の,の,False,False,False,False,False
207.925,208.292,こ,こ,False,False,False,False,False
208.292,208.458,え,え,False,False,False,False,False
208.458,208.759,は,は,False,False,False,False,False
208.759,209.226,き,き,False,False,False,False,False
209.226,209.526,こ,こ,False,False,False,False,False
209.526,209.86,え,え,False,False,False,False,False
209.86,210.194,て,て,False,False,False,False,False
210.194,210.494,ま,ま,False,False,False,False,False
210.494,210.661,す,す,False,False,False,False,False
210.661,211.562,か？,か,False,False,False,False,False
211.562,211.728,き,き,False,False,False,False,False
211.728,211.895,み,み,False,False,False,False,False
211.895,212.029,に,に,False,False,False,False,False
212.029,212.196,と,と,False,False,False,False,False
212.196,212.362,ど,ど,False,False,False,False,False
212.362,212.996,け！,け,False,False,False,False,False
212.996,213.163,こ,こ,False,False,False,False,False
213.163,213.33,く,く,False,False,False,False,False
213.33,213.497,ば,ば,False,False,False,False,False
213.497,213.664,ん,ん,False,False,False,False,False
213.664,214.264,の,の,False,False,False,False,False
214.264,214.431,め,め,False,False,False,False,False
214.431,214.565,っ,っ,False,False,False,False,False
214.565,214.765,せ,せ,False,False,False,False,False
214.765,214.898,ー,ー,False,False,False,False,False
214.898,215.465,じ,じ,False,False,False,False,False
215.465,215.699,さ,さ,False,False,False,False,False
215.699,215.832,く,く,False,False,False,False,False
215.832,215.999,ら,ら,False,False,False,False,False
215.999,216.166,の,の,False,False,False,False,False
216.166,216.333,か,か,False,False,False,False,False
216.333,216.633,ー,ー,False,False,False,False,False
216.633,216.8,て,て,False,False,False,False,False
216.8,216.934,ん,ん,False,False,False,False,False
