start,end,token,cleaned_token,exclude
148.765,149.066,と,と,False
149.066,149.533,な,な,False
149.533,150.0,い,い,False
150.0,150.4,じ,じ,False
150.4,150.601,ん,ん,False
150.601,151.201,せ,せ,False
151.201,151.368,い,い,False
151.368,152.97,を,を,False
152.97,153.137,こ,こ,False
153.137,153.303,の,の,False
153.303,153.437,む,む,False
153.437,153.604,ね,ね,False
153.604,153.77,の,の,False
153.77,153.904,く,く,False
153.904,154.238,う,う,False
154.238,154.371,は,は,False
154.371,154.838,く,く,False
154.838,155.105,さ,さ,False
155.105,156.039,え,え,False
156.039,156.64,み,み,False
156.64,156.94,た,た,False
156.94,157.241,さ,さ,False
157.241,157.541,れ,れ,False
157.541,158.442,る,る,False
158.442,158.609,しゅ,しゅ,False
158.609,158.775,ん,ん,False
158.775,159.209,か,か,False
159.209,159.676,ん,ん,False
159.676,161.778,の,の,False
161.778,162.112,た,た,False
162.112,165.415,め,め,False
165.415,182.099,<silence>,<silence>,False
182.099,182.432,あ,あ,False
182.432,182.733,し,し,False
182.733,183.033,を,を,False
183.033,183.333,ふ,ふ,False
183.333,183.634,み,み,False
183.634,183.934,な,な,False
183.934,184.535,ら,ら,False
184.535,185.736,せ,せ,False
185.736,186.036,げ,げ,False
186.036,186.336,ん,ん,False
186.336,186.737,そ,そ,False
186.737,186.97,う,う,False
186.97,188.172,を,を,False
188.172,188.472,つ,つ,False
188.472,188.772,ら,ら,False
188.772,189.139,ぬ,ぬ,False
189.139,189.373,い,い,False
189.373,190.574,<gap>,<gap>,True
190.574,190.741,の,の,False
190.741,190.874,ま,ま,False
190.874,191.775,ま）,ま,False
191.775,192.075,か,か,False
192.075,192.376,べ,べ,False
192.376,192.709,を,を,False
192.709,193.01,ふ,ふ,False
193.01,193.31,み,み,False
193.31,193.61,な,な,False
193.61,194.211,ら,ら,False
194.211,195.445,せ,せ,False
195.445,195.712,げ,げ,False
195.712,196.013,ん,ん,False
196.013,196.346,か,か,False
196.346,196.68,い,い,False
196.68,197.748,を,を,False
197.748,198.148,し,し,False
198.148,198.448,ら,ら,False
198.448,198.749,な,な,False
198.749,199.082,い,い,False
199.082,199.216,お,お,False
199.216,199.383,ろ,ろ,False
199.383,199.816,か,か,False
199.816,199.983,な,な,False
199.983,200.45,ぼ,ぼ,False
200.45,200.584,く,く,False
200.584,201.051,の,の,False
201.051,201.185,ま,ま,False
201.185,202.986,ま,ま,False
202.986,204.221,<silence>,<silence>,False
204.221,204.655,（な,な,False
204.655,204.821,ん,ん,False
204.821,205.122,か,か,False
205.122,205.289,い,い,False
205.289,205.722,で,で,False
205.722,206.657,も,も,False
206.657,207.09,な,な,False
207.09,207.257,ん,ん,False
207.257,207.558,か,か,False
207.558,207.724,い,い,False
207.724,208.158,で,で,False
208.158,209.059,も,も,False
209.059,209.66,ま,ま,False
209.66,209.96,ち,ち,False
209.96,210.127,が,が,False
210.127,210.26,っ,っ,False
210.26,210.561,て,て,False
210.561,211.195,も）,も,False
211.195,211.495,た,た,False
211.495,211.795,し,し,False
211.795,212.095,か,か,False
212.095,212.396,に,に,False
212.396,212.696,さ,さ,False
212.696,213.03,き,き,False
213.03,213.931,へ,へ,False
213.931,214.364,（な,な,False
214.364,214.531,ん,ん,False
214.531,214.831,か,か,False
214.831,214.998,い,い,False
214.998,215.432,で,で,False
215.432,216.333,も,も,False
216.333,216.767,な,な,False
216.767,216.967,ん,ん,False
216.967,217.267,か,か,False
217.267,217.401,い,い,False
217.401,217.868,で,で,False
217.868,218.769,も,も,False
218.769,219.369,す,す,False
219.369,219.703,す,す,False
219.703,220.003,む,む,False
220.003,220.27,だ,だ,False
220.27,220.904,け）,け,False
220.904,221.071,し,し,False
221.071,221.205,ん,ん,False
221.205,221.371,ぞ,ぞ,False
221.371,221.505,う,う,False
221.505,221.672,が,が,False
221.672,221.805,と,と,False
221.805,222.105,ま,ま,False
222.105,222.406,る,る,False
222.406,222.906,ま,ま,False
222.906,223.507,で,で,False
223.507,-1.0,<silence>,<silence>,False
