start,end,token,cleaned_token,exclude
59.877,60.11,せい,せい,False
60.11,60.377,ぼ,ぼ,False
60.377,60.477,く,く,False
60.477,60.744,ら,ら,False
60.744,60.944,の,の,False
60.944,61.145,b,,True
61.145,61.345,p,,True
61.345,61.779,m,,True
61.779,62.212,ちゅー,ちゅー,False
62.212,62.613,りんぐ,りんぐ,False
62.613,63.08,らぶ,らぶ,False
63.08,63.18,ちゅ,ちゅ,False
63.18,63.313,う,う,False
63.313,63.514,に,に,False
63.514,63.714,まっ,まっ,False
63.714,63.914,たっ,たっ,False
63.914,64.014,た,た,False
64.014,64.214,って,って,False
64.214,64.348,し,し,False
64.348,64.415,ん,ん,False
64.415,64.548,じ,じ,False
64.548,64.681,な,な,False
64.681,64.748,い,い,False
64.748,64.882,け,け,False
64.882,65.182,ど,ど,False
65.182,65.582,ふぉー,ふぉー,False
65.582,66.016,りん,りん,False
66.016,66.417,らぶ,らぶ,False
66.417,66.517,い,い,False
66.517,66.617,ま,ま,False
66.617,66.85,は,は,False
66.85,67.084,a,,True
67.084,67.251,b,,True
67.251,67.484,c,,True
67.484,67.551,す,す,False
67.551,67.684,ら,ら,False
67.684,67.785,ば,ば,False
67.785,67.885,ぐ,ぐ,False
67.885,68.018,り,り,False
68.018,68.118,そ,そ,False
68.118,68.318,う,う,False
68.318,68.552,だ,だ,False
68.552,68.652,な,な,False
68.652,68.752,ん,ん,False
68.752,68.852,で,で,False
68.852,69.053,か,か,False
69.053,69.119,お,お,False
69.119,69.186,し,し,False
69.186,69.286,え,え,False
69.286,69.386,て,て,False
69.386,69.62,おい,おい,False
69.62,69.82,らー,らー,False
69.82,70.02,(おい,おい,False
70.02,70.254,らー！),らー,False
70.254,70.354,か,か,False
70.354,70.454,ん,ん,False
70.454,70.587,そ,そ,False
70.587,70.654,う,う,False
70.654,70.788,き,き,False
70.788,70.888,か,か,False
70.888,70.988,せ,せ,False
70.988,71.121,て,て,False
71.121,71.321,ふぇる,ふぇる,False
71.321,71.522,まー,まー,False
71.522,71.722,(ふぇる,ふぇる,False
71.722,71.955,まー！),まー,False
71.955,72.122,よ,よ,False
72.122,72.356,そ,そ,False
72.356,72.589,く,く,False
72.589,72.79,ふ,ふ,False
72.79,72.89,か,か,False
72.89,73.09,のう,のう,False
73.09,73.39,せい,せい,False
73.39,73.524,い,い,False
73.524,73.624,ま,ま,False
73.624,73.724,ふ,ふ,False
73.724,73.957,れ,れ,False
73.957,74.258,て,て,False
74.258,74.491,み,み,False
74.491,74.892,る,る,False
74.892,75.325,さあ,さあ,False
75.325,75.626,しょう,しょう,False
75.626,75.859,めい,めい,False
75.859,75.959,し,し,False
75.959,76.16,よう,よう,False
76.16,76.527,(しょう,しょう,False
76.527,76.727,めい,めい,False
76.727,76.794,し,し,False
76.794,77.261,よう),よう,False
77.261,77.361,ま,ま,False
77.361,77.461,ち,ち,False
77.461,77.561,が,が,False
77.561,77.628,い,い,False
77.628,77.861,の,の,False
77.861,78.128,な,な,False
78.128,78.295,い,い,False
78.295,78.395,よ,よ,False
78.395,78.495,う,う,False
78.495,78.695,に,に,False
78.695,78.996,しょう,しょう,False
78.996,79.229,めい,めい,False
79.229,79.329,し,し,False
79.329,79.53,よう,よう,False
79.53,79.83,(しょう,しょう,False
79.83,80.064,めい,めい,False
80.064,80.164,し,し,False
80.164,80.597,よう),よう,False
80.597,80.697,こ,こ,False
80.697,80.798,の,の,False
80.798,81.031,かん,かん,False
81.031,81.231,じょう,じょう,False
81.231,81.465,ぜん,ぜん,False
81.465,81.665,ぶ,ぶ,False
81.665,81.899,ぜん,ぜん,False
81.899,82.066,ぶ,ぶ,False
82.066,82.366,しょう,しょう,False
82.366,82.599,めい,めい,False
82.599,82.699,し,し,False
82.699,82.9,よう,よう,False
82.9,83.233,(しょう,しょう,False
83.233,83.434,めい,めい,False
83.434,83.534,し,し,False
83.534,83.934,よう),よう,False
83.934,84.168,せい,せい,False
84.168,84.301,か,か,False
84.301,84.401,い,い,False
84.401,84.601,が,が,False
84.601,84.802,あ,あ,False
84.802,85.035,る,る,False
85.035,85.235,な,な,False
85.235,85.469,ら,ら,False
85.469,85.769,しょう,しょう,False
85.769,86.003,めい,めい,False
86.003,86.103,し,し,False
86.103,86.303,よう,よう,False
86.303,86.637,(しょう,しょう,False
86.637,86.837,めい,めい,False
86.837,86.937,し,し,False
86.937,87.337,よう),よう,False
87.337,87.571,しん,しん,False
87.571,87.638,ぷ,ぷ,False
87.638,87.771,る,る,False
87.771,87.971,な,な,False
87.971,88.405,q.,,True
88.405,88.806,e.,,True
88.806,89.239,d.,,True
89.239,95.579,<silence>,<silence>,False
95.579,96.013,きょう,きょう,False
96.013,96.213,こ,こ,False
96.213,96.447,そ,そ,False
96.447,96.647,しょう,しょう,False
96.647,96.78,めい,めい,False
96.78,96.88,し,し,False
96.88,96.98,たい！,たい,False
96.98,97.081,(し,し,False
97.081,97.281,よう！),よう,False
97.281,97.414,め,め,False
97.414,97.481,に,に,False
97.481,97.581,み,み,False
97.581,97.714,え,え,False
97.714,98.148,ない,ない,False
98.148,98.248,む,む,False
98.248,98.348,り,り,False
98.348,98.449,な,な,False
98.449,98.549,ん,ん,False
98.549,98.649,だ,だ,False
98.649,98.749,い,い,False
98.749,98.982,を,を,False
98.982,99.416,a,,True
99.416,99.85,s,,True
99.85,100.05,a,,True
100.05,100.25,p!,,True
100.25,100.35,み,み,False
100.35,100.451,ち,ち,False
100.451,100.584,び,び,False
100.584,100.651,き,き,False
100.651,100.751,だ,だ,False
100.751,100.851,し,し,False
100.851,101.085,たい,たい,False
101.085,101.185,た,た,False
101.185,101.285,ど,ど,False
101.285,101.385,り,り,False
101.385,101.485,つ,つ,False
101.485,101.685,き,き,False
101.685,101.919,たい,たい,False
101.919,102.019,さ,さ,False
102.019,102.119,い,い,False
102.119,102.252,て,て,False
102.252,102.352,き,き,False
102.352,102.453,か,か,False
102.453,102.553,い,い,False
102.553,103.187,へ,へ,False
103.187,103.287,な,な,False
103.287,103.387,ん,ん,False
103.387,103.52,ど,ど,False
103.52,103.62,か,か,False
103.62,103.754,ら,ら,False
103.754,103.854,ま,ま,False
103.854,104.088,わっ,わっ,False
104.088,104.321,た,た,False
104.321,104.455,って,って,False
104.455,104.488,ぶ,ぶ,False
104.488,104.655,つ,つ,False
104.655,104.888,かっ,かっ,False
104.888,105.089,ちゃっ,ちゃっ,False
105.089,105.289,た,た,False
105.289,105.689,って,って,False
105.689,105.789,ふ,ふ,False
105.789,105.923,か,か,False
105.923,106.056,し,し,False
106.056,106.123,ぎ,ぎ,False
106.123,106.256,な,な,False
106.256,106.356,こ,こ,False
106.356,106.423,の,の,False
106.423,106.49,あ,あ,False
106.49,106.59,の,の,False
106.59,106.69,ま,ま,False
106.69,106.79,りー,りー,False
106.79,106.89,を,を,False
106.89,106.99,と,と,False
106.99,107.091,き,き,False
107.091,107.157,あ,あ,False
107.157,107.257,か,か,False
107.257,107.357,す,す,False
107.357,107.491,か,か,False
107.491,107.558,て,て,False
107.558,107.624,い,い,False
107.624,107.724,さ,さ,False
107.724,107.825,え,え,False
107.825,107.925,ひ,ひ,False
107.925,107.991,つ,つ,False
107.991,108.092,よ,よ,False
108.092,108.158,う,う,False
108.158,108.258,じょ,じょ,False
108.258,108.358,う,う,False
108.358,108.492,け,け,False
108.492,108.559,ん,ん,False
108.559,108.759,で,で,False
108.759,109.326,す。,す,False
109.326,109.56,「さん,さん,False
109.56,109.66,じ,じ,False
109.66,109.76,げん,げん,False
109.76,109.893,かっ,かっ,False
109.893,110.027,こ,こ,False
110.027,110.16,りっ,りっ,False
110.16,110.294,たい,たい,False
110.294,110.394,に,に,False
110.394,110.461,お,お,False
110.461,110.527,け,け,False
110.527,110.594,る,る,False
110.594,110.828,に,に,False
110.828,111.028,て,て,False
111.028,111.195,ん,ん,False
111.195,111.295,a,,True
111.295,111.462,b,,True
111.462,111.562,かん,かん,False
111.562,111.628,の,の,False
111.628,111.762,きょ,きょ,False
111.762,111.862,り,り,False
111.862,111.962,を,を,False
111.962,112.062,も,も,False
112.062,112.162,と,と,False
112.162,112.262,め,め,False
112.262,112.496,よ。」,よ,False
112.496,112.596,て,て,False
112.596,112.729,き,き,False
112.729,112.863,な,な,False
112.863,112.963,か,か,False
112.963,113.063,ん,ん,False
113.063,113.13,じ,じ,False
113.13,113.263,だ,だ,False
113.263,113.33,と,と,False
113.33,113.53,お,お,False
113.53,113.597,も,も,False
113.597,113.664,っ,っ,False
113.664,113.764,て,て,False
113.764,113.864,た,た,False
113.864,113.997,の,の,False
113.997,114.198,に,に,False
114.198,114.398,ざ,ざ,False
114.398,114.531,ひょう,ひょう,False
114.531,114.631,も,も,False
114.631,114.731,こう,こう,False
114.731,114.865,し,し,False
114.865,114.965,き,き,False
114.965,115.065,も,も,False
115.065,115.132,み,み,False
115.132,115.265,あ,あ,False
115.265,115.365,た,た,False
115.365,115.466,ら,ら,False
115.466,115.566,な,な,False
115.566,115.666,い,い,False
115.666,115.866,し,し,False
115.866,116.066,さん,さん,False
116.066,116.266,こう,こう,False
116.266,116.366,し,し,False
116.366,116.533,りょう,りょう,False
116.533,116.633,に,に,False
116.633,116.733,も,も,False
116.733,116.934,のっ,のっ,False
116.934,117.034,て,て,False
117.034,117.134,い,い,False
117.134,117.201,な,な,False
117.201,117.334,い,い,False
117.334,117.434,か,か,False
117.434,117.568,ら,ら,False
117.568,117.668,き,き,False
117.668,117.768,み,み,False
117.768,117.868,と,と,False
117.868,117.968,う,う,False
117.968,118.068,み,み,False
118.068,118.168,だ,だ,False
118.168,118.302,し,し,False
118.302,118.402,て,て,False
118.402,118.502,み,み,False
118.502,118.635,せ,せ,False
118.635,118.735,た,た,False
118.735,118.836,い,い,False
118.836,118.936,じゃ,じゃ,False
118.936,119.236,ん,ん,False
119.236,119.47,さん,さん,False
119.47,119.57,じ,じ,False
119.57,119.67,げん,げん,False
119.67,119.837,か,か,False
119.837,120.003,こ,こ,False
120.003,120.104,せ,せ,False
120.104,120.304,かい,かい,False
120.304,120.37,に,に,False
120.37,120.471,お,お,False
120.471,120.571,け,け,False
120.571,120.704,る,る,False
120.704,120.804,こ,こ,False
120.804,120.938,の,の,False
120.938,121.038,き,き,False
121.038,121.138,も,も,False
121.138,121.238,ち,ち,False
121.238,121.371,の,の,False
121.371,121.472,も,も,False
121.472,121.572,と,と,False
121.572,121.672,め,め,False
121.672,121.772,か,か,False
121.772,122.005,た,た,False
122.005,122.639,<silence>,<silence>,False
122.639,122.84,ま,ま,False
122.84,122.973,る,る,False
122.973,123.273,だっ,だっ,False
123.273,123.474,て,て,False
123.474,123.607,ば,ば,False
123.607,123.774,つ,つ,False
123.774,124.108,だっ,だっ,False
124.108,124.341,て,て,False
124.341,124.408,ふ,ふ,False
124.408,124.508,あん,あん,False
124.508,124.641,に,に,False
124.641,124.942,とっ,とっ,False
124.942,125.075,て,て,False
125.075,125.175,い,い,False
125.175,125.375,こ,こ,False
125.375,125.576,ー,ー,False
125.576,125.809,る,る,False
125.809,125.909,で,で,False
125.909,126.009,ち,ち,False
126.009,126.21,か,か,False
126.21,126.31,く,く,False
126.31,126.643,なっ,なっ,False
126.643,126.81,て,て,False
126.81,126.944,と,と,False
126.944,127.044,お,お,False
127.044,127.144,く,く,False
127.144,127.478,なっ,なっ,False
127.478,127.678,て,て,False
127.678,127.878,ゆ,ゆ,False
127.878,127.978,れ,れ,False
127.978,128.345,る,る,False
128.345,128.445,こ,こ,False
128.445,128.545,の,の,False
128.545,128.745,き,き,False
128.745,128.946,も,も,False
128.946,129.179,ち,ち,False
129.179,129.379,の,の,False
129.379,130.013,は,は,False
130.013,130.214,り,り,False
130.214,130.647,も,も,False
130.647,131.048,(じょう,じょう,False
131.048,131.482,けん,けん,False
131.482,131.915,is,,True
131.915,132.349,めい,めい,False
132.349,132.883,りょう),りょう,False
132.883,133.217,step,,True
133.217,133.517,pin\'!!,,True
133.517,133.584,え,え,False
133.584,133.951,もー,もー,False
133.951,134.251,しょん,しょん,False
134.251,134.451,は,は,False
134.451,134.585,そ,そ,False
134.585,134.685,う,う,False
134.685,134.785,あ,あ,False
134.785,134.885,い,い,False
134.885,134.985,せ,せ,False
134.985,135.085,い,い,False
135.085,135.285,みす,みす,False
135.285,135.719,ていく,ていく,False
135.719,136.086,<silence>,<silence>,False
136.086,136.587,ちゅー,ちゅー,False
136.587,136.987,りんぐ,りんぐ,False
136.987,137.421,らぶ,らぶ,False
137.421,137.521,さ,さ,False
137.521,137.621,わ,わ,False
137.621,137.821,ぎ,ぎ,False
137.821,137.955,だ,だ,False
137.955,138.055,し,し,False
138.055,138.155,た,た,False
138.155,138.255,む,む,False
138.255,138.455,ね,ね,False
138.455,138.522,の,の,False
138.522,138.589,い,い,False
138.589,138.856,た,た,False
138.856,138.922,く,く,False
138.922,139.056,な,な,False
139.056,139.156,る,る,False
139.156,139.256,ほ,ほ,False
139.256,139.556,ど,ど,False
139.556,139.957,しょう,しょう,False
139.957,140.424,めい,めい,False
140.424,140.824,は,は,False
140.824,140.924,い,い,False
140.924,141.024,ま,ま,False
141.024,141.225,も,も,False
141.225,141.391,か,か,False
141.391,141.458,く,く,False
141.458,141.658,ど,ど,False
141.658,141.892,を,を,False
141.892,141.992,ま,ま,False
141.992,142.092,し,し,False
142.092,142.192,て,て,False
142.192,142.292,い,い,False
142.292,142.426,る,る,False
142.426,142.593,よ,よ,False
142.593,142.793,う,う,False
142.793,142.926,だ,だ,False
142.926,143.16,あ,あ,False
143.16,143.36,い,い,False
143.36,143.594,ま,ま,False
143.594,143.76,い,い,False
143.76,143.961,も,も,False
143.961,144.094,じょ,じょ,False
144.094,144.194,が,が,False
144.194,144.328,い,い,False
144.328,144.428,し,し,False
144.428,144.595,て,て,False
144.595,144.895,さ,さ,False
144.895,145.062,い,い,False
145.062,145.329,だ,だ,False
145.329,145.462,い,い,False
145.462,145.662,の,の,False
145.662,145.796,か,か,False
145.796,145.996,せ,せ,False
145.996,146.096,つ,つ,False
146.096,146.497,を,を,False
146.497,146.83,い,い,False
146.83,147.03,ま、,ま,False
147.03,147.131,ふ,ふ,False
147.131,147.364,た,た,False
147.364,147.464,り,り,False
147.464,147.764,な,な,False
147.764,147.998,ら,ら,False
147.998,148.198,じっ,じっ,False
148.198,148.398,しょう,しょう,False
148.398,148.599,で,で,False
148.599,148.832,き,き,False
148.832,149.032,そ,そ,False
149.032,149.266,う,う,False
149.266,149.666,<silence>,<silence>,False
149.666,150.1,ちゅー,ちゅー,False
150.1,150.534,りんぐ,りんぐ,False
150.534,150.968,らぶ,らぶ,False
150.968,151.068,み,み,False
151.068,151.168,つ,つ,False
151.168,151.401,め,め,False
151.401,151.602,あっ,あっ,False
151.602,151.802,たっ,たっ,False
151.802,152.035,た,た,False
152.035,152.136,って,って,False
152.136,152.336,と,と,False
152.336,152.436,け,け,False
152.436,152.536,な,な,False
152.536,152.669,い,い,False
152.669,152.769,め,め,False
152.769,152.903,ろ,ろ,False
152.903,153.036,う,う,False
153.036,153.47,わっと,わっと,False
153.47,153.904,いず,いず,False
153.904,154.338,らぶ,らぶ,False
154.338,154.638,い,い,False
154.638,154.738,ま,ま,False
154.738,154.938,わん,わん,False
154.938,155.139,つー,つー,False
155.139,155.372,すりー,すりー,False
155.372,155.572,で,で,False
155.572,155.706,あ,あ,False
155.706,155.873,か,か,False
155.873,156.039,そ,そ,False
156.039,156.206,う,う,False
156.206,156.44,か,か,False
156.44,156.54,こ,こ,False
156.54,156.64,と,と,False
156.64,156.74,ば,ば,False
156.74,156.84,で,で,False
156.84,156.974,う,う,False
156.974,157.107,み,み,False
157.107,157.174,だ,だ,False
157.174,157.274,す,す,False
157.274,157.508,くえす,くえす,False
157.508,157.708,ちょん,ちょん,False
157.708,157.941,(くえす,くえす,False
157.941,158.142,ちょん！),ちょん,False
158.142,158.375,はー,はー,False
158.375,158.542,と,と,False
158.542,158.675,で,で,False
158.675,158.709,た,た,False
158.709,158.775,か,か,False
158.775,158.876,な,な,False
158.876,158.976,る,る,False
158.976,159.176,あん,あん,False
159.176,159.376,さー,さー,False
159.376,159.576,(あん,あん,False
159.576,159.81,さー！),さー,False
159.81,159.91,は,は,False
159.91,160.144,かっ,かっ,False
160.144,160.444,た,た,False
160.444,160.644,って,って,False
160.644,160.711,ふ,ふ,False
160.711,160.878,か,か,False
160.878,160.978,く,く,False
160.978,161.278,てい,てい,False
161.278,161.512,せい,せい,False
161.512,161.778,ぼ,ぼ,False
161.778,161.912,く,く,False
161.912,162.146,ら,ら,False
162.146,162.346,の,の,False
162.346,162.546,b,,True
162.546,162.779,p,,True
162.779,163.213,m,,True
163.213,163.614,ちゅう,ちゅう,False
163.614,164.047,りんぐ,りんぐ,False
164.047,164.448,らぶ,らぶ,False
164.448,164.548,ちゅ,ちゅ,False
164.548,164.681,う,う,False
164.681,164.882,に,に,False
164.882,165.082,まっ,まっ,False
165.082,165.282,たっ,たっ,False
165.282,165.482,た,た,False
165.482,165.616,って,って,False
165.616,165.816,そ,そ,False
165.816,165.949,の,の,False
165.949,166.083,い,い,False
166.083,166.15,ん,ん,False
166.15,166.25,が,が,False
166.25,166.583,も,も,False
166.583,166.984,ふぉー,ふぉー,False
166.984,167.417,りん,りん,False
167.417,167.851,らぶ,らぶ,False
167.851,167.951,い,い,False
167.951,168.051,ま,ま,False
168.051,168.252,は,は,False
168.252,168.485,x,,True
168.485,168.719,y,,True
168.719,168.886,z,,True
168.886,168.986,ま,ま,False
168.986,169.119,で,で,False
169.119,169.219,わ,わ,False
169.219,169.353,か,か,False
169.353,169.453,り,り,False
169.453,169.553,そ,そ,False
169.553,169.753,う,う,False
169.753,169.987,だ,だ,False
169.987,170.087,た,た,False
170.087,170.187,し,し,False
170.187,170.287,か,か,False
170.287,170.387,め,め,False
170.387,170.487,さ,さ,False
170.487,170.621,せ,せ,False
170.621,170.687,て,て,False
170.687,170.787,ぴ,ぴ,False
170.787,170.921,た,た,False
170.921,171.054,ご,ご,False
171.054,171.121,らす,らす,False
171.121,171.221,(ぴ,ぴ,False
171.221,171.321,た,た,False
171.321,171.388,ご,ご,False
171.388,171.655,らす！),らす,False
171.655,171.755,た,た,False
171.755,171.855,し,し,False
171.855,172.055,か,か,False
172.055,172.156,に,に,False
172.156,172.256,さ,さ,False
172.256,172.389,せ,せ,False
172.389,172.489,て,て,False
172.489,172.689,りー,りー,False
172.689,172.89,まん,まん,False
172.89,173.123,(りー,りー,False
173.123,173.323,まん！),まん,False
173.323,173.557,よ,よ,False
173.557,173.79,そ,そ,False
173.79,173.991,く,く,False
173.991,174.091,ず,ず,False
174.091,174.191,み,み,False
174.191,174.358,か,か,False
174.358,174.424,へ,へ,False
174.424,174.525,ん,ん,False
174.525,174.658,せ,せ,False
174.658,174.825,い,い,False
174.825,174.925,い,い,False
174.925,175.058,ま,ま,False
175.058,175.192,ふ,ふ,False
175.192,175.359,れ,れ,False
175.359,175.659,て,て,False
175.659,175.893,み,み,False
175.893,176.293,る,る,False
176.293,176.727,さあ,さあ,False
176.727,177.06,しょう,しょう,False
177.06,177.294,めい,めい,False
177.294,177.361,し,し,False
177.361,177.594,よう,よう,False
177.594,177.895,(しょう,しょう,False
177.895,178.128,めい,めい,False
178.128,178.228,し,し,False
178.228,178.629,よう),よう,False
178.629,178.729,ま,ま,False
178.729,178.829,ち,ち,False
178.829,178.962,が,が,False
178.962,179.029,い,い,False
179.029,179.263,の,の,False
179.263,179.463,な,な,False
179.463,179.663,い,い,False
179.663,179.796,よ,よ,False
179.796,179.863,う,う,False
179.863,180.097,に,に,False
180.097,180.43,しょう,しょう,False
180.43,180.631,めい,めい,False
180.631,180.731,し,し,False
180.731,180.931,よう,よう,False
180.931,181.198,(しょう,しょう,False
181.198,181.465,めい,めい,False
181.465,181.565,し,し,False
181.565,181.965,よう),よう,False
181.965,182.065,こ,こ,False
182.065,182.166,の,の,False
182.166,182.366,かん,かん,False
182.366,182.599,じょう,じょう,False
182.599,182.866,ぜん,ぜん,False
182.866,183.033,ぶ,ぶ,False
183.033,183.267,ぜん,ぜん,False
183.267,183.467,ぶ,ぶ,False
183.467,183.8,しょう,しょう,False
183.8,184.001,めい,めい,False
184.001,184.101,し,し,False
184.101,184.301,よう,よう,False
184.301,184.635,(しょう,しょう,False
184.635,184.835,めい,めい,False
184.835,184.935,し,し,False
184.935,185.369,よう),よう,False
185.369,185.569,せい,せい,False
185.569,185.702,か,か,False
185.702,185.802,い,い,False
185.802,186.003,が,が,False
186.003,186.236,あ,あ,False
186.236,186.436,る,る,False
186.436,186.637,な,な,False
186.637,186.87,ら,ら,False
186.87,187.204,しょう,しょう,False
187.204,187.404,めい,めい,False
187.404,187.504,し,し,False
187.504,187.704,よう,よう,False
187.704,187.971,(しょう,しょう,False
187.971,188.238,めい,めい,False
188.238,188.338,し,し,False
