start,end,token,cleaned_token,overlap,ignore,gap,other,exclude
58.275,59.61,た,た,False,False,False,False,False
59.61,59.943,た,た,False,False,False,False,False
59.943,60.11,い,い,False,False,False,False,False
60.11,60.31,よ,よ,False,False,False,False,False
60.31,60.611,う,う,False,False,False,False,False
60.611,60.811,な,な,False,False,False,False,False
60.811,60.978,ん,ん,False,False,False,False,False
60.978,62.312,て,て,False,False,False,False,False
62.312,62.479,い,い,False,False,False,False,False
62.479,62.813,ら,ら,False,False,False,False,False
62.813,63.013,な,な,False,False,False,False,False
63.013,63.313,い,い,False,False,False,False,False
63.313,63.647,か,か,False,False,False,False,False
63.647,65.015,ら,ら,False,False,False,False,False
65.015,65.182,あ,あ,False,False,False,False,False
65.182,65.516,け,け,False,False,False,False,False
65.516,65.716,な,な,False,False,False,False,False
65.716,66.016,い,い,False,False,False,False,False
66.016,66.183,で,で,False,False,False,False,False
66.183,66.35,い,い,False,False,False,False,False
66.35,67.551,て,て,False,False,False,False,False
67.551,68.986,<silence>,<silence>,False,False,False,False,False
68.986,69.219,そ,そ,False,False,False,False,False
69.219,69.453,の,の,False,False,False,False,False
69.453,69.72,て,て,False,False,False,False,False
69.72,69.887,を,を,False,False,False,False,False
69.887,70.187,の,の,False,False,False,False,False
70.187,70.421,ば,ば,False,False,False,False,False
70.421,70.621,し,し,False,False,False,False,False
70.621,73.09,て,て,False,False,False,False,False
73.09,73.29,だ,だ,False,False,False,False,False
73.29,73.524,れ,れ,False,False,False,False,False
73.524,73.791,か,か,False,False,False,False,False
73.791,73.991,に,に,False,False,False,False,False
73.991,74.258,と,と,False,False,False,False,False
74.258,74.425,ど,ど,False,False,False,False,False
74.425,74.558,く,く,False,False,False,False,False
74.558,74.825,よ,よ,False,False,False,False,False
74.825,75.092,う,う,False,False,False,False,False
75.092,77.127,に,に,False,False,False,False,False
77.127,77.294,ぼ,ぼ,False,False,False,False,False
77.294,77.628,く,く,False,False,False,False,False
77.628,77.828,だ,だ,False,False,False,False,False
77.828,78.162,っ,っ,False,False,False,False,False
78.162,78.462,て,て,False,False,False,False,False
78.462,78.629,き,き,False,False,False,False,False
78.629,79.63,み,み,False,False,False,False,False
79.63,79.797,と,と,False,False,False,False,False
79.797,80.998,お,お,False,False,False,False,False
80.998,81.265,な,な,False,False,False,False,False
81.265,82.366,じ,じ,False,False,False,False,False
82.366,82.533,と,と,False,False,False,False,False
82.533,83.033,く,く,False,False,False,False,False
83.033,83.2,べ,べ,False,False,False,False,False
83.2,83.934,つ,つ,False,False,False,False,False
83.934,84.134,な,な,False,False,False,False,False
84.134,84.568,ん,ん,False,False,False,False,False
84.568,85.035,か,か,False,False,False,False,False
85.035,86.637,じゃ,じゃ,False,False,False,False,False
86.637,86.804,な,な,False,False,False,False,False
86.804,87.271,い,い,False,False,False,False,False
87.271,87.771,か,か,False,False,False,False,False
87.771,89.473,ら,ら,False,False,False,False,False
89.473,91.108,<silence>,<silence>,False,False,False,False,False
91.108,91.208,そ,そ,False,False,False,False,False
91.208,91.408,う,う,False,False,False,False,False
91.408,91.608,さ,さ,False,False,False,False,False
91.608,91.842,ぼ,ぼ,False,False,False,False,False
91.842,91.942,く,く,False,False,False,False,False
91.942,92.142,は,は,False,False,False,False,False
92.142,92.342,よ,よ,False,False,False,False,False
92.342,92.443,る,る,False,False,False,False,False
92.443,92.643,を,を,False,False,False,False,False
92.643,92.776,う,う,False,False,False,False,False
92.776,92.976,た,た,False,False,False,False,False
92.976,93.11,う,う,False,False,False,False,False
93.11,93.31,よ,よ,False,False,False,False,False
93.31,93.61,stel,,False,False,False,True,True
93.61,93.977,lar,,False,False,False,True,True
93.977,94.311,stel,,False,False,False,True,True
94.311,94.678,lar,,False,False,False,True,True
94.678,94.845,あ,あ,False,False,False,False,False
94.845,95.012,り,り,False,False,False,False,False
95.012,95.145,っ,っ,False,False,False,False,False
95.145,95.512,た,た,False,False,False,False,False
95.512,95.846,け,け,False,False,False,False,False
95.846,96.013,の,の,False,False,False,False,False
96.013,96.346,か,か,False,False,False,False,False
96.346,96.68,が,が,False,False,False,False,False
96.68,96.914,や,や,False,False,False,False,False
96.914,97.047,き,き,False,False,False,False,False
97.047,97.381,で,で,False,False,False,False,False
97.381,97.548,こ,こ,False,False,False,False,False
97.548,97.781,よ,よ,False,False,False,False,False
97.781,97.881,い,い,False,False,False,False,False
97.881,98.048,お,お,False,False,False,False,False
98.048,98.182,ん,ん,False,False,False,False,False
98.182,98.382,が,が,False,False,False,False,False
98.382,98.515,く,く,False,False,False,False,False
98.515,98.715,は,は,False,False,False,False,False
98.715,98.849,ず,ず,False,False,False,False,False
98.849,99.049,っ,っ,False,False,False,False,False
99.049,99.383,と,と,False,False,False,False,False
99.383,99.55,ず,ず,False,False,False,False,False
99.55,99.716,っ,っ,False,False,False,False,False
99.716,100.05,と,と,False,False,False,False,False
100.05,100.217,や,や,False,False,False,False,False
100.217,100.717,ま,ま,False,False,False,False,False
100.717,100.984,な,な,False,False,False,False,False
100.984,101.919,い,い,False,False,False,False,False
101.919,102.086,そ,そ,False,False,False,False,False
102.086,102.252,う,う,False,False,False,False,False
102.252,102.419,だ,だ,False,False,False,False,False
102.419,102.653,ぼ,ぼ,False,False,False,False,False
102.653,102.753,く,く,False,False,False,False,False
102.753,102.92,が,が,False,False,False,False,False
102.92,103.087,ず,ず,False,False,False,False,False
103.087,103.253,っ,っ,False,False,False,False,False
103.253,103.587,と,と,False,False,False,False,False
103.587,103.754,な,な,False,False,False,False,False
103.754,103.921,り,り,False,False,False,False,False
103.921,104.121,た,た,False,False,False,False,False
104.121,104.288,か,か,False,False,False,False,False
104.288,104.455,っ,っ,False,False,False,False,False
104.455,104.788,た,た,False,False,False,False,False
104.788,105.122,の,の,False,False,False,False,False
105.122,105.456,は,は,False,False,False,False,False
105.456,105.622,ま,ま,False,False,False,False,False
105.622,105.956,っ,っ,False,False,False,False,False
105.956,106.123,て,て,False,False,False,False,False
106.123,106.29,る,る,False,False,False,False,False
106.29,106.457,し,し,False,False,False,False,False
106.457,106.623,ん,ん,False,False,False,False,False
106.623,106.79,で,で,False,False,False,False,False
106.79,107.124,れ,れ,False,False,False,False,False
107.124,107.491,ら,ら,False,False,False,False,False
107.491,107.858,じゃ,じゃ,False,False,False,False,False
107.858,108.025,な,な,False,False,False,False,False
108.025,108.192,い,い,False,False,False,False,False
108.192,110.661,さ,さ,False,False,False,False,False
110.661,110.894,む,む,False,False,False,False,False
110.894,111.261,か,か,False,False,False,False,False
111.261,111.495,え,え,False,False,False,False,False
111.495,111.662,に,に,False,False,False,False,False
111.662,112.029,い,い,False,False,False,False,False
112.029,112.362,く,く,False,False,False,False,False
112.362,112.529,お,お,False,False,False,False,False
112.529,112.696,う,う,False,False,False,False,False
112.696,112.93,じ,じ,False,False,False,False,False
112.93,113.397,さ,さ,False,False,False,False,False
113.397,113.597,ま,ま,False,False,False,False,False
113.597,116.066,だ,だ,False,False,False,False,False
116.066,116.266,だ,だ,False,False,False,False,False
116.266,116.733,っ,っ,False,False,False,False,False
116.733,116.934,て,て,False,False,False,False,False
116.934,117.334,ぼ,ぼ,False,False,False,False,False
117.334,117.401,く,く,False,False,False,False,False
117.401,117.601,は,は,False,False,False,False,False
117.601,118.068,ほ,ほ,False,False,False,False,False
118.068,118.268,し,し,False,False,False,False,False
118.268,118.769,だ,だ,False,False,False,False,False
118.769,118.936,か,か,False,False,False,False,False
118.936,121.905,ら,ら,False,False,False,False,False
121.905,130.247,<silence>,<silence>,False,False,False,False,False
130.247,130.414,な,な,False,False,False,False,False
130.414,130.614,ん,ん,False,False,False,False,False
130.614,131.115,て、,て,False,False,False,False,False
131.115,131.248,あ,あ,False,False,False,False,False
131.248,131.415,り,り,False,False,False,False,False
131.415,131.582,ふ,ふ,False,False,False,False,False
131.582,131.782,れ,れ,False,False,False,False,False
131.782,131.915,た,た,False,False,False,False,False
131.915,132.082,は,は,False,False,False,False,False
132.082,132.282,な,な,False,False,False,False,False
132.282,132.449,し,し,False,False,False,False,False
132.449,132.583,な,な,False,False,False,False,False
132.583,132.783,ん,ん,False,False,False,False,False
132.783,133.417,だ,だ,False,False,False,False,False
133.417,133.584,り,り,False,False,False,False,False
133.584,133.784,そ,そ,False,False,False,False,False
133.784,133.917,う,う,False,False,False,False,False
133.917,134.084,だ,だ,False,False,False,False,False
134.084,134.251,け,け,False,False,False,False,False
134.251,134.418,か,か,False,False,False,False,False
134.418,134.618,き,き,False,False,False,False,False
134.618,134.751,つ,つ,False,False,False,False,False
134.751,134.918,ら,ら,False,False,False,False,False
134.918,135.085,ね,ね,False,False,False,False,False
135.085,135.252,て,て,False,False,False,False,False
135.252,135.452,い,い,False,False,False,False,False
135.452,136.153,た,た,False,False,False,False,False
136.153,136.286,ノ,ノ,False,False,False,False,False
136.286,136.487,ー,ー,False,False,False,False,False
136.487,136.653,ト,ト,False,False,False,False,False
136.653,136.82,の,の,False,False,False,False,False
136.82,136.987,す,す,False,False,False,False,False
136.987,137.154,み,み,False,False,False,False,False
137.154,137.321,に,に,False,False,False,False,False
137.321,137.488,ね,ね,False,False,False,False,False
137.488,137.654,む,む,False,False,False,False,False
137.654,137.821,る,る,False,False,False,False,False
137.821,138.188,ほ,ほ,False,False,False,False,False
138.188,138.322,ん,ん,False,False,False,False,False
138.322,139.189,の,の,False,False,False,False,False
139.189,139.356,わ,わ,False,False,False,False,False
139.356,139.69,ん,ん,False,False,False,False,False
139.69,139.857,し,し,False,False,False,False,False
139.857,140.19,ー,ー,False,False,False,False,False
140.19,140.524,ん,ん,False,False,False,False,False
140.524,141.024,だ,だ,False,False,False,False,False
141.024,141.191,き,き,False,False,False,False,False
141.191,141.358,っ,っ,False,False,False,False,False
141.358,141.859,と,と,False,False,False,False,False
141.859,142.025,あ,あ,False,False,False,False,False
142.025,142.192,の,の,False,False,False,False,False
142.192,142.359,ほ,ほ,False,False,False,False,False
142.359,142.526,し,し,False,False,False,False,False
142.526,142.693,も,も,False,False,False,False,False
142.693,142.86,な,な,False,False,False,False,False
142.86,143.06,い,い,False,False,False,False,False
143.06,143.193,て,て,False,False,False,False,False
143.193,143.393,る,る,False,False,False,False,False
143.393,143.56,ん,ん,False,False,False,False,False
143.56,144.561,だ,だ,False,False,False,False,False
144.561,144.728,あ,あ,False,False,False,False,False
144.728,145.062,し,し,False,False,False,False,False
145.062,145.229,た,た,False,False,False,False,False
145.229,145.562,な,な,False,False,False,False,False
145.562,145.896,ん,ん,False,False,False,False,False
145.896,147.231,て,て,False,False,False,False,False
147.231,147.397,こ,こ,False,False,False,False,False
147.397,147.598,な,な,False,False,False,False,False
147.598,147.764,い,い,False,False,False,False,False
147.764,147.898,ま,ま,False,False,False,False,False
147.898,148.265,ま,ま,False,False,False,False,False
148.265,148.432,で,で,False,False,False,False,False
148.432,148.599,い,い,False,False,False,False,False
148.599,150.1,て,て,False,False,False,False,False
150.1,151.235,<silence>,<silence>,False,False,False,False,False
151.235,151.502,そ,そ,False,False,False,False,False
151.502,151.702,の,の,False,False,False,False,False
151.702,151.969,て,て,False,False,False,False,False
151.969,152.136,を,を,False,False,False,False,False
152.136,152.436,の,の,False,False,False,False,False
152.436,152.669,ば,ば,False,False,False,False,False
152.669,152.87,し,し,False,False,False,False,False
152.87,155.339,て,て,False,False,False,False,False
155.339,155.606,だ,だ,False,False,False,False,False
155.606,155.772,れ,れ,False,False,False,False,False
155.772,156.039,か,か,False,False,False,False,False
156.039,156.206,に,に,False,False,False,False,False
156.206,156.44,と,と,False,False,False,False,False
156.44,156.64,ど,ど,False,False,False,False,False
156.64,156.773,く,く,False,False,False,False,False
156.773,156.94,よ,よ,False,False,False,False,False
156.94,157.274,う,う,False,False,False,False,False
157.274,159.376,に,に,False,True,False,False,True
159.376,159.576,ほ,ほ,False,False,False,False,False
159.576,159.877,ん,ん,False,False,False,False,False
159.877,160.144,と,と,False,False,False,False,False
160.144,160.377,う,う,False,False,False,False,False
160.377,160.711,に,に,False,False,False,False,False
160.711,160.911,た,た,False,False,False,False,False
160.911,161.912,い,い,False,False,False,False,False
161.912,162.112,せ,せ,False,False,False,False,False
162.112,163.247,つ,つ,False,False,False,False,False
163.247,163.447,な,な,False,False,False,False,False
163.447,164.548,も,も,False,False,False,False,False
164.548,164.781,の,の,False,False,False,False,False
164.781,165.282,は,は,False,False,False,False,False
165.282,165.482,め,め,False,False,False,False,False
165.482,166.116,に,に,False,False,False,False,False
166.116,166.316,み,み,False,False,False,False,False
166.316,166.783,え,え,False,False,False,False,False
166.783,167.317,な,な,False,False,False,False,False
167.317,168.819,い,い,False,False,False,False,False
168.819,168.986,み,み,False,False,False,False,False
168.986,169.353,た,た,False,False,False,False,False
169.353,169.52,い,い,False,False,False,False,False
169.52,169.853,な,な,False,False,False,False,False
169.853,170.02,ん,ん,False,False,False,False,False
170.02,171.722,だ,だ,False,False,False,False,False
171.722,173.423,<silence>,<silence>,False,False,False,False,False
173.423,173.524,そ,そ,False,False,False,False,False
173.524,173.724,う,う,False,False,False,False,False
173.724,173.924,さ,さ,False,False,False,False,False
173.924,174.191,ぼ,ぼ,False,False,False,False,False
174.191,174.258,く,く,False,False,False,False,False
174.258,174.391,は,は,False,False,False,False,False
174.391,174.591,よ,よ,False,False,False,False,False
174.591,174.725,る,る,False,False,False,False,False
174.725,174.958,を,を,False,False,False,False,False
174.958,175.058,う,う,False,False,False,False,False
175.058,175.292,た,た,False,False,False,False,False
175.292,175.425,う,う,False,False,False,False,False
175.425,175.559,よ,よ,False,False,False,False,False
175.559,175.893,stel,,False,False,False,True,True
175.893,176.26,lar,,False,False,False,True,True
176.26,176.56,stel,,False,False,False,True,True
176.56,176.927,lar,,False,False,False,True,True
176.927,177.094,あ,あ,False,False,False,False,False
177.094,177.427,り,り,False,False,False,False,False
177.427,177.761,の,の,False,False,False,False,False
177.761,178.061,ま,ま,False,False,False,False,False
178.061,178.262,ま,ま,False,False,False,False,False
178.262,178.462,か,か,False,False,False,False,False
178.462,178.629,ん,ん,False,False,False,False,False
178.629,178.795,が,が,False,False,False,False,False
178.795,178.962,え,え,False,False,False,False,False
178.962,179.129,な,な,False,False,False,False,False
179.129,179.296,い,い,False,False,False,False,False
179.296,179.63,で,で,False,False,False,False,False
179.63,179.796,こ,こ,False,False,False,False,False
179.796,179.963,よ,よ,False,False,False,False,False
179.963,180.164,い,い,False,False,False,False,False
180.164,180.297,お,お,False,False,False,False,False
180.297,180.464,ん,ん,False,False,False,False,False
180.464,180.664,が,が,False,False,False,False,False
180.664,180.797,く,く,False,False,False,False,False
180.797,180.964,は,は,False,False,False,False,False
180.964,181.131,き,き,False,False,False,False,False
181.131,181.298,っ,っ,False,False,False,False,False
181.298,181.665,と,と,False,False,False,False,False
181.665,181.798,き,き,False,False,False,False,False
181.798,181.999,っ,っ,False,False,False,False,False
181.999,182.299,と,と,False,False,False,False,False
182.299,182.499,や,や,False,False,False,False,False
182.499,182.966,ま,ま,False,False,False,False,False
182.966,183.267,な,な,False,False,False,False,False
183.267,184.268,い,い,False,False,False,False,False
184.268,184.401,そ,そ,False,False,False,False,False
184.401,184.535,う,う,False,False,False,False,False
184.535,184.701,だ,だ,False,False,False,False,False
184.701,184.935,ぼ,ぼ,False,False,False,False,False
184.935,185.035,く,く,False,False,False,False,False
185.035,185.169,が,が,False,False,False,False,False
185.169,185.335,ず,ず,False,False,False,False,False
185.335,185.536,っ,っ,False,False,False,False,False
185.536,185.869,と,と,False,False,False,False,False
185.869,186.036,な,な,False,False,False,False,False
186.036,186.203,り,り,False,False,False,False,False
186.203,186.37,た,た,False,False,False,False,False
186.37,186.537,か,か,False,False,False,False,False
186.537,186.703,っ,っ,False,False,False,False,False
186.703,187.037,た,た,False,False,False,False,False
187.037,187.337,の,の,False,False,False,False,False
187.337,187.704,は,は,False,False,False,False,False
187.704,187.871,あ,あ,False,False,False,False,False
187.871,188.205,え,え,False,False,False,False,False
188.205,188.539,か,か,False,False,False,False,False
188.539,188.872,な,な,False,False,False,False,False
188.872,189.039,ひ,ひ,False,False,False,False,False
189.039,189.339,ろ,ろ,False,False,False,False,False
189.339,189.54,い,い,False,False,False,False,False
189.54,189.773,ん,ん,False,False,False,False,False
189.773,190.107,じゃ,じゃ,False,False,False,False,False
190.107,190.307,な,な,False,False,False,False,False
190.307,190.474,い,い,False,False,False,False,False
190.474,192.943,さ,さ,False,False,False,False,False
192.943,193.21,す,す,False,False,False,False,False
193.21,193.644,く,く,False,False,False,False,False
193.644,193.877,い,い,False,False,False,False,False
193.877,194.111,に,に,False,False,False,False,False
194.111,194.278,い,い,False,False,False,False,False
194.278,194.511,く,く,False,False,False,False,False
194.511,194.978,ひ,ひ,False,False,False,False,False
194.978,195.179,ー,ー,False,False,False,False,False
195.179,195.679,ろ,ろ,False,False,False,False,False
195.679,195.879,ー,ー,False,False,False,False,False
195.879,198.682,だ,だ,False,False,False,False,False
198.682,202.386,<silence>,<silence>,False,False,False,False,False
202.386,202.586,ゆ,ゆ,False,False,False,False,False
202.586,203.053,め,め,False,False,False,False,False
203.053,203.32,み,み,False,False,False,False,False
203.32,203.754,が,が,False,False,False,False,False
203.754,203.921,ち,ち,False,False,False,False,False
203.921,205.055,な,な,False,False,False,False,False
205.055,205.255,お,お,False,False,False,False,False
205.255,205.756,と,と,False,False,False,False,False
205.756,205.923,ぎ,ぎ,False,False,False,False,False
205.923,206.356,ば,ば,False,False,False,False,False
206.356,206.657,な,な,False,False,False,False,False
206.657,208.792,し,し,False,False,False,False,False
208.792,210.494,<silence>,<silence>,False,False,False,False,False
210.494,210.727,お,お,False,False,False,False,False
210.727,211.161,と,と,False,False,False,False,False
211.161,211.395,ぎ,ぎ,False,False,False,False,False
211.395,211.828,ば,ば,False,False,False,False,False
211.828,212.162,な,な,False,False,False,False,False
212.162,214.865,し,し,False,False,False,False,False
214.865,221.939,<silence>,<silence>,False,False,False,False,False
221.939,222.039,そ,そ,False,False,False,False,False
222.039,222.239,う,う,False,False,False,False,False
222.239,222.439,さ,さ,False,False,False,False,False
222.439,222.673,ぼ,ぼ,False,False,False,False,False
222.673,222.773,く,く,False,False,False,False,False
222.773,222.94,は,は,False,False,False,False,False
222.94,223.173,よ,よ,False,False,False,False,False
223.173,223.307,る,る,False,False,False,False,False
223.307,223.507,を,を,False,False,False,False,False
223.507,223.607,う,う,False,False,False,False,False
223.607,223.807,た,た,False,False,False,False,False
223.807,223.941,う,う,False,False,False,False,False
223.941,224.107,よ,よ,False,False,False,False,False
224.107,224.441,stel,,False,False,False,True,True
224.441,224.775,lar,,False,False,False,True,True
224.775,225.108,stel,,False,False,False,True,True
225.108,225.475,lar,,False,False,False,True,True
225.475,225.642,あ,あ,False,False,False,False,False
225.642,225.809,り,り,False,False,False,False,False
225.809,225.943,っ,っ,False,False,False,False,False
225.943,226.31,た,た,False,False,False,False,False
226.31,226.643,け,け,False,False,False,False,False
226.643,226.81,の,の,False,False,False,False,False
226.81,227.144,か,か,False,False,False,False,False
227.144,227.477,が,が,False,False,False,False,False
227.477,227.711,や,や,False,False,False,False,False
227.711,227.811,き,き,False,False,False,False,False
227.811,228.178,で,で,False,False,False,False,False
228.178,228.312,こ,こ,False,False,False,False,False
228.312,228.545,よ,よ,False,False,False,False,False
228.545,228.679,い,い,False,False,False,False,False
228.679,228.845,お,お,False,False,False,False,False
228.845,228.979,ん,ん,False,False,False,False,False
228.979,229.179,が,が,False,False,False,False,False
229.179,229.313,く,く,False,False,False,False,False
229.313,229.513,は,は,False,False,False,False,False
229.513,229.68,ず,ず,False,False,False,False,False
229.68,229.846,っ,っ,False,False,False,False,False
229.846,230.18,と,と,False,False,False,False,False
230.18,230.347,ず,ず,False,False,False,False,False
230.347,230.514,っ,っ,False,False,False,False,False
230.514,230.847,と,と,False,False,False,False,False
230.847,231.014,や,や,False,False,False,False,False
231.014,231.515,ま,ま,False,False,False,False,False
231.515,231.848,な,な,False,False,False,False,False
231.848,232.716,い,い,False,False,False,False,False
232.716,232.883,そ,そ,False,False,False,False,False
232.883,233.083,う,う,False,False,False,False,False
233.083,233.25,さ,さ,False,False,False,False,False
233.25,233.483,ぼ,ぼ,False,False,False,False,False
233.483,233.584,く,く,False,False,False,False,False
233.584,233.717,は,は,False,False,False,False,False
233.717,233.917,あ,あ,False,False,False,False,False
233.917,234.051,い,い,False,False,False,False,False
234.051,234.218,を,を,False,False,False,False,False
234.218,234.384,う,う,False,False,False,False,False
234.384,234.551,た,た,False,False,False,False,False
234.551,234.718,う,う,False,False,False,False,False
234.718,234.885,よ,よ,False,False,False,False,False
234.885,235.185,stel,,False,False,False,True,True
235.185,235.586,lar,,False,False,False,True,True
235.586,235.886,stel,,False,False,False,True,True
235.886,236.253,lar,,False,False,False,True,True
236.253,236.42,せ,せ,False,False,False,False,False
236.42,236.587,か,か,False,False,False,False,False
236.587,236.82,い、,い,False,False,False,False,False
236.82,237.12,う,う,False,False,False,False,False
237.12,237.254,ちゅ,ちゅ,False,False,False,False,False
237.254,237.387,う,う,False,False,False,False,False
