start,end,token,cleaned_token,overlap,ignore,gap,other,exclude
104.488,105.055,た,た,False,False,False,False,False
105.055,105.322,の,の,False,False,False,False,False
105.322,105.923,う,う,False,False,False,False,False
105.923,106.223,ら,ら,False,False,False,False,False
106.223,107.357,か,か,False,False,False,False,False
107.357,107.624,が,が,False,False,False,False,False
107.624,107.925,や,や,False,False,False,False,False
107.925,109.059,く,く,False,False,False,False,False
109.059,109.359,あ,あ,False,False,False,False,False
109.359,109.66,の,の,False,False,False,False,False
109.66,109.96,け,け,False,False,False,False,False
109.96,110.227,し,し,False,False,False,False,False
110.227,111.361,き,き,False,False,False,False,False
111.361,111.662,だ,だ,False,False,False,False,False
111.662,111.929,い,い,False,False,False,False,False
111.929,112.496,て,て,False,False,False,False,False
112.496,112.763,きょ,きょ,False,False,False,False,False
112.763,113.063,う,う,False,False,False,False,False
113.063,114.765,は,は,False,False,False,False,False
114.765,115.632,お,お,False,False,False,False,False
115.632,116.3,や,や,False,False,False,False,False
116.3,116.5,す,す,False,False,False,False,False
116.5,119.937,み,み,False,False,False,False,False
119.937,123.0,<silence>,<silence>,False,False,False,False,False
123.0,135.385,<silence>,<ignore>,False,True,False,False,True
135.385,135.686,ま,ま,False,False,False,False,False
135.686,135.953,ち,ち,False,False,False,False,False
135.953,136.253,ど,ど,False,False,False,False,False
136.253,136.52,お,お,False,False,False,False,False
136.52,136.82,し,し,False,False,False,False,False
136.82,137.087,い,い,False,False,False,False,False
137.087,137.921,ゆ,ゆ,False,False,False,False,False
137.921,138.522,め,め,False,False,False,False,False
138.522,138.789,の,の,False,False,False,False,False
138.789,139.957,つ,つ,False,False,False,False,False
139.957,140.257,づ,づ,False,False,False,False,False
140.257,140.524,き,き,False,False,False,False,False
140.524,141.658,を,を,False,False,False,False,False
141.658,141.925,ま,ま,False,False,False,False,False
141.925,142.226,ち,ち,False,False,False,False,False
142.226,143.36,き,き,False,False,False,False,False
143.36,143.694,れ,れ,False,False,False,False,False
143.694,143.927,な,な,False,False,False,False,False
143.927,145.095,い,い,False,False,False,False,False
145.095,145.362,こ,こ,False,False,False,False,False
145.362,145.662,ど,ど,False,False,False,False,False
145.662,146.263,も,も,False,False,False,False,False
146.263,146.797,み,み,False,False,False,False,False
146.797,147.097,た,た,False,False,False,False,False
147.097,147.364,い,い,False,False,False,False,False
147.364,148.499,に,に,False,False,False,False,False
148.499,148.765,お,お,False,False,False,False,False
148.765,149.066,り,り,False,False,False,False,False
149.066,149.366,た,た,False,False,False,False,False
149.366,149.666,ま,ま,False,False,False,False,False
149.666,149.933,く,く,False,False,False,False,False
149.933,150.2,を,を,False,False,False,False,False
150.2,150.501,せ,せ,False,False,False,False,False
150.501,150.767,に,に,False,False,False,False,False
150.767,151.635,な,な,False,False,False,False,False
151.635,152.202,が,が,False,False,False,False,False
152.202,152.503,め,め,False,False,False,False,False
152.503,153.337,た,た,False,False,False,False,False
153.337,153.637,ほ,ほ,False,False,False,False,False
153.637,153.937,し,し,False,False,False,False,False
153.937,154.204,ぞ,ぞ,False,False,False,False,False
154.204,155.372,ら,ら,False,False,False,False,False
155.372,155.639,あ,あ,False,False,False,False,False
155.639,155.939,し,し,False,False,False,False,False
155.939,156.807,た,た,False,False,False,False,False
156.807,157.641,も,も,False,False,False,False,False
157.641,158.509,か,か,False,False,False,False,False
158.509,159.376,が,が,False,False,False,False,False
159.376,160.21,や,や,False,False,False,False,False
160.21,160.511,い,い,False,False,False,False,False
160.511,160.777,て,て,False,False,False,False,False
160.777,161.078,た,た,False,False,False,False,False
161.078,162.212,い,い,False,False,False,False,False
162.212,162.479,き,き,False,False,False,False,False
162.479,162.779,え,え,False,False,False,False,False
162.779,163.213,て,て,False,False,False,False,False
163.213,163.347,ゆ,ゆ,False,False,False,False,False
163.347,163.647,く,く,False,False,False,False,False
163.647,163.947,は,は,False,False,False,False,False
163.947,164.214,く,く,False,False,False,False,False
164.214,164.481,ね,ね,False,False,False,False,False
164.481,164.781,つ,つ,False,False,False,False,False
164.781,165.048,と,と,False,False,False,False,False
165.048,165.649,う,う,False,False,False,False,False
165.649,165.916,ね,ね,False,False,False,False,False
165.916,166.216,む,む,False,False,False,False,False
166.216,166.65,り,り,False,False,False,False,False
166.65,166.817,ゆ,ゆ,False,False,False,False,False
166.817,167.084,く,く,False,False,False,False,False
167.084,167.351,ま,ま,False,False,False,False,False
167.351,167.651,ち,ち,False,False,False,False,False
167.651,167.918,な,な,False,False,False,False,False
167.918,169.086,み,み,False,False,False,False,False
169.086,169.353,い,い,False,False,False,False,False
169.353,169.653,と,と,False,False,False,False,False
169.653,169.92,し,し,False,False,False,False,False
169.92,170.087,い,い,False,False,False,False,False
170.087,170.22,お,お,False,False,False,False,False
170.22,170.521,わ,わ,False,False,False,False,False
170.521,170.787,り,り,False,False,False,False,False
170.787,171.088,を,を,False,False,False,False,False
171.088,171.355,こ,こ,False,False,False,False,False
171.355,171.655,の,の,False,False,False,False,False
171.655,171.955,め,め,False,False,False,False,False
171.955,172.222,に,に,False,False,False,False,False
172.222,172.523,う,う,False,False,False,False,False
172.523,172.823,つ,つ,False,False,False,False,False
172.823,173.09,し,し,False,False,False,False,False
173.09,176.493,て,て,False,False,False,False,False
176.493,177.361,つ,つ,False,False,False,False,False
177.361,178.195,き,き,False,False,False,False,False
178.195,178.795,あ,あ,False,False,False,False,False
178.795,179.329,か,か,False,False,False,False,False
179.329,179.63,り,り,False,False,False,False,False
179.63,179.93,の,の,False,False,False,False,False
179.93,180.531,さ,さ,False,False,False,False,False
180.531,180.797,し,し,False,False,False,False,False
180.797,181.298,こ,こ,False,False,False,False,False
181.298,181.632,む,む,False,False,False,False,False
181.632,182.499,や,や,False,False,False,False,False
182.499,182.799,ね,ね,False,False,False,False,False
182.799,183.066,う,う,False,False,False,False,False
183.066,183.333,ら,ら,False,False,False,False,False
183.333,184.535,で,で,False,False,False,False,False
184.535,184.801,い,い,False,False,False,False,False
184.801,185.102,く,く,False,False,False,False,False
185.102,185.369,つ,つ,False,False,False,False,False
185.369,185.669,も,も,False,False,False,False,False
185.669,186.803,の,の,False,False,False,False,False
186.803,187.07,ば,ば,False,False,False,False,False
187.07,187.371,め,め,False,False,False,False,False
187.371,188.205,ん,ん,False,False,False,False,False
188.205,188.505,か,か,False,False,False,False,False
188.505,189.072,ぞ,ぞ,False,False,False,False,False
189.072,189.606,え,え,False,False,False,False,False
189.606,189.907,ほ,ほ,False,False,False,False,False
189.907,190.207,ほ,ほ,False,False,False,False,False
190.207,191.041,え,え,False,False,False,False,False
191.041,191.909,む,む,False,False,False,False,False
191.909,192.476,ほ,ほ,False,False,False,False,False
192.476,192.776,ろ,ろ,False,False,False,False,False
192.776,193.043,ぐ,ぐ,False,False,False,False,False
193.043,193.31,ら,ら,False,False,False,False,False
193.31,193.61,む,む,False,False,False,False,False
193.61,194.211,で,で,False,False,False,False,False
194.211,194.478,で,で,False,False,False,False,False
194.478,195.045,き,き,False,False,False,False,False
195.045,195.345,た,た,False,False,False,False,False
195.345,196.446,ゆ,ゆ,False,False,False,False,False
196.446,196.78,め,め,False,False,False,False,False
196.78,197.047,で,で,False,False,False,False,False
197.047,198.515,も,も,False,False,False,False,False
198.515,198.782,た,た,False,False,False,False,False
198.782,199.082,し,し,False,False,False,False,False
199.082,199.383,か,か,False,False,False,False,False
199.383,200.217,に,に,False,False,False,False,False
200.217,200.517,さ,さ,False,False,False,False,False
200.517,200.784,わ,わ,False,False,False,False,False
200.784,201.084,れ,れ,False,False,False,False,False
201.084,201.652,る,る,False,False,False,False,False
201.652,201.919,お,お,False,False,False,False,False
201.919,202.219,も,も,False,False,False,False,False
202.219,203.954,い,い,False,False,False,False,False
203.954,204.788,で,で,False,False,False,False,False
204.788,205.389,だ,だ,False,False,False,False,False
205.389,205.656,か,か,False,False,False,False,False
205.656,207.357,ら,ら,False,False,False,False,False
207.357,208.225,な,な,False,False,False,False,False
208.225,209.059,が,が,False,False,False,False,False
209.059,209.626,れ,れ,False,False,False,False,False
209.626,209.927,ぼ,ぼ,False,False,False,False,False
209.927,210.194,し,し,False,False,False,False,False
210.194,210.494,に,に,False,False,False,False,False
210.494,210.794,つ,つ,False,False,False,False,False
210.794,211.361,め,め,False,False,False,False,False
211.361,211.628,こ,こ,False,False,False,False,False
211.628,212.196,ん,ん,False,False,False,False,False
212.196,212.496,だ,だ,False,False,False,False,False
212.496,213.363,ね,ね,False,False,False,False,False
213.363,213.664,が,が,False,False,False,False,False
213.664,213.931,い,い,False,False,False,False,False
213.931,214.231,ご,ご,False,False,False,False,False
214.231,215.365,と,と,False,False,False,False,False
215.365,215.632,ま,ま,False,False,False,False,False
215.632,215.933,た,た,False,False,False,False,False
215.933,216.2,こ,こ,False,False,False,False,False
216.2,216.5,こ,こ,False,False,False,False,False
216.5,217.334,で,で,False,False,False,False,False
217.334,217.634,み,み,False,False,False,False,False
217.634,217.901,ん,ん,False,False,False,False,False
217.901,218.202,な,な,False,False,False,False,False
218.202,219.036,で,で,False,False,False,False,False
219.036,219.336,あ,あ,False,False,False,False,False
219.336,219.903,え,え,False,False,False,False,False
219.903,220.504,ま,ま,False,False,False,False,False
220.504,220.771,す,す,False,False,False,False,False
220.771,221.038,よ,よ,False,False,False,False,False
221.038,221.905,う,う,False,False,False,False,False
221.905,222.806,に,に,False,False,False,False,False
222.806,223.34,つ,つ,False,False,False,False,False
223.34,223.674,な,な,False,False,False,False,False
223.674,223.941,が,が,False,False,False,False,False
223.941,224.241,っ,っ,False,False,False,False,False
224.241,224.508,て,て,False,False,False,False,False
224.508,225.108,く,く,False,False,False,False,False
225.108,225.375,ゆ,ゆ,False,False,False,False,False
225.375,225.943,め,め,False,False,False,False,False
225.943,226.243,の,の,False,False,False,False,False
226.243,227.344,と,と,False,False,False,False,False
227.344,227.644,ちゅ,ちゅ,False,False,False,False,False
227.644,227.945,う,う,False,False,False,False,False
227.945,229.079,で,で,False,False,False,False,False
229.079,229.346,み,み,False,False,False,False,False
229.346,229.646,ら,ら,False,False,False,False,False
229.646,229.913,い,い,False,False,False,False,False
229.913,230.214,へ,へ,False,False,False,False,False
230.214,231.048,の,の,False,False,False,False,False
231.048,231.315,お,お,False,False,False,False,False
231.315,231.648,も,も,False,False,False,False,False
231.648,231.915,い,い,False,False,False,False,False
231.915,232.482,を,を,False,False,False,False,False
232.482,232.783,だ,だ,False,False,False,False,False
232.783,233.05,い,い,False,False,False,False,False
233.05,234.785,て,て,False,False,False,False,False
234.785,235.619,お,お,False,False,False,False,False
235.619,236.253,や,や,False,False,False,False,False
236.253,236.486,す,す,False,False,False,False,False
236.486,239.923,み,み,False,False,False,False,False
239.923,-1.0,<silence>,<silence>,False,False,False,False,False
