start,end,token,cleaned_token,overlap,ignore,gap,other,exclude
58.842,59.009,い,い,False,False,False,False,False
59.009,59.143,よ,よ,False,False,False,False,False
59.143,59.343,take,,False,False,False,True,True
59.343,59.743,it,,False,False,False,True,True
59.743,59.943,お,お,False,False,False,False,False
59.943,60.277,い,い,False,False,False,False,False
60.277,60.377,つ,つ,False,False,False,False,False
60.377,60.477,く,く,False,False,False,False,False
60.477,60.677,ま,ま,False,False,False,False,False
60.677,60.778,で,で,False,False,False,False,False
60.778,60.978,shak,,False,False,False,True,True
60.978,61.412,ing,,False,False,False,True,True
61.412,61.612,で,で,False,False,False,False,False
61.612,61.812,も,も,False,False,False,False,False
61.812,61.945,た,た,False,False,False,False,False
61.945,62.146,ま,ま,False,False,False,False,False
62.146,62.346,に,に,False,False,False,False,False
62.346,62.446,と,と,False,False,False,False,False
62.446,62.646,まっ,まっ,False,False,False,False,False
62.646,62.813,て,て,False,False,False,False,False
62.813,63.247,think,,False,False,False,True,True
63.247,63.714,ing,,False,False,False,True,True
63.714,64.114,think,,False,False,False,True,True
64.114,64.715,ing,,False,False,False,True,True
64.715,64.915,か,か,False,False,False,False,False
64.915,65.149,え,え,False,False,False,False,False
65.149,65.215,て,て,False,False,False,False,False
65.215,65.382,み,み,False,False,False,False,False
65.382,65.649,せ,せ,False,False,False,False,False
65.649,65.749,る,る,False,False,False,False,False
65.749,65.983,chan,,False,False,False,True,True
65.983,66.383,ge,,False,False,False,True,True
66.383,66.517,ふ,ふ,False,False,False,False,False
66.517,66.583,み,み,False,False,False,False,False
66.583,66.784,だ,だ,False,False,False,False,False
66.784,66.917,す,す,False,False,False,False,False
66.917,67.117,の,の,False,False,False,False,False
67.117,67.384,さ,さ,False,False,False,False,False
67.384,67.618,step,,False,False,False,True,True
67.618,68.018,ping,,False,False,False,True,True
68.018,68.218,つ,つ,False,False,False,False,False
68.218,68.385,か,か,False,False,False,False,False
68.385,68.552,ん,ん,False,False,False,False,False
68.552,68.752,で,で,False,False,False,False,False
68.752,68.952,み,み,False,False,False,False,False
68.952,69.053,せ,せ,False,False,False,False,False
69.053,69.253,る,る,False,False,False,False,False
69.253,69.453,よ,よ,False,False,False,False,False
69.453,69.887,き,き,False,False,False,False,False
69.887,70.32,ら,ら,False,False,False,False,False
70.32,70.721,き,き,False,False,False,False,False
70.721,71.121,ら,ら,False,False,False,False,False
71.121,71.755,my,,False,False,False,True,True
71.755,72.99,dream,,False,False,False,True,True
72.99,73.19,か,か,False,False,False,False,False
73.19,73.59,な,な,False,False,False,False,False
73.59,73.791,う,う,False,False,False,False,False
73.791,74.024,ひ,ひ,False,False,False,False,False
74.024,74.224,ま,ま,False,False,False,False,False
74.224,74.425,で,で,False,False,False,False,False
74.425,75.059,sto,,False,False,False,True,True
75.059,76.293,ry,,False,False,False,True,True
76.293,76.493,つ,つ,False,False,False,False,False
76.493,76.927,な,な,False,False,False,False,False
76.927,77.127,ぐ,ぐ,False,False,False,False,False
77.127,77.294,か,か,False,False,False,False,False
77.294,77.961,ら,ら,False,False,False,False,False
77.961,78.162,だ,だ,False,False,False,False,False
78.162,78.462,っ,っ,False,False,False,False,False
78.462,78.595,て,て,False,False,False,False,False
78.595,78.796,き,き,False,False,False,False,False
78.796,78.996,み,み,False,False,False,False,False
78.996,79.596,に,に,False,False,False,False,False
79.596,79.83,ず,ず,False,False,False,False,False
79.83,80.13,っ,っ,False,False,False,False,False
80.13,80.23,と,と,False,False,False,False,False
80.23,80.431,み,み,False,False,False,False,False
80.431,80.631,て,て,False,False,False,False,False
80.631,80.864,ほ,ほ,False,False,False,False,False
80.864,81.065,し,し,False,False,False,False,False
81.065,82.299,い,い,False,False,False,False,False
82.299,82.499,か,か,False,False,False,False,False
82.499,82.733,ら,ら,False,False,False,False,False
82.733,83.367,<silence>,<silence>,False,False,False,False,False
83.367,83.567,て,て,False,False,False,False,False
83.567,83.801,を,を,False,False,False,False,False
83.801,84.001,あ,あ,False,False,False,False,False
84.001,84.201,げ,げ,False,False,False,False,False
84.201,84.368,て,て,False,False,False,False,False
84.368,84.768,clap,,False,False,False,True,True
84.768,85.202,your,,False,False,False,True,True
85.202,85.636,hands,,False,False,False,True,True
85.636,85.836,う,う,False,False,False,False,False
85.836,86.036,み,み,False,False,False,False,False
86.036,86.236,の,の,False,False,False,False,False
86.236,86.437,む,む,False,False,False,False,False
86.437,86.67,こ,こ,False,False,False,False,False
86.67,86.87,う,う,False,False,False,False,False
86.87,87.271,ま,ま,False,False,False,False,False
87.271,87.671,で,で,False,False,False,False,False
87.671,88.072,clap,,False,False,False,True,True
88.072,88.505,your,,False,False,False,True,True
88.505,88.906,hands,,False,False,False,True,True
88.906,89.106,と,と,False,False,False,False,False
89.106,89.306,ど,ど,False,False,False,False,False
89.306,89.54,き,き,False,False,False,False,False
89.54,89.74,ま,ま,False,False,False,False,False
89.74,89.94,す,す,False,False,False,False,False
89.94,90.174,よう,よう,False,False,False,False,False
90.174,90.808,に,に,False,False,False,False,False
90.808,90.908,て,て,False,False,False,False,False
90.908,91.008,を,を,False,False,False,False,False
91.008,91.208,た,た,False,False,False,False,False
91.208,91.442,た,た,False,False,False,False,False
91.442,91.809,こう,こう,False,False,False,False,False
91.809,92.443,<silence>,<silence>,False,False,False,False,False
92.443,92.543,て,て,False,False,False,False,False
92.543,92.643,を,を,False,False,False,False,False
92.643,92.843,た,た,False,False,False,False,False
92.843,93.043,た,た,False,False,False,False,False
93.043,93.477,こう,こう,False,False,False,False,False
93.477,94.311,<silence>,<silence>,False,False,False,False,False
94.311,94.711,ほ,ほ,False,False,False,False,False
94.711,95.145,ら,ら,False,False,False,False,False
95.145,95.446,いっ,いっ,False,False,False,False,False
95.446,95.746,しょ,しょ,False,False,False,False,False
95.746,96.814,に,に,False,False,False,False,False
96.814,97.014,eve,,False,False,False,True,True
97.014,97.214,ry,,False,False,False,True,True
97.214,97.414,bod,,False,False,False,True,True
97.414,97.614,y,,False,False,False,True,True
97.614,98.015,clap,,False,False,False,True,True
98.015,98.415,your,,False,False,False,True,True
98.415,98.849,hands,,False,False,False,True,True
98.849,99.049,そ,そ,False,False,False,False,False
99.049,99.249,ら,ら,False,False,False,False,False
99.249,99.45,の,の,False,False,False,False,False
99.45,99.683,む,む,False,False,False,False,False
99.683,99.883,こ,こ,False,False,False,False,False
99.883,100.084,う,う,False,False,False,False,False
100.084,100.484,ま,ま,False,False,False,False,False
100.484,100.918,で,で,False,False,False,False,False
100.918,101.318,clap,,False,False,False,True,True
101.318,101.752,your,,False,False,False,True,True
101.752,102.152,hands,,False,False,False,True,True
102.152,102.386,ひ,ひ,False,False,False,False,False
102.386,102.553,び,び,False,False,False,False,False
102.553,102.753,き,き,False,False,False,False,False
102.753,102.953,ま,ま,False,False,False,False,False
102.953,103.187,す,す,False,False,False,False,False
103.187,103.387,よう,よう,False,False,False,False,False
103.387,104.021,に,に,False,False,False,False,False
104.021,104.121,て,て,False,False,False,False,False
104.121,104.254,を,を,False,False,False,False,False
104.254,104.421,た,た,False,False,False,False,False
104.421,104.621,た,た,False,False,False,False,False
104.621,105.055,こう,こう,False,False,False,False,False
105.055,105.689,<silence>,<silence>,False,False,False,False,False
105.689,105.789,て,て,False,False,False,False,False
105.789,105.889,を,を,False,False,False,False,False
105.889,106.09,た,た,False,False,False,False,False
106.09,106.323,た,た,False,False,False,False,False
106.323,106.723,こう,こう,False,False,False,False,False
106.723,107.558,<silence>,<silence>,False,False,False,False,False
107.558,107.958,ひ,ひ,False,False,False,False,False
107.958,108.392,か,か,False,False,False,False,False
108.392,108.792,り,り,False,False,False,False,False
108.792,109.226,さ,さ,False,False,False,False,False
109.226,109.827,す,す,False,False,False,False,False
109.827,109.927,ぼ,ぼ,False,False,False,False,False
109.927,110.027,く,く,False,False,False,False,False
110.027,110.26,た,た,False,False,False,False,False
110.26,110.461,ち,ち,False,False,False,False,False
110.461,110.661,の,の,False,False,False,False,False
110.661,110.727,み,み,False,False,False,False,False
110.727,111.095,ら,ら,False,False,False,False,False
111.095,111.295,い,い,False,False,False,False,False
111.295,-1.0,<silence>,<silence>,False,False,False,False,False
