start,end,token,cleaned_token,overlap
75.826,76.16,ら,ら,False
76.16,76.36,ぼ,ぼ,False
76.36,76.56,く,く,False
76.56,76.76,の,の,False
76.76,76.994,だ,だ,False
76.994,77.061,い,い,False
77.061,77.161,じ,じ,False
77.161,77.361,な,な,False
77.361,77.761,め,め,False
77.761,77.961,も,も,False
77.961,78.295,りー,りー,False
78.295,78.529,ど,ど,False
78.529,78.695,ら,ら,False
78.695,78.896,や,や,False
78.896,78.996,き,き,False
78.996,79.329,は,は,False
79.329,79.53,しゅ,しゅ,False
79.53,79.73,しょ,しょ,False
79.73,79.93,く,く,False
79.93,80.13,に,に,False
80.13,80.33,な,な,False
80.33,80.531,れ,れ,False
80.531,80.631,な,な,False
80.631,80.964,い,い,False
80.964,81.165,な,な,False
81.165,81.365,ら,ら,False
81.365,81.565,ば,ば,False
81.565,81.765,う,う,False
81.765,81.965,わ,わ,False
81.965,82.266,が,が,False
82.266,82.366,き,き,False
82.366,82.566,し,し,False
82.566,82.766,ちゃ,ちゃ,False
82.766,82.966,え,え,False
82.966,83.167,ば,ば,False
83.167,83.4,ぼ,ぼ,False
83.4,83.534,く,く,False
83.534,83.767,の,の,False
83.767,84.134,お,お,False
84.134,84.268,も,も,False
84.268,84.334,い,い,False
84.334,84.568,ど,ど,False
84.568,84.768,お,お,False
84.768,85.335,り,り,False
85.335,85.436,ゆ,ゆ,False
85.436,85.536,め,め,False
85.536,85.736,か,か,False
85.736,85.936,ら,ら,False
85.936,86.036,ぴ,ぴ,False
86.036,86.17,ぴ,ぴ,False
86.17,86.37,ぴ,ぴ,False
86.37,86.57,さ,さ,False
86.57,86.737,め,め,False
86.737,86.937,ない,ない,False
86.937,87.137,で,で,False
87.137,87.337,さ,さ,False
87.337,87.538,め,め,False
87.538,87.771,ない,ない,False
87.771,88.972,で,で,False
88.972,89.173,ぬ,ぬ,False
89.173,89.373,く,く,False
89.373,89.573,も,も,False
89.573,89.773,り,り,False
89.773,89.973,に,に,False
89.973,90.174,げ,げ,False
90.174,90.441,な,な,False
90.441,90.574,い,い,False
90.574,90.974,で,で,False
90.974,91.075,ま,ま,False
91.075,91.175,だ,だ,False
91.175,91.375,あ,あ,False
91.375,91.575,さ,さ,False
91.575,92.142,は,は,False
92.142,92.342,たっ,たっ,False
92.342,92.543,ぷ,ぷ,False
92.543,92.743,り,り,False
92.743,92.943,あ,あ,False
92.943,93.143,る,る,False
93.143,93.343,か,か,False
93.343,93.744,ら,ら,False
93.744,93.944,あ,あ,False
93.944,94.144,と,と,False
94.144,94.545,ご,ご,False
94.545,94.745,ふ,ふ,False
94.745,95.646,ん,ん,False
95.646,95.746,い,い,False
95.746,95.946,や,や,False
95.946,96.146,じゅっ,じゅっ,False
96.146,96.38,ぷん,ぷん,False
96.38,96.547,ま,ま,False
96.547,96.947,た,た,False
96.947,97.147,せ,せ,False
97.147,97.548,て,て,False
100.784,101.351,ひゃ,ひゃ,False
101.351,101.552,く,く,False
101.552,101.952,ね,ね,False
101.952,102.152,ん,ん,False
102.152,102.386,ご,ご,False
102.386,102.553,つ,つ,False
102.553,102.753,づ,づ,False
102.753,102.953,く,く,False
102.953,103.153,な,な,False
103.153,103.954,ら,ら,False
103.954,104.555,や,や,False
104.555,104.788,く,く,False
104.788,105.355,そ,そ,False
105.355,105.556,く,く,False
105.556,105.789,あっ,あっ,False
105.789,105.956,しゅ,しゅ,False
105.956,106.156,く,く,False
106.156,106.356,し,し,False
106.356,107.157,て,て,False
107.157,107.758,ま,ま,False
107.758,107.958,ち,ち,False
107.958,108.559,がっ,がっ,False
108.559,108.759,た,た,False
108.759,108.992,め,め,False
108.992,109.159,ー,ー,False
109.159,109.359,る,る,False
109.359,109.56,か,か,False
109.56,110.327,ら,ら,False
110.327,110.761,か,か,False
110.761,110.961,ん,ん,False
110.961,111.161,ち,ち,False
111.161,111.762,が,が,False
111.762,111.962,い,い,False
111.962,112.162,の,の,False
112.162,112.362,て,て,False
112.362,112.563,き,き,False
112.563,112.763,ぱ,ぱ,False
112.763,112.963,き,き,False
112.963,113.163,て,て,False
113.163,113.53,き,き,False
113.53,114.164,す,す,False
114.164,114.331,と,と,False
114.331,114.731,ろ,ろ,False
114.731,114.932,ー,ー,False
114.932,115.132,の,の,False
115.132,115.332,く,く,False
115.332,115.532,わ,わ,False
115.532,115.732,え,え,False
115.732,115.933,か,か,False
115.933,116.733,た,た,False
116.733,117.367,す,す,False
117.367,117.534,こ,こ,False
117.534,118.135,し,し,False
118.135,118.335,は,は,False
118.335,118.535,ち,ち,False
118.535,118.735,が,が,False
118.735,118.936,う,う,False
118.936,119.136,で,で,False
119.136,119.97,しょ？,しょ,False
119.97,120.537,み,み,False
120.537,120.737,て,て,False
120.737,121.338,み,み,False
121.338,121.538,ぬ,ぬ,False
121.538,121.772,ふ,ふ,False
121.772,121.972,り,り,False
121.972,122.172,さ,さ,False
122.172,122.339,れ,れ,False
122.339,123.173,た,た,False
123.173,123.774,せ,せ,False
123.774,123.974,か,か,False
123.974,124.541,い,い,False
124.541,124.775,が,が,False
124.775,124.975,ば,ば,False
124.975,125.175,く,く,False
125.175,125.375,は,は,False
125.375,125.576,つ,つ,False
125.576,125.776,し,し,False
125.776,125.976,ちゃ,ちゃ,False
125.976,126.577,う！！,う,False
126.577,126.743,ちょう,ちょう,False
126.743,126.944,し,し,False
126.944,127.144,に,に,False
127.144,127.344,の,の,False
127.344,127.544,り,り,False
127.544,127.744,だ,だ,False
127.744,128.178,す,す,False
128.178,128.345,で,で,False
128.345,128.545,も,も,False
128.545,128.745,す,す,False
128.745,128.946,ぐ,ぐ,False
128.946,129.146,に,に,False
129.146,129.379,へ,へ,False
129.379,129.546,こ,こ,False
129.546,129.746,み,み,False
129.746,129.88,だ,だ,False
129.88,130.547,す,す,False
130.547,130.747,か,か,False
130.747,130.948,れい,れい,False
130.948,131.148,な,な,False
131.148,131.348,ぼう,ぼう,False
131.348,131.582,そう,そう,False
131.582,131.682,だ,だ,False
131.682,131.748,れ,れ,False
131.748,131.882,が,が,False
131.882,131.949,と,と,False
131.949,132.049,め,め,False
132.049,132.149,て,て,False
132.149,132.249,く,く,False
132.249,132.382,れ,れ,False
132.382,132.483,ま,ま,False
132.483,132.583,す,す,False
132.583,132.749,か,か,False
132.749,132.983,べい,べい,False
132.983,133.55,べー,べー,False
133.55,133.65,ぶ,ぶ,False
133.65,133.717,つ,つ,False
133.717,133.817,か,か,False
133.817,133.917,れ,れ,False
133.917,134.118,ば,ば,False
134.118,134.218,ま,ま,False
134.218,134.418,た,た,False
134.418,134.551,あ,あ,False
134.551,134.651,た,た,False
134.651,134.751,ら,ら,False
134.751,134.852,し,し,False
134.852,134.952,い,い,False
134.952,135.052,ち,ち,False
135.052,135.152,し,し,False
135.152,135.252,き,き,False
135.252,135.352,はっ,はっ,False
135.352,135.552,く,く,False
135.552,135.752,つ,つ,False
135.752,135.853,で,で,False
135.853,135.953,も,も,False
135.953,136.053,ち,ち,False
136.053,136.12,か,か,False
136.12,136.253,ら,ら,False
136.253,136.353,つ,つ,False
136.353,136.453,き,き,False
136.453,136.553,て,て,False
136.553,136.653,し,し,False
136.653,136.753,ま,ま,False
136.753,136.854,え,え,False
136.854,136.954,ば,ば,False
136.954,137.02,そ,そ,False
137.02,137.121,こ,こ,False
137.121,137.254,ま,ま,False
137.254,137.554,で,で,False
137.554,137.855,oh,,False
137.855,138.155,my,,False
138.155,138.555,god!,,False
138.555,138.755,い,い,False
138.755,138.956,つ,つ,False
138.956,139.156,で,で,False
139.156,139.356,も,も,False
139.356,139.556,あ,あ,False
139.556,139.756,い,い,False
139.756,139.857,らぶ,らぶ,False
139.857,140.157,ゆー.,ゆー,False
140.157,140.357,き,き,False
140.357,140.524,み,み,False
140.524,140.757,に,に,False
140.757,140.958,てい,てい,False
140.958,141.158,く,く,False
141.158,141.358,き,き,False
141.358,141.458,す,す,False
141.458,141.758,みー.,みー,False
141.758,141.959,お,お,False
141.959,142.159,ほ,ほ,False
142.159,142.359,し,し,False
142.359,142.559,さ,さ,False
142.559,142.759,ま,ま,False
142.759,142.926,に,に,False
142.926,143.06,ね,ね,False
143.06,143.36,が,が,False
143.36,143.56,い,い,False
143.56,143.76,ご,ご,False
143.76,143.927,と,と,False
143.927,144.161,か,か,False
144.161,144.261,な,な,False
144.261,144.328,え,え,False
144.328,144.528,て,て,False
144.528,144.862,く,く,False
144.862,144.928,れ,れ,False
144.928,145.062,ま,ま,False
145.062,145.162,す,す,False
145.162,145.529,か,か,False
145.529,145.762,ち,ち,False
145.762,145.929,きゅう,きゅう,False
145.929,146.13,の,の,False
146.13,146.263,う,う,False
146.263,146.563,ら,ら,False
146.563,146.763,が,が,False
146.763,146.93,わ,わ,False
146.93,147.131,ま,ま,False
147.131,147.364,で,で,False
147.364,147.564,ぼ,ぼ,False
147.564,147.731,く,く,False
147.731,147.865,を,を,False
147.865,148.165,は,は,False
148.165,148.365,こ,こ,False
148.365,148.565,ん,ん,False
148.565,148.765,で,で,False
148.765,148.966,い,い,False
148.966,149.166,ち,ち,False
149.166,149.366,ば,ば,False
149.366,149.466,ん,ん,False
149.466,149.766,き,き,False
149.766,149.967,れ,れ,False
149.967,150.167,い,い,False
150.167,150.367,な,な,False
150.367,150.501,は,は,False
150.501,150.567,な,な,False
150.567,150.667,を,を,False
150.667,150.767,さ,さ,False
150.767,150.901,が,が,False
150.901,151.368,し,し,False
151.368,151.468,に,に,False
151.468,151.568,い,い,False
151.568,151.768,く,く,False
151.768,151.935,ん,ん,False
151.935,152.569,だ,だ,False
152.569,152.636,ま,ま,False
152.636,152.736,だ,だ,False
152.736,152.936,き,き,False
152.936,153.137,み,み,False
153.137,153.237,の,の,False
153.237,153.37,あ,あ,False
153.37,153.47,つ,つ,False
153.47,153.604,い,い,False
153.604,153.77,お,お,False
153.77,153.937,も,も,False
153.937,154.171,い,い,False
154.171,154.338,は,は,False
154.338,154.571,お,お,False
154.571,154.771,も,も,False
154.771,154.938,い,い,False
154.938,156.173,は,は,False
156.173,156.373,ほ,ほ,False
156.373,156.573,ほ,ほ,False
156.573,156.773,に,に,False
156.773,156.974,つ,つ,False
156.974,157.141,た,た,False
157.141,157.374,う,う,False
157.374,157.674,な,な,False
157.674,157.774,み,み,False
157.774,158.142,だ,だ,False
158.142,158.542,し,し,False
158.542,158.675,ず,ず,False
158.675,158.775,く,く,False
158.775,159.343,は,は,False
159.343,159.576,む,む,False
159.576,159.743,ね,ね,False
159.743,159.943,に,に,False
159.943,160.177,つ,つ,False
160.177,160.377,つ,つ,False
160.377,160.577,ん,ん,False
160.577,160.978,で,で,False
160.978,161.178,と,と,False
161.178,161.378,ど,ど,False
161.378,161.778,け,け,False
161.778,161.979,る,る,False
161.979,162.579,よ,よ,False
162.579,162.746,そ,そ,False
162.746,162.98,ら,ら,False
162.98,164.148,に,に,False
164.148,164.748,ahh,,False
202.586,202.753,い,い,False
202.753,202.953,つ,つ,False
202.953,203.153,で,で,False
203.153,203.353,も,も,False
203.353,203.554,あ,あ,False
203.554,203.754,い,い,False
203.754,203.854,らぶ,らぶ,False
203.854,204.154,ゆー.,ゆー,False
204.154,204.354,き,き,False
204.354,204.555,み,み,False
204.555,204.755,に,に,False
204.755,204.955,てい,てい,False
204.955,205.155,く,く,False
205.155,205.389,き,き,False
205.389,205.489,す,す,False
205.489,205.756,みー.,みー,False
205.756,205.956,お,お,False
205.956,206.156,ほ,ほ,False
206.156,206.356,し,し,False
206.356,206.557,さ,さ,False
206.557,206.757,ま,ま,False
206.757,206.924,に,に,False
206.924,207.057,ね,ね,False
207.057,207.357,が,が,False
207.357,207.558,い,い,False
207.558,207.758,ご,ご,False
207.758,207.925,と,と,False
207.925,208.158,か,か,False
208.158,208.258,な,な,False
208.258,208.358,え,え,False
208.358,208.559,て,て,False
208.559,208.859,く,く,False
208.859,208.926,れ,れ,False
208.926,209.059,ま,ま,False
209.059,209.159,す,す,False
209.159,209.526,か,か,False
209.526,209.76,ち,ち,False
209.76,209.927,きゅう,きゅう,False
209.927,210.127,の,の,False
210.127,210.26,う,う,False
210.26,210.561,ら,ら,False
210.561,210.761,が,が,False
210.761,210.928,わ,わ,False
210.928,211.128,ま,ま,False
211.128,211.361,で,で,False
211.361,211.562,ぼ,ぼ,False
211.562,211.728,く,く,False
211.728,211.862,を,を,False
211.862,212.162,は,は,False
212.162,212.329,こ,こ,False
212.329,212.563,ん,ん,False
212.563,212.763,で,で,False
212.763,212.963,い,い,False
212.963,213.163,ち,ち,False
213.163,213.363,ば,ば,False
213.363,213.463,ん,ん,False
213.463,213.764,き,き,False
213.764,213.964,れ,れ,False
213.964,214.164,い,い,False
214.164,214.364,な,な,False
214.364,214.498,は,は,False
214.498,214.565,な,な,False
214.565,214.665,を,を,False
214.665,214.765,さ,さ,False
214.765,214.898,が,が,False
214.898,215.365,し,し,False
215.365,215.465,に,に,False
215.465,215.566,い,い,False
215.566,215.766,く,く,False
215.766,215.966,ん,ん,False
215.966,216.567,だ,だ,False
216.567,216.633,ま,ま,False
216.633,216.767,だ,だ,False
216.767,216.967,き,き,False
216.967,217.167,み,み,False
217.167,217.267,の,の,False
217.267,217.367,あ,あ,False
217.367,217.501,つ,つ,False
217.501,217.568,い,い,False
217.568,217.801,お,お,False
217.801,217.968,も,も,False
217.968,218.168,い,い,False
218.168,218.368,は,は,False
218.368,218.569,お,お,False
218.569,218.802,も,も,False
218.802,218.969,い,い,False
218.969,220.17,は,は,False
220.17,220.37,ほ,ほ,False
220.37,220.571,ほ,ほ,False
220.571,220.771,に,に,False
220.771,220.971,つ,つ,False
220.971,221.171,た,た,False
221.171,221.371,う,う,False
221.371,221.672,な,な,False
221.672,221.772,み,み,False
221.772,222.172,だ,だ,False
222.172,222.573,し,し,False
222.573,222.673,ず,ず,False
222.673,222.773,く,く,False
222.773,223.373,は,は,False
223.373,223.574,む,む,False
223.574,223.74,ね,ね,False
223.74,223.974,に,に,False
223.974,224.174,つ,つ,False
224.174,224.374,つ,つ,False
224.374,224.575,ん,ん,False
224.575,224.975,で,で,False
224.975,225.175,と,と,False
225.175,225.375,ど,ど,False
225.375,225.776,け,け,False
225.776,225.943,る,る,False
225.943,226.577,よ,よ,False
226.577,226.777,そ,そ,False
226.777,226.977,ら,ら,False
226.977,228.145,に,に,False
228.145,228.345,い,い,False
228.345,228.545,つ,つ,False
228.545,228.745,で,で,False
228.745,228.946,も,も,False
228.946,229.146,あ,あ,False
229.146,229.346,い,い,False
229.346,229.446,らぶ,らぶ,False
229.446,229.746,ゆー.,ゆー,False
229.746,229.947,き,き,False
229.947,230.147,み,み,False
230.147,230.347,に,に,False
230.347,230.547,てい,てい,False
230.547,230.747,く,く,False
230.747,230.948,き,き,False
230.948,231.048,す,す,False
231.048,231.348,みー.,みー,False
231.348,231.548,わ,わ,False
231.548,231.748,す,す,False
231.748,231.949,れ,れ,False
231.949,232.149,ら,ら,False
232.149,232.349,れ,れ,False
232.349,232.516,ない,ない,False
232.516,232.616,か,か,False
232.616,232.95,ら,ら,False
232.95,233.15,ぼ,ぼ,False
233.15,233.35,く,く,False
233.35,233.55,の,の,False
233.55,233.784,だ,だ,False
233.784,233.85,い,い,False
233.85,233.951,じ,じ,False
233.951,234.151,な,な,False
234.151,234.551,め,め,False
234.551,234.751,も,も,False
234.751,235.152,りー,りー,False
235.152,235.352,ど,ど,False
235.352,235.552,ら,ら,False
235.552,235.752,や,や,False
235.752,235.852,き,き,False
235.852,236.153,は,は,False
236.153,236.353,しゅ,しゅ,False
236.353,236.553,しょ,しょ,False
236.553,236.753,く,く,False
236.753,236.954,に,に,False
236.954,237.154,な,な,False
237.154,237.354,れ,れ,False
237.354,237.454,な,な,False
237.454,237.754,い,い,False
237.754,237.955,な,な,False
237.955,238.155,ら,ら,False
238.155,238.355,ば,ば,False
238.355,238.555,う,う,False
238.555,238.755,わ,わ,False
238.755,238.956,が,が,False
238.956,239.089,き,き,False
239.089,239.356,し,し,False
239.356,239.556,ちゃ,ちゃ,False
239.556,239.756,え,え,False
239.756,239.957,ば,ば,False
239.957,240.224,ぼ,ぼ,False
240.224,240.357,く,く,False
240.357,240.557,の,の,False
240.557,240.958,お,お,False
240.958,241.058,も,も,False
241.058,241.158,い,い,False
241.158,241.358,ど,ど,False
241.358,241.558,お,お,False
241.558,242.159,り,り,False
242.159,242.259,ゆ,ゆ,False
242.259,242.359,め,め,False
242.359,242.559,か,か,False
242.559,242.726,ら,ら,False
242.726,242.859,ぴ,ぴ,False
242.859,242.96,ぴ,ぴ,False
242.96,243.16,ぴ,ぴ,False
243.16,243.36,さ,さ,False
243.36,243.56,め,め,False
243.56,243.727,ない,ない,False
243.727,243.961,で,で,False
243.961,244.127,さ,さ,False
244.127,244.361,め,め,False
244.361,244.561,ない,ない,False
244.561,245.762,で,で,False
245.762,245.963,ぬ,ぬ,False
245.963,246.163,く,く,False
246.163,246.363,も,も,False
246.363,246.563,り,り,False
246.563,246.763,に,に,False
246.763,246.964,げ,げ,False
246.964,247.231,な,な,False
247.231,247.364,い,い,False
247.364,247.764,で,で,False
247.764,247.864,ま,ま,False
247.864,247.965,だ,だ,False
247.965,248.165,あ,あ,False
248.165,248.365,さ,さ,False
248.365,248.966,は,は,False
248.966,249.166,たっ,たっ,False
249.166,249.366,ぷ,ぷ,False
249.366,249.566,り,り,False
249.566,249.766,あ,あ,False
249.766,249.967,る,る,False
249.967,250.167,か,か,False
250.167,250.567,ら,ら,False
250.567,250.767,あ,あ,False
250.767,250.968,と,と,False
250.968,251.368,ご,ご,False
251.368,251.568,ふ,ふ,False
251.568,252.469,ん,ん,False
252.469,252.569,い,い,False
252.569,252.769,や,や,False
252.769,252.97,じゅっ,じゅっ,False
252.97,253.17,ぷん,ぷん,False
253.17,253.37,ま,ま,False
253.37,253.77,た,た,False
253.77,253.971,せ,せ,False
253.971,254.371,て,て,False
