start,end,token,cleaned_token,overlap
58.675,59.009,か,か,False
59.009,59.276,け,け,False
59.276,59.51,ぬ,ぬ,False
59.51,59.676,け,け,False
59.676,60.01,て,て,False
60.01,60.177,い,い,False
60.177,61.311,く,く,False
61.311,61.645,ぼ,ぼ,False
61.645,61.912,く,く,False
61.912,62.112,た,た,False
62.112,62.312,ち,ち,False
62.312,62.98,の,の,False
62.98,63.313,せ,せ,False
63.313,63.614,い,い,False
63.614,63.947,しゅ,しゅ,False
63.947,64.281,ん,ん,False
64.281,64.615,の,の,False
64.615,64.948,ひ,ひ,False
64.948,65.449,か,か,False
65.449,65.616,り,り,False
65.616,67.084,は,は,False
67.084,67.251,だ,だ,False
67.251,67.418,れ,れ,False
67.418,67.584,に,に,False
67.584,67.918,も,も,False
67.918,68.085,と,と,False
68.085,68.385,め,め,False
68.385,68.552,ら,ら,False
68.552,68.719,れ,れ,False
68.719,69.053,な,な,False
69.053,69.219,い,い,False
69.219,70.554,よ!,よ,False
70.554,70.721,わ,わ,False
70.721,70.888,ら,ら,False
70.888,71.055,い,い,False
71.055,71.221,あ,あ,False
71.221,71.388,う,う,False
71.388,71.522,ぶ,ぶ,False
71.522,71.655,ん,ん,False
71.655,71.855,だ,だ,False
75.159,75.459,ほ,ほ,False
75.459,75.959,ら,ら,False
75.959,76.16,か,か,False
76.16,76.36,が,が,False
76.36,76.627,や,や,False
76.627,76.794,か,か,False
76.794,77.294,せ,せ,False
77.294,77.461,あ,あ,False
77.461,77.694,し,し,False
77.694,77.928,た,た,False
77.928,78.128,へ,へ,False
78.128,78.629,は,は,False
78.629,78.796,こ,こ,False
78.796,79.096,ぶ,ぶ,False
79.096,79.296,か,か,False
79.296,79.797,ら,ら,False
79.797,80.064,き,き,False
80.064,80.364,み,み,False
80.364,80.597,の,の,False
80.597,80.764,と,と,False
80.764,81.098,な,な,False
81.098,81.298,り,り,False
81.298,82.433,へ,へ,False
82.433,82.766,ぼ,ぼ,False
82.766,83.0,く,く,False
83.0,83.2,た,た,False
83.2,83.434,ち,ち,False
83.434,84.101,は,は,False
84.101,84.435,せ,せ,False
84.435,84.735,か,か,False
84.735,85.069,い,い,False
85.069,85.402,を,を,False
85.402,85.736,こ,こ,False
85.736,86.07,え,え,False
86.07,86.57,て,て,False
86.57,86.703,い,い,False
86.703,87.671,く,く,False
87.671,88.038,む,む,False
88.038,88.305,か,か,False
88.305,88.539,え,え,False
88.539,88.705,に,に,False
88.705,89.006,い,い,False
89.006,89.173,く,く,False
89.173,90.808,よ,よ,False
90.808,90.974,ま,ま,False
90.974,91.175,だ,だ,False
91.175,91.341,み,み,False
91.341,91.675,え,え,False
91.675,91.809,な,な,False
91.809,92.142,い,い,False
92.142,92.443,あ,あ,False
92.443,92.81,し,し,False
92.81,92.943,た,た,False
92.943,93.61,も,も,False
93.61,93.944,き,き,False
93.944,94.278,ら,ら,False
94.278,94.445,め,め,False
94.445,94.745,き,き,False
94.745,95.079,に,に,False
95.079,95.412,か,か,False
95.412,95.579,え,え,False
95.579,95.913,て,て,False
95.913,96.08,き,き,False
96.08,96.246,っ,っ,False
96.246,96.914,と,と,False
96.914,97.247,ぼ,ぼ,False
97.247,97.514,く,く,False
97.514,97.714,た,た,False
97.714,97.881,ち,ち,False
97.881,98.382,が,が,False
98.382,98.582,み,み,False
98.582,98.816,ら,ら,False
98.816,99.049,い,い,False
99.049,99.249,へ,へ,False
99.249,100.884,と,と,False
100.884,101.218,つ,つ,False
101.218,101.452,れ,れ,False
101.452,101.718,て,て,False
101.718,101.852,い,い,False
101.852,102.219,く,く,False
102.219,102.386,か,か,False
102.386,104.521,ら!,ら,False
