start,end,token,cleaned_token,overlap
25.7,25.866,しょ,しょ,False
25.866,26.1,う,う,False
26.1,26.3,き,き,False
26.3,26.5,ど,ど,False
26.5,26.701,り,り,False
26.701,26.866,で,で,False
27.301,27.401,た,た,False
27.401,27.768,か,か,False
27.768,27.835,み,み,False
27.835,27.969,の,の,False
27.969,28.102,けん,けん,False
28.102,28.235,ぶ,ぶ,False
28.235,28.369,つ,つ,False
28.369,28.536,ば,ば,False
28.536,28.736,か,か,False
28.736,28.903,り,り,False
28.903,29.003,じゃ,じゃ,False
29.003,29.103,つ,つ,False
29.103,29.303,ま,ま,False
29.303,29.437,ん,ん,False
29.437,29.67,ね,ね,False
29.87,30.037,bor,,False
30.037,30.604,ing!,,False
30.604,30.771,ほ,ほ,False
30.771,30.972,ら,ら,False
30.972,31.339,もっ,もっ,False
31.339,31.872,と,と,False
31.872,31.973,ま,ま,False
31.973,32.106,ち,ち,False
32.106,32.306,がっ,がっ,False
32.306,32.473,て,て,False
32.473,32.673,じょ,じょ,False
32.673,32.873,う,う,False
32.873,33.039,とう,とう,False
33.407,33.607,た,た,False
33.607,33.774,い,い,False
33.774,33.908,く,く,False
33.908,34.141,つ,つ,False
34.141,34.375,に,に,False
34.375,34.508,て,て,False
34.508,34.709,を,を,False
34.709,34.875,か,か,False
34.875,35.109,け,け,False
35.109,35.475,て,て,False
36.61,36.978,マ,マ,False
36.978,37.545,マ、,マ,False
37.545,37.912,やっ,やっ,False
37.912,38.012,ぱ,ぱ,False
38.012,38.079,あ,あ,False
38.079,38.279,た,た,False
38.279,38.479,し,し,False
38.479,39.046,は,は,False
39.046,39.246,こ,こ,False
39.246,39.413,ん,ん,False
39.413,39.613,な,な,False
39.613,39.814,と,と,False
39.814,39.981,こ,こ,False
39.981,40.147,ろ,ろ,False
40.147,40.381,じゃ,じゃ,False
40.381,40.581,お,お,False
40.581,40.748,わ,わ,False
40.748,40.915,れ,れ,False
40.915,41.315,な,な,False
41.315,41.481,い,い,False
42.416,42.616,ぬ,ぬ,False
42.616,42.817,る,る,False
42.817,42.984,く,く,False
42.984,43.551,て,て,False
43.551,43.718,き,き,False
43.718,43.918,が,が,False
43.918,44.085,ふ,ふ,False
44.085,44.485,れ,れ,False
44.485,44.685,そ,そ,False
44.685,45.052,う,う,False
45.052,45.419,ごっ,ごっ,False
45.419,45.619,こ,こ,False
45.619,45.753,あ,あ,False
45.753,45.987,そ,そ,False
45.987,46.153,び,び,False
46.153,46.354,も,も,False
46.354,46.554,し,し,False
46.554,46.721,ば,ば,False
46.721,46.921,い,い,False
46.921,47.121,も,も,False
47.121,47.288,さ,さ,False
47.288,47.488,よ,よ,False
47.488,47.688,な,な,False
47.688,48.055,ら,ら,False
48.055,48.422,ずっ,ずっ,False
48.422,48.622,と,と,False
48.622,48.789,こ,こ,False
48.789,48.956,の,の,False
48.956,49.156,ま,ま,False
49.156,49.523,ま,ま,False
49.523,49.724,な,な,False
49.724,49.924,ん,ん,False
49.924,50.124,て,て,False
50.124,51.591,さぁ,さぁ,False
51.792,51.993,い,い,False
51.993,52.226,ら,ら,False
52.226,52.36,れ,れ,False
52.36,52.526,な,な,False
52.526,52.693,い,い,False
52.693,53.127,よ,よ,False
53.127,53.494,ダッ,ダッ,False
53.494,53.861,ダッ,ダッ,False
53.861,54.061,ダ,ダ,False
54.061,54.261,あ,あ,False
54.261,54.428,た,た,False
54.428,54.628,し,し,False
54.628,54.996,お,お,False
54.996,55.396,と,と,False
55.396,55.563,な,な,False
55.563,55.73,に,に,False
55.73,55.963,な,な,False
55.963,56.13,る,る,False
56.13,56.497,す,す,False
56.497,56.697,い,い,False
56.697,56.864,も,も,False
56.864,57.064,あ,あ,False
57.064,57.198,ま,ま,False
57.198,57.264,い,い,False
57.264,57.431,も,も,False
57.431,57.832,か,か,False
57.832,57.999,み,み,False
57.999,58.165,わ,わ,False
58.165,58.366,け,け,False
58.366,58.566,て,て,False
58.566,58.766,い,い,False
58.766,59.1,ま,ま,False
59.1,59.5,パッ,パッ,False
59.5,59.867,パッ,パッ,False
59.867,60.001,パ,パ,False
60.001,60.267,か,か,False
60.267,60.434,わ,わ,False
60.434,60.634,る,る,False
60.634,60.968,じ,じ,False
60.968,61.369,だ,だ,False
61.369,61.502,い,い,False
61.502,61.736,わ,わ,False
61.736,61.902,る,る,False
61.902,62.103,い,い,False
62.103,62.269,こ,こ,False
62.269,62.47,と,と,False
62.47,62.837,ば,ば,False
62.837,63.07,か,か,False
63.07,63.204,り,り,False
63.204,63.371,じゃ,じゃ,False
63.371,63.804,な,な,False
63.804,63.971,い,い,False
63.971,64.171,で,で,False
64.171,64.372,しょ,しょ,False
64.372,64.538,う,う,False
64.538,64.638,か,か,False
64.638,64.939,こ,こ,False
64.939,65.272,も、,も,False
65.272,65.506,つ,つ,False
65.506,65.673,み,み,False
65.673,66.04,も、,も,False
66.04,66.173,ば,ば,False
66.173,66.44,つ,つ,False
66.44,66.741,も、,も,False
66.741,66.974,す,す,False
66.974,67.174,べ,べ,False
67.174,67.508,て,て,False
67.508,67.708,す,す,False
67.708,67.942,で,で,False
67.942,68.309,で、,で,False
68.309,68.476,あ,あ,False
68.476,68.642,い,い,False
68.642,69.043,で、,で,False
69.043,69.176,い,い,False
69.176,69.41,き,き,False
69.41,69.677,ぬ,ぬ,False
69.677,69.777,い,い,False
69.777,69.91,て,て,False
69.91,70.177,や,や,False
70.177,70.344,り,り,False
70.344,70.511,か,か,False
70.511,70.745,え,え,False
70.745,70.911,す,す,False
70.911,72.011,わ,わ,False
77.485,77.818,yeah,,False
77.818,78.185,ちょう,ちょう,False
78.185,78.352,は,は,False
78.352,78.619,つ,つ,False
78.619,78.753,あ,あ,False
78.753,78.819,た,た,False
78.819,78.919,し,し,False
78.919,79.02,た,た,False
79.02,79.186,ち,ち,False
79.186,79.353,は,は,False
79.353,79.653,no,,False
79.653,80.121,doubt,,False
80.121,80.221,み,み,False
80.221,80.287,ど,ど,False
80.287,80.388,り,り,False
80.388,80.488,の,の,False
80.488,80.588,ア,ア,False
80.588,80.688,イ,イ,False
80.688,80.755,ツ,ツ,False
80.755,80.855,に,に,False
80.855,81.022,ばっ,ばっ,False
81.022,81.155,か,か,False
81.155,81.222,か,か,False
81.222,81.422,まっ,まっ,False
81.422,81.555,て,て,False
81.555,81.589,ん,ん,False
81.589,82.021,ね,ね,False
83.491,83.891,さぁ,さぁ,False
83.891,84.125,burn,,False
84.125,84.358,up,,False
84.358,84.458,い,い,False
84.458,84.625,つ,つ,False
84.625,84.692,に,に,False
84.692,84.825,なっ,なっ,False
84.825,84.892,た,た,False
84.892,84.992,ら,ら,False
84.992,85.092,も,も,False
85.092,85.192,ら,ら,False
85.192,85.259,え,え,False
85.259,85.359,る,る,False
85.359,85.526,ご,ご,False
85.526,85.626,う,う,False
85.626,85.893,か,か,False
85.893,86.127,く,く,False
86.127,86.227,あ,あ,False
86.227,86.293,か,か,False
86.293,86.494,ペン,ペン,False
86.494,86.56,い,い,False
86.56,86.694,れ,れ,False
86.694,86.761,て,て,False
86.761,86.861,よ,よ,False
86.861,87.061,ど,ど,False
87.061,87.128,こ,こ,False
87.128,87.228,が,が,False
87.228,87.395,ダ,ダ,False
87.395,87.628,メ,メ,False
87.628,87.795,なん,なん,False
87.795,87.995,で,で,False
87.995,88.162,す,す,False
88.162,88.462,か,か,False
88.462,88.729,さ,さ,False
88.729,88.863,け,け,False
88.863,88.996,お,お,False
88.996,89.096,ん,ん,False
89.096,89.296,な,な,False
89.296,89.463,か,か,False
89.463,89.63,ね,ね,False
89.63,90.031,xxxx,,False
90.031,90.164,やっ,やっ,False
90.164,90.431,ちゃっ,ちゃっ,False
90.431,90.598,て,て,False
90.598,90.765,コ,コ,False
90.765,90.965,ン,ン,False
90.965,91.165,プ,プ,False
91.165,91.532,ラ,ラ,False
91.532,91.732,チ,チ,False
91.732,91.932,ルっ,ルっ,False
91.932,92.099,て,て,False
92.099,93.034,ai,,False
93.034,93.768,ight…,,False
93.768,93.968,じょう,じょう,False
93.968,94.135,だん,だん,False
94.135,94.335,じゃん,じゃん,False
94.335,94.402,ブ,ブ,False
94.402,94.635,ラッ,ラッ,False
94.635,94.702,ク,ク,False
94.702,95.069,ジョー,ジョー,False
95.069,95.302,ク,ク,False
95.302,95.403,な,な,False
95.403,95.469,か,か,False
95.469,95.603,ゆ,ゆ,False
95.603,95.703,び,び,False
95.703,95.77,た,た,False
95.77,95.903,て,て,False
95.903,96.003,た,た,False
96.003,96.07,く,く,False
96.07,96.17,な,な,False
96.17,96.27,る,る,False
96.27,96.337,よ,よ,False
96.337,96.437,う,う,False
96.437,96.537,な,な,False
96.537,96.637,じ,じ,False
96.637,96.804,じょう,じょう,False
96.804,96.871,あ,あ,False
96.871,96.904,り,り,False
96.904,97.004,す,す,False
97.004,97.138,ぎ,ぎ,False
97.138,97.204,て,て,False
97.204,97.371,ゆ,ゆ,False
97.371,97.471,び,び,False
97.471,97.571,が,が,False
97.571,97.638,た,た,False
97.638,97.738,り,り,False
97.738,97.938,ねぇ,ねぇ,False
97.938,98.005,か,か,False
98.005,98.105,ら,ら,False
98.105,98.305,hands,,False
98.305,98.639,up,,False
98.639,98.873,and,,False
98.873,99.04,what\'s,,False
99.04,99.373,up,,False
99.373,99.607,さい,さい,False
99.607,99.807,てい？,てい,False
99.807,99.907,も,も,False
99.907,100.007,と,と,False
100.007,100.041,も,も,False
100.041,100.174,と,と,False
100.174,100.274,だ,だ,False
100.274,100.374,ろ,ろ,False
100.374,100.574,bring,,False
100.574,100.775,it,,False
100.775,101.108,on,,False
101.108,101.475,「まあ,まあ,False
101.475,102.076,まあ」,まあ,False
102.076,102.243,な,な,False
102.243,102.41,ん,ん,False
102.41,102.51,か,か,False
102.51,102.61,い,い,False
102.61,102.977,ら,ら,False
102.977,103.377,な,な,False
103.377,103.544,い,い,False
103.544,103.744,ほ,ほ,False
103.744,103.944,し,し,False
103.944,104.111,が,が,False
104.111,104.311,り,り,False
104.311,104.478,ま,ま,False
104.478,104.712,す,す,False
104.712,104.879,し,し,False
104.879,105.079,ぬ,ぬ,False
105.079,105.246,ま,ま,False
105.246,105.446,で,で,False
105.446,105.978,は,は,False
106.914,107.014,の,の,False
107.014,107.114,び,び,False
107.114,107.248,た,た,False
107.248,107.481,せ,せ,False
107.481,107.648,た,た,False
107.648,107.848,け,け,False
107.848,108.049,そ,そ,False
108.049,108.416,だっ,だっ,False
108.416,108.616,た,た,False
108.616,108.749,ま,ま,False
108.749,108.983,ち,ち,False
108.983,109.183,に,に,False
109.183,109.35,な,な,False
109.35,109.55,げ,げ,False
109.55,109.717,キ,キ,False
109.717,109.917,ス,ス,False
109.917,110.117,み,み,False
110.117,110.484,せ,せ,False
110.484,110.651,ば,ば,False
110.651,110.851,は,は,False
110.851,111.052,こ,こ,False
111.052,111.218,っ,っ,False
111.218,111.452,か,か,False
111.452,111.819,ら,ら,False
111.819,111.986,か,か,False
111.986,112.186,く,く,False
112.186,112.319,ご,ご,False
112.319,112.553,し,し,False
112.553,112.753,と,と,False
112.753,112.92,け,け,False
112.92,113.12,よ,よ,False
113.12,113.487,ダッ,ダッ,False
113.487,113.888,ダッ,ダッ,False
113.888,114.055,ダ,ダ,False
114.055,114.255,ぼ,ぼ,False
114.255,114.455,く,く,False
114.455,114.622,ら,ら,False
114.622,114.989,お,お,False
114.989,115.356,と,と,False
115.356,115.556,な,な,False
115.556,115.723,に,に,False
115.723,115.956,な,な,False
115.956,116.09,る,る,False
116.09,116.49,カウン,カウン,False
116.49,116.857,ター,ター,False
116.857,117.091,ね,ね,False
117.091,117.258,ら,ら,False
117.258,117.425,い,い,False
117.425,117.658,さ,さ,False
117.658,117.825,い,い,False
117.825,118.025,て,て,False
118.025,118.159,い,い,False
118.159,118.359,な,な,False
118.359,118.526,ひ,ひ,False
118.526,118.759,び,び,False
118.759,119.093,に,に,False
119.093,119.493,たん,たん,False
119.493,119.86,たん,たん,False
119.86,120.027,と,と,False
120.027,120.227,か,か,False
120.227,120.394,ま,ま,False
120.394,120.528,す,す,False
120.528,120.628,い,い,False
120.628,120.995,ち,ち,False
120.995,121.328,げ,げ,False
121.328,121.562,き,き,False
121.562,121.762,だ,だ,False
121.762,121.929,れ,れ,False
121.929,122.129,も,も,False
122.129,122.296,よ,よ,False
122.296,122.496,め,め,False
122.496,122.73,な,な,False
122.73,122.863,い,い,False
122.863,123.03,さ,さ,False
123.03,123.23,き,き,False
123.23,123.431,ま,ま,False
123.431,123.764,だ,だ,False
123.764,123.831,あ,あ,False
123.831,123.964,い,い,False
123.964,124.165,こ,こ,False
124.165,124.365,で,で,False
124.365,124.565,しょ,しょ,False
124.565,124.765,バ,バ,False
124.765,124.932,グ,グ,False
124.932,125.332,も、,も,False
125.332,125.499,ロ,ロ,False
125.499,125.733,ス,ス,False
125.733,126.1,も、,も,False
126.1,126.233,ズ,ズ,False
126.233,126.467,レ,レ,False
126.467,126.801,も、,も,False
126.801,127.001,す,す,False
127.001,127.201,べ,べ,False
127.201,127.501,て,て,False
127.501,127.735,す,す,False
127.735,127.935,で,で,False
127.935,128.302,で、,で,False
128.302,128.469,い,い,False
128.469,128.702,き,き,False
128.702,129.036,て！,て,False
129.036,129.27,い,い,False
129.27,129.437,き,き,False
129.437,129.637,ぬ,ぬ,False
129.637,129.804,い,い,False
129.804,129.97,て,て,False
129.97,130.171,く,く,False
130.171,130.404,つ,つ,False
130.404,130.538,が,が,False
130.538,130.738,え,え,False
130.738,130.905,す,す,False
130.905,132.171,よ,よ,False
146.087,146.487,ダッ,ダッ,False
146.487,146.854,ダッ,ダッ,False
146.854,146.987,ダ,ダ,False
146.987,147.188,く,く,False
147.188,147.388,だ,だ,False
147.388,147.588,ら,ら,False
147.588,147.988,な,な,False
147.988,148.656,い,い,False
148.656,148.889,こ,こ,False
148.889,149.09,と,と,False
149.09,149.423,ばっ,ばっ,False
149.423,149.824,か,か,False
149.824,149.99,が,が,False
149.99,150.191,ゆ,ゆ,False
150.191,150.391,ず,ず,False
150.391,150.591,れ,れ,False
150.591,150.758,な,な,False
150.758,151.559,い,い,False
151.559,151.725,わ,わ,False
151.725,151.892,か,か,False
151.892,152.126,る,る,False
152.126,152.493,か？,か,False
152.493,152.86,あ,あ,False
152.86,153.027,た,た,False
153.027,153.227,し,し,False
153.227,153.427,の,の,False
153.427,153.594,び,び,False
153.594,153.994,が,が,False
153.994,154.695,く,く,False
154.695,154.895,こ,こ,False
154.895,155.096,の,の,False
155.096,155.696,ば,ば,False
155.696,156.163,か,か,False
156.163,156.497,しょ,しょ,False
156.497,156.764,う,う,False
156.764,157.331,じ,じ,False
157.331,157.731,き,き,False
157.731,158.132,な,な,False
158.132,158.299,こ,こ,False
158.299,158.632,ぶ,ぶ,False
158.632,158.766,し,し,False
158.766,158.866,ひ,ひ,False
158.866,159.166,と,と,False
159.166,159.4,つ,つ,False
161.102,161.335,き,き,False
161.335,161.669,り,り,False
161.669,161.869,ふ,ふ,False
161.869,162.803,だ,だ,False
162.803,163.003,ぐ,ぐ,False
163.003,163.137,ちょ,ちょ,False
163.137,163.37,く,く,False
163.37,163.571,な,な,False
163.571,163.737,ん,ん,False
163.737,163.938,で,で,False
163.938,164.071,す,す,False
164.071,164.305,が,が,False
164.305,164.672,な,な,False
164.672,164.839,る,る,False
164.839,165.206,れっ,れっ,False
165.206,165.439,と,と,False
165.439,166.74,う,う,False
166.74,167.041,い,い,False
167.041,167.641,ち,ち,False
167.641,168.209,ぬ,ぬ,False
168.209,168.742,け,け,False
168.742,169.21,よ,よ,False
169.21,169.71,さ,さ,False
169.71,170.077,ら,ら,False
170.077,170.676,ば！,ば,False
189.763,190.064,こ,こ,False
190.064,190.164,ん,ん,False
190.164,190.331,な,な,False
190.331,190.531,もん,もん,False
190.531,190.664,じゃ,じゃ,False
190.664,190.965,な,な,False
190.965,191.098,い,い,False
191.098,191.465,ダッ,ダッ,False
191.465,191.866,ダッ,ダッ,False
191.866,192.066,ダ,ダ,False
192.066,192.266,あ,あ,False
192.266,192.466,た,た,False
192.466,192.633,し,し,False
192.633,193.0,お,お,False
193.0,193.334,と,と,False
193.334,193.501,な,な,False
193.501,193.734,に,に,False
193.734,193.934,な,な,False
193.934,194.135,る,る,False
194.135,194.502,す,す,False
194.502,194.668,い,い,False
194.668,194.869,も,も,False
194.869,195.069,あ,あ,False
195.069,195.169,ま,ま,False
195.169,195.236,い,い,False
195.236,195.402,も,も,False
195.402,195.769,か,か,False
195.769,196.003,み,み,False
196.003,196.137,わ,わ,False
196.137,196.37,け,け,False
196.37,196.537,て,て,False
196.537,196.737,い,い,False
196.737,197.104,ま,ま,False
197.104,197.471,さん,さん,False
197.471,197.838,さん,さん,False
197.838,198.072,ま,ま,False
198.072,198.239,じ,じ,False
198.239,198.439,わ,わ,False
198.439,198.606,る,る,False
198.606,198.939,ミ,ミ,False
198.939,199.34,ラ,ラ,False
199.34,199.507,イ,イ,False
199.507,199.707,も,も,False
199.707,199.907,う,う,False
199.907,200.107,こ,こ,False
200.107,200.307,ど,ど,False
200.307,200.474,も,も,False
200.474,200.875,じゃ,じゃ,False
200.875,201.075,な,な,False
201.075,201.208,い,い,False
201.208,201.408,の,の,False
201.408,201.775,わ,わ,False
201.775,201.976,か,か,False
201.976,202.176,る,る,False
202.176,202.309,で,で,False
202.309,202.476,しょ,しょ,False
202.476,202.71,じ,じ,False
202.71,202.91,だ,だ,False
202.91,203.344,い,い,False
203.344,203.477,き,き,False
203.477,203.744,か,か,False
203.744,204.011,い,い,False
204.011,204.245,ま,ま,False
204.245,204.445,っ,っ,False
204.445,204.778,て,て,False
204.778,204.945,く,く,False
204.945,205.179,れ,れ,False
205.179,205.346,な,な,False
205.346,205.479,い,い,False
205.479,205.713,す,す,False
205.713,205.913,で,で,False
205.913,206.247,で、,で,False
206.247,206.413,す,す,False
206.413,206.48,て,て,False
206.48,206.68,み,み,False
206.68,207.014,で、,で,False
207.014,207.248,い,い,False
207.248,207.414,き,き,False
207.414,207.648,ぬ,ぬ,False
207.648,207.748,い,い,False
207.748,207.948,て,て,False
207.948,208.149,じょ,じょ,False
208.149,208.349,う,う,False
208.349,208.482,と,と,False
208.482,208.716,う,う,False
208.716,208.949,だ,だ,False
208.949,211.35,わ,わ,False
213.787,213.988,あ,あ,False
213.988,214.155,い,い,False
214.155,214.355,あ,あ,False
214.355,214.722,る,る,False
214.722,215.089,じ,じ,False
215.089,217.324,だ,だ,False
217.324,217.49,い,い,False
223.998,224.298,そ,そ,False
224.298,224.498,れ,れ,False
224.498,224.698,で,で,False
224.698,224.865,は,は,False
224.865,225.032,み,み,False
225.032,225.199,な,な,False
225.199,225.399,さ,さ,False
225.399,225.599,ま,ま,False
225.599,225.799,お,お,False
225.799,225.966,さ,さ,False
225.966,226.167,き,き,False
226.167,226.367,に,に,False
226.367,226.734,bye,,False
226.734,227.434,guys!,,False
227.434,227.601,フ,フ,False
227.601,227.735,ロ,ロ,False
227.735,227.868,ア,ア,False
227.868,228.569,が,が,False
228.569,228.702,わ,わ,False
228.702,228.736,き,き,False
228.736,228.903,あ,あ,False
228.903,229.003,が,が,False
229.003,229.136,り,り,False
229.136,229.236,ま,ま,False
229.236,229.37,し,し,False
229.37,229.737,た。,た,False
