start,end,token,cleaned_token,overlap
49.9,50.134,っ,っ,False
50.134,50.334,た,た,False
50.334,51.168,ら,ら,False
51.168,51.268,は,は,False
51.268,51.368,ず,ず,False
51.368,51.502,か,か,False
51.502,51.635,し,し,False
51.635,51.802,い,い,False
51.802,51.902,と,と,False
51.902,52.002,こ,こ,False
52.002,52.136,ろ,ろ,False
52.136,52.236,と,と,False
52.236,52.836,か,か,False
52.836,52.936,だ,だ,False
52.936,53.037,め,め,False
53.037,53.137,だ,だ,False
53.137,53.237,め,め,False
53.237,53.47,な,な,False
53.47,53.57,と,と,False
53.57,53.67,こ,こ,False
53.67,53.771,ろ,ろ,False
53.771,53.871,と,と,False
53.871,54.338,か,か,False
54.338,54.538,み,み,False
54.538,54.738,せ,せ,False
54.738,54.972,た,た,False
54.972,55.172,く,く,False
55.172,55.372,な,な,False
55.372,55.606,く,く,False
55.606,55.773,な,な,False
55.773,55.973,っ,っ,False
55.973,56.206,ちゃ,ちゃ,False
56.206,56.44,う,う,False
56.44,56.64,で,で,False
56.64,57.674,しょ,しょ,False
58.308,58.509,ど,ど,False
58.509,58.709,ん,ん,False
58.709,58.942,な,な,False
58.942,59.143,と,と,False
59.143,59.343,き,き,False
59.343,59.576,も,も,False
59.576,59.81,ま,ま,False
59.81,59.977,え,え,False
59.977,60.21,を,を,False
60.21,60.411,む,む,False
60.411,60.611,い,い,False
60.611,60.811,て,て,False
60.811,61.045,う,う,False
61.045,61.245,た,た,False
61.245,61.445,っ,っ,False
61.445,61.645,て,て,False
61.645,61.879,い,い,False
61.879,62.279,たい,たい,False
62.279,62.479,ほ,ほ,False
62.479,62.679,ら,ら,False
62.679,62.913,へ,へ,False
62.913,63.113,こ,こ,False
63.113,63.313,ん,ん,False
63.313,63.514,で,で,False
63.514,63.747,な,な,False
63.747,63.947,い,い,False
63.947,64.148,て,て,False
64.148,64.381,つ,つ,False
64.381,64.581,ら,ら,False
64.581,64.815,い,い,False
64.815,65.015,と,と,False
65.015,65.215,き,き,False
65.215,65.849,も,も,False
65.849,66.05,つ,つ,False
66.05,66.283,よ,よ,False
66.283,66.483,が,が,False
66.483,66.683,っ,っ,False
66.683,66.917,て,て,False
66.917,67.117,る,る,False
67.117,67.351,け,け,False
67.351,67.785,ど,ど,False
67.785,67.951,へ,へ,False
67.951,68.152,い,い,False
68.152,68.385,き,き,False
68.385,68.585,だ,だ,False
68.585,69.019,よ,よ,False
69.019,69.219,き,き,False
69.219,69.42,っ,っ,False
69.42,69.62,と,と,False
69.62,69.753,き,き,False
69.753,69.853,み,み,False
69.853,69.953,の,の,False
69.953,70.054,た,た,False
70.054,70.154,め,め,False
70.154,70.254,な,な,False
70.254,70.354,ら,ら,False
70.354,70.487,で,で,False
70.487,70.687,き,き,False
70.687,70.888,る,る,False
70.888,71.088,こ,こ,False
71.088,72.156,と,と,False
72.156,72.356,な,な,False
72.356,72.589,み,み,False
72.589,72.79,だ,だ,False
72.79,73.023,を,を,False
73.023,73.223,”だ,だ,False
73.223,73.424,い,い,False
73.424,73.624,き,き,False
73.624,73.824,ら,ら,False
73.824,74.058,い”,い,False
74.058,74.258,に,に,False
74.258,74.458,ば,ば,False
74.458,74.892,ら,ら,False
74.892,75.092,ま,ま,False
75.092,75.292,い,い,False
75.292,75.726,て,て,False
75.726,75.926,よ,よ,False
75.926,76.126,わ,わ,False
76.126,76.36,く,く,False
76.36,76.56,た,た,False
76.56,76.76,っ,っ,False
76.76,76.994,て,て,False
76.994,77.194,に,に,False
77.194,77.394,じ,じ,False
77.394,77.594,は,は,False
77.594,77.828,よ,よ,False
77.828,78.028,び,び,False
78.028,78.228,だ,だ,False
78.228,78.462,せ,せ,False
78.462,78.662,る,る,False
78.662,79.496,よ,よ,False
79.496,79.696,ま,ま,False
79.696,79.863,た,た,False
79.863,80.097,あ,あ,False
80.097,80.33,し,し,False
80.33,80.531,た,た,False
80.531,80.931,も,も,False
80.931,81.165,た,た,False
81.165,81.365,ぶ,ぶ,False
81.365,81.598,ん,ん,False
81.598,81.799,ぼ,ぼ,False
81.799,82.032,く,く,False
82.032,82.232,し,し,False
82.232,82.433,だ,だ,False
82.433,82.633,い,い,False
82.633,83.467,で,で,False
83.467,83.7,きょ,きょ,False
83.7,83.901,う,う,False
83.901,84.101,よ,よ,False
84.101,84.301,り,り,False
84.301,84.535,も,も,False
84.535,84.935,か,か,False
84.935,85.369,が,が,False
85.369,85.569,や,や,False
85.569,85.769,い,い,False
85.769,85.903,て,て,False
85.903,86.003,い,い,False
86.003,87.671,く,く,False
99.85,100.05,ね,ね,False
100.05,100.918,え,え,False
100.918,101.118,「お,お,False
101.118,101.285,は,は,False
101.285,101.452,よ,よ,False
101.452,101.752,う」,う,False
101.752,101.952,の,の,False
101.952,102.152,あ,あ,False
102.152,103.187,と,と,False
103.187,104.021,な,な,False
104.021,104.221,ん,ん,False
104.221,104.455,だ,だ,False
104.455,104.655,か,か,False
104.655,104.855,き,き,False
104.855,105.089,ぶ,ぶ,False
105.089,105.289,ん,ん,False
105.289,105.489,が,が,False
105.489,106.557,いい,いい,False
106.557,106.757,も,も,False
106.757,107.624,う,う,False
107.624,107.825,く,く,False
107.825,108.025,り,り,False
108.025,108.192,か,か,False
108.192,108.425,え,え,False
108.425,108.659,し,し,False
108.659,108.892,と,と,False
108.892,109.893,か,か,False
109.893,110.527,な,な,False
110.527,110.994,い,い,False
110.994,111.195,そ,そ,False
111.195,111.395,う,う,False
111.395,111.595,お,お,False
111.595,111.795,も,も,False
111.795,112.029,え,え,False
112.029,112.229,る,る,False
112.229,113.063,よ,よ,False
113.063,113.263,い,い,False
113.263,113.564,が,が,False
113.564,113.897,い,い,False
113.897,114.098,と,と,False
114.098,114.298,こ,こ,False
114.298,114.498,わ,わ,False
114.498,114.731,く,く,False
114.731,114.932,な,な,False
114.932,115.165,い,い,False
115.165,115.999,ね,ね,False
115.999,116.2,あ,あ,False
116.2,116.433,く,く,False
116.433,116.633,ま,ま,False
116.633,117.267,で,で,False
117.267,117.468,こ,こ,False
117.468,117.701,じ,じ,False
117.701,117.901,ん,ん,False
117.901,118.102,の,の,False
118.102,118.335,か,か,False
118.335,118.535,ん,ん,False
118.535,118.735,そ,そ,False
118.735,118.936,う,う,False
118.936,119.169,で,で,False
119.169,119.97,す,す,False
119.97,120.07,ひ,ひ,False
120.07,120.204,め,め,False
120.204,120.304,ら,ら,False
120.304,120.404,れ,れ,False
120.404,120.637,た,た,False
120.637,120.737,ち,ち,False
120.737,120.804,か,か,False
120.804,120.938,ら,ら,False
120.938,121.038,と,と,False
121.038,121.672,か,か,False
121.672,121.772,み,み,False
121.772,121.905,た,た,False
121.905,121.972,こ,こ,False
121.972,122.072,と,と,False
122.072,122.206,な,な,False
122.206,122.306,い,い,False
122.306,122.406,き,き,False
122.406,122.506,せ,せ,False
122.506,122.639,き,き,False
122.639,122.739,と,と,False
122.739,123.107,か,か,False
123.107,123.307,そ,そ,False
123.307,123.54,ん,ん,False
123.54,123.74,な,な,False
123.74,123.974,の,の,False
123.974,124.174,も,も,False
124.174,124.374,う,う,False
124.374,124.575,そ,そ,False
124.575,124.675,う,う,False
124.675,124.808,し,し,False
124.808,125.075,ちゃ,ちゃ,False
125.075,125.209,う,う,False
125.209,125.442,か,か,False
125.442,126.51,も,も,False
128.378,128.545,よ,よ,False
128.545,128.779,ー,ー,False
128.779,129.012,い,い,False
129.012,129.213,ど,ど,False
129.213,129.413,ん,ん,False
129.413,129.613,で,で,False
129.613,129.813,ぼ,ぼ,False
129.813,130.013,く,く,False
130.013,130.247,は,は,False
130.247,130.481,か,か,False
130.481,130.681,わ,わ,False
130.681,131.115,る,る,False
131.115,131.315,あ,あ,False
131.315,131.515,い,い,False
131.515,131.748,ず,ず,False
131.748,132.116,は,は,False
132.116,132.382,き,き,False
132.382,132.783,み,み,False
132.783,132.983,に,に,False
132.983,133.183,だ,だ,False
133.183,133.617,し,し,False
133.617,133.817,て,て,False
133.817,134.017,ほ,ほ,False
134.017,134.218,し,し,False
134.218,134.685,い,い,False
134.685,134.885,だ,だ,False
134.885,135.119,い,い,False
135.119,135.319,ぼ,ぼ,False
135.319,135.519,う,う,False
135.519,135.719,け,け,False
135.719,135.953,ん,ん,False
135.953,136.153,す,す,False
136.153,136.553,る,る,False
136.553,136.787,じゅ,じゅ,False
136.787,136.987,ん,ん,False
136.987,137.187,び,び,False
137.187,137.421,な,な,False
137.421,137.788,ら,ら,False
137.788,138.021,ちゃ,ちゃ,False
138.021,138.222,ん,ん,False
138.222,138.422,と,と,False
138.422,138.555,き,き,False
138.555,138.655,み,み,False
138.655,138.755,の,の,False
138.755,138.856,ぶ,ぶ,False
138.856,138.956,ん,ん,False
138.956,139.056,ま,ま,False
139.056,139.156,で,で,False
139.156,139.256,し,し,False
139.256,139.49,と,と,False
139.49,139.69,い,い,False
139.69,139.89,た,た,False
139.89,140.157,よ,よ,False
140.557,140.757,ど,ど,False
140.757,140.991,ん,ん,False
140.991,141.191,な,な,False
141.191,141.391,と,と,False
141.391,141.592,き,き,False
141.592,141.792,も,も,False
141.792,142.025,ま,ま,False
142.025,142.192,え,え,False
142.192,142.426,を,を,False
142.426,142.626,む,む,False
142.626,142.86,い,い,False
142.86,143.026,て,て,False
143.026,143.26,う,う,False
143.26,143.46,た,た,False
143.46,143.66,っ,っ,False
143.66,143.894,て,て,False
143.894,144.128,い,い,False
144.128,144.528,たい,たい,False
144.528,144.728,ほ,ほ,False
144.728,144.928,ら,ら,False
144.928,145.162,へ,へ,False
145.162,145.362,こ,こ,False
145.362,145.562,ん,ん,False
145.562,145.796,で,で,False
145.796,145.996,な,な,False
145.996,146.196,い,い,False
146.196,146.396,て,て,False
146.396,146.63,つ,つ,False
146.63,146.83,ら,ら,False
146.83,147.064,い,い,False
147.064,147.264,と,と,False
147.264,147.464,き,き,False
147.464,148.065,も,も,False
148.065,148.298,つ,つ,False
148.298,148.499,よ,よ,False
148.499,148.699,が,が,False
148.699,148.932,っ,っ,False
148.932,149.133,て,て,False
149.133,149.333,る,る,False
149.333,149.566,け,け,False
149.566,149.967,ど,ど,False
149.967,150.167,へ,へ,False
150.167,150.367,い,い,False
150.367,150.601,き,き,False
150.601,150.834,だ,だ,False
150.834,151.235,よ,よ,False
151.235,151.435,き,き,False
151.435,151.668,っ,っ,False
151.668,151.835,と,と,False
151.835,151.969,き,き,False
151.969,152.069,み,み,False
152.069,152.169,の,の,False
152.169,152.269,た,た,False
152.269,152.369,め,め,False
152.369,152.469,な,な,False
152.469,152.569,ら,ら,False
152.569,152.703,で,で,False
152.703,152.903,き,き,False
152.903,153.103,る,る,False
153.103,153.337,こ,こ,False
153.337,154.404,と,と,False
154.404,154.605,な,な,False
154.605,154.838,み,み,False
154.838,155.038,だ,だ,False
155.038,155.239,を,を,False
155.239,155.439,”だ,だ,False
155.439,155.639,い,い,False
155.639,155.873,き,き,False
155.873,156.073,ら,ら,False
156.073,156.306,い”,い,False
156.306,156.507,に,に,False
156.507,156.707,ば,ば,False
156.707,157.141,ら,ら,False
157.141,157.341,ま,ま,False
157.341,157.541,い,い,False
157.541,157.975,て,て,False
157.975,158.175,よ,よ,False
158.175,158.375,わ,わ,False
158.375,158.609,く,く,False
158.609,158.809,た,た,False
158.809,159.009,っ,っ,False
159.009,159.243,て,て,False
159.243,159.443,に,に,False
159.443,159.643,じ,じ,False
159.643,159.843,は,は,False
159.843,160.077,よ,よ,False
160.077,160.277,び,び,False
160.277,160.477,だ,だ,False
160.477,160.711,せ,せ,False
160.711,160.911,る,る,False
160.911,161.745,よ,よ,False
161.745,161.945,ま,ま,False
161.945,162.112,た,た,False
162.112,162.346,あ,あ,False
162.346,162.579,し,し,False
162.579,162.813,た,た,False
162.813,163.213,も,も,False
163.213,163.413,た,た,False
163.413,163.647,ぶ,ぶ,False
163.647,163.847,ん,ん,False
163.847,164.047,ぼ,ぼ,False
164.047,164.281,く,く,False
164.281,164.481,し,し,False
164.481,164.681,だ,だ,False
164.681,164.882,い,い,False
164.882,165.716,で,で,False
165.716,165.949,きょ,きょ,False
165.949,166.15,う,う,False
166.15,166.35,よ,よ,False
166.35,166.55,り,り,False
166.55,166.783,も,も,False
166.783,167.184,か,か,False
167.184,167.618,が,が,False
167.618,167.818,や,や,False
167.818,168.051,い,い,False
168.051,168.152,て,て,False
168.152,168.252,い,い,False
168.252,169.887,く,く,False
169.887,170.12,la,,False
170.12,170.554,la,,False
170.554,170.754,la,,False
170.754,170.954,la,,False
170.954,172.022,la,,False
172.022,172.456,la,,False
172.456,172.656,la,,False
172.656,173.09,la,,False
173.09,173.257,la,,False
173.257,173.49,la,,False
173.49,173.924,la,,False
173.924,174.124,la,,False
174.124,174.324,la,,False
174.324,174.925,la,,False
175.792,176.193,la,,False
176.193,176.627,la,,False
176.627,177.461,la,,False
177.461,177.861,la,,False
177.861,178.295,la,,False
178.295,179.163,la,,False
179.163,179.563,la,,False
179.563,179.796,la,,False
179.796,179.997,la,,False
179.997,180.197,la,,False
180.197,181.231,la,,False
182.099,182.499,la,,False
182.499,182.733,la,,False
182.733,183.133,la,,False
183.133,183.367,la,,False
183.367,183.567,la,,False
183.567,183.967,la,,False
183.967,184.201,la,,False
184.201,184.401,la,,False
184.401,185.435,la,,False
185.435,185.836,la,,False
185.836,186.036,la,,False
186.036,186.47,la,,False
186.47,186.67,la,,False
186.67,186.87,la,,False
186.87,187.304,la,,False
187.304,187.504,la,,False
187.504,187.738,la,,False
187.738,188.372,la,,False
189.206,189.64,la,,False
189.64,190.04,la,,False
190.04,190.908,la,,False
190.908,191.341,la,,False
191.341,191.742,la,,False
191.742,192.576,la,,False
192.576,193.01,la,,False
193.01,193.21,la,,False
193.21,193.41,la,,False
193.41,193.61,la,,False
193.61,194.678,la,,False
194.678,195.512,la,,False
195.512,198.649,la...,,False
