start,end,token,cleaned_token,overlap
32.44,33.04,ずっ,ずっ,False
33.04,33.24,と,と,False
33.24,33.841,そ,そ,False
33.841,34.041,ば,ば,False
34.041,34.241,で,で,False
34.241,34.442,み,み,False
34.442,34.642,て,て,False
34.642,34.842,る,る,False
34.842,35.643,よ,よ,False
35.643,36.277,ばっ,ばっ,False
36.277,36.444,く,く,False
36.444,37.078,あっ,あっ,False
37.078,37.278,ぷ,ぷ,False
37.278,37.478,は,は,False
37.478,37.645,ま,ま,False
37.645,37.845,か,か,False
37.845,38.045,せ,せ,False
38.045,38.846,て,て,False
38.846,39.447,ひ,ひ,False
39.447,39.613,だ,だ,False
39.613,40.214,り,り,False
40.214,40.448,か,か,False
40.448,40.648,ら,ら,False
40.648,40.815,み,み,False
40.815,41.048,ぎ,ぎ,False
41.048,41.248,へ,へ,False
41.248,42.049,と,と,False
42.049,42.616,で,で,False
42.616,42.85,き,き,False
42.85,43.451,ご,ご,False
43.451,43.651,と,と,False
43.651,43.851,が,が,False
43.851,44.051,あっ,あっ,False
44.051,44.251,ち,ち,False
44.251,44.418,こっ,こっ,False
44.418,44.652,ち,ち,False
44.652,44.819,どっ,どっ,False
44.819,45.252,ち,ち,False
45.252,45.853,き,き,False
45.853,46.053,み,み,False
46.053,46.654,は,は,False
46.654,46.854,こ,こ,False
46.854,47.054,こ,こ,False
47.054,47.254,に,に,False
47.254,47.455,い,い,False
47.455,47.655,る,る,False
47.655,48.456,の？,の,False
48.456,49.056,ばー,ばー,False
49.056,49.256,す,す,False
49.256,49.857,でい,でい,False
49.857,50.024,ま,ま,False
50.024,50.257,だ,だ,False
50.257,50.458,さ,さ,False
50.458,50.658,き,き,False
50.658,50.825,で,で,False
50.825,51.659,しょ？,しょ,False
51.659,52.259,いい,いい,False
52.259,52.46,か,か,False
52.46,53.06,げん,げん,False
53.06,53.26,に,に,False
53.26,53.461,こ,こ,False
53.461,53.661,ゆ,ゆ,False
53.661,53.861,び,び,False
53.861,54.061,か,か,False
54.061,54.862,ら,ら,False
54.862,55.463,み,み,False
55.463,55.663,え,え,False
55.663,56.163,な,な,False
56.163,56.263,い,い,False
56.263,56.464,い,い,False
56.464,56.664,と,と,False
56.664,56.831,しゅ,しゅ,False
56.831,57.031,ちょ,ちょ,False
57.031,57.264,う,う,False
57.264,57.465,し,し,False
57.465,57.665,な,な,False
57.665,58.232,い,い,False
58.232,58.432,か,か,False
58.432,58.566,わ,わ,False
58.566,58.666,い,い,False
58.666,58.833,た,た,False
58.833,59.033,しん,しん,False
59.033,59.233,ぞう,ぞう,False
59.233,59.433,の,の,False
59.433,59.533,お,お,False
59.533,59.767,と,と,False
59.767,59.867,あ,あ,False
59.867,59.967,わ,わ,False
59.967,60.034,い,い,False
60.034,60.267,う,う,False
60.267,60.434,わ,わ,False
60.434,60.668,ご,ご,False
60.668,61.068,と,と,False
61.068,61.202,しゃ,しゃ,False
61.202,61.268,く,く,False
61.268,61.469,に,に,False
61.469,61.635,さ,さ,False
61.635,61.869,わ,わ,False
61.869,62.036,る,る,False
62.036,62.269,なん,なん,False
62.269,62.47,て,て,False
62.47,62.57,き,き,False
62.57,62.67,に,に,False
62.67,62.77,し,し,False
62.77,62.837,て,て,False
62.837,63.07,る,る,False
63.07,63.17,か,か,False
63.17,63.27,ら,ら,False
63.27,63.404,に,に,False
63.404,63.471,き,き,False
63.471,63.671,まっ,まっ,False
63.671,63.871,てん,てん,False
63.871,64.171,じゃん,じゃん,False
64.171,64.271,そ,そ,False
64.271,64.372,れ,れ,False
64.372,64.438,で,で,False
64.438,64.638,も,も,False
64.638,64.839,しん,しん,False
64.839,65.039,じ,じ,False
65.039,65.139,て,て,False
65.139,65.239,し,し,False
65.239,65.339,あ,あ,False
65.339,65.439,わ,わ,False
65.439,65.606,せ,せ,False
65.606,65.84,に,に,False
65.84,65.973,な,な,False
65.973,66.04,る,る,False
66.04,66.24,よう,よう,False
66.24,66.44,に,に,False
66.44,66.64,れい,れい,False
66.64,66.741,ぎ,ぎ,False
66.741,66.841,た,た,False
66.841,66.941,だ,だ,False
66.941,67.041,し,し,False
67.041,67.441,く,く,False
67.441,67.541,ま,ま,False
67.541,67.608,ず,ず,False
67.608,67.742,は,は,False
67.742,67.842,さ,さ,False
67.842,67.942,さ,さ,False
67.942,68.042,い,い,False
68.042,68.242,な,な,False
68.242,68.342,あ,あ,False
68.342,68.442,い,い,False
68.442,68.576,さ,さ,False
68.576,68.642,つ,つ,False
68.642,68.743,と,と,False
68.743,68.843,こ,こ,False
68.843,68.976,か,か,False
68.976,69.243,ら,ら,False
69.243,69.443,are,,False
69.443,69.543,you,,False
69.543,69.844,rea,,False
69.844,70.244,dy?,,False
70.244,70.444,い,い,False
70.444,70.644,つ,つ,False
70.644,70.845,で,で,False
70.845,71.078,も,も,False
71.078,71.245,あ,あ,False
71.245,71.412,い,い,False
71.412,71.545,らぶ,らぶ,False
71.545,71.846,ゆー.,ゆー,False
71.846,72.046,き,き,False
72.046,72.279,み,み,False
72.279,72.446,に,に,False
72.446,72.646,てい,てい,False
72.646,72.847,く,く,False
72.847,73.047,き,き,False
73.047,73.147,す,す,False
73.147,73.447,みー.,みー,False
73.447,73.647,わ,わ,False
73.647,73.848,す,す,False
73.848,74.048,れ,れ,False
74.048,74.248,ら,ら,False
74.248,74.415,れ,れ,False
74.415,74.648,ない,ない,False
74.648,74.715,か,か,False
74.715,75.049,ら,ら,False
75.049,75.249,ぼ,ぼ,False
75.249,75.449,く,く,False
75.449,75.649,の,の,False
75.649,75.883,だ,だ,False
75.883,75.95,い,い,False
75.95,76.05,じ,じ,False
76.05,76.25,な,な,False
76.25,76.65,め,め,False
76.65,76.851,も,も,False
76.851,77.218,りー,りー,False
77.218,77.451,ど,ど,False
77.451,77.618,ら,ら,False
77.618,77.818,や,や,False
77.818,77.918,き,き,False
77.918,78.252,は,は,False
78.252,78.452,しゅ,しゅ,False
78.452,78.686,しょ,しょ,False
78.686,78.853,く,く,False
78.853,79.053,に,に,False
79.053,79.253,な,な,False
79.253,79.453,れ,れ,False
79.453,79.553,な,な,False
79.553,79.854,い,い,False
79.854,80.054,な,な,False
80.054,80.254,ら,ら,False
80.254,80.454,ば,ば,False
80.454,80.654,う,う,False
80.654,80.855,わ,わ,False
80.855,81.155,が,が,False
81.155,81.255,き,き,False
81.255,81.455,し,し,False
81.455,81.655,ちゃ,ちゃ,False
81.655,81.856,え,え,False
81.856,82.056,ば,ば,False
82.056,82.323,ぼ,ぼ,False
82.323,82.423,く,く,False
82.423,82.656,の,の,False
82.656,83.024,お,お,False
83.024,83.157,も,も,False
83.157,83.224,い,い,False
83.224,83.457,ど,ど,False
83.457,83.657,お,お,False
83.657,84.225,り,り,False
84.225,84.325,ゆ,ゆ,False
84.325,84.425,め,め,False
84.425,84.625,か,か,False
84.625,84.825,ら,ら,False
84.825,84.925,ぴ,ぴ,False
84.925,85.059,ぴ,ぴ,False
85.059,85.259,ぴ,ぴ,False
85.259,85.459,さ,さ,False
85.459,85.626,め,め,False
85.626,85.826,ない,ない,False
85.826,86.027,で,で,False
86.027,86.227,さ,さ,False
86.227,86.427,め,め,False
86.427,86.66,ない,ない,False
86.66,87.862,で,で,False
87.862,88.062,ぬ,ぬ,False
88.062,88.262,く,く,False
88.262,88.462,も,も,False
88.462,88.662,り,り,False
88.662,88.863,に,に,False
88.863,89.063,げ,げ,False
89.063,89.33,な,な,False
89.33,89.463,い,い,False
89.463,89.864,で,で,False
89.864,89.964,ま,ま,False
89.964,90.064,だ,だ,False
90.064,90.264,あ,あ,False
90.264,90.464,さ,さ,False
90.464,91.032,は,は,False
91.032,91.232,たっ,たっ,False
91.232,91.432,ぷ,ぷ,False
91.432,91.632,り,り,False
91.632,91.832,あ,あ,False
91.832,92.033,る,る,False
92.033,92.233,か,か,False
92.233,92.633,ら,ら,False
92.633,92.833,あ,あ,False
92.833,93.034,と,と,False
93.034,93.434,ご,ご,False
93.434,93.634,ふ,ふ,False
93.634,94.535,ん,ん,False
94.535,94.635,い,い,False
94.635,94.835,や,や,False
94.835,95.036,じゅっ,じゅっ,False
95.036,95.269,ぷん,ぷん,False
95.269,95.436,ま,ま,False
95.436,95.836,た,た,False
95.836,96.037,せ,せ,False
96.037,96.469,て,て,False
99.673,100.241,ひゃ,ひゃ,False
100.241,100.441,く,く,False
100.441,100.841,ね,ね,False
100.841,101.042,ん,ん,False
101.042,101.275,ご,ご,False
101.275,101.442,つ,つ,False
101.442,101.642,づ,づ,False
101.642,101.842,く,く,False
101.842,102.043,な,な,False
102.043,102.843,ら,ら,False
102.843,103.444,や,や,False
103.444,103.677,く,く,False
103.677,104.245,そ,そ,False
104.245,104.445,く,く,False
104.445,104.678,あっ,あっ,False
104.678,104.845,しゅ,しゅ,False
104.845,105.046,く,く,False
105.046,105.246,し,し,False
105.246,106.047,て,て,False
106.047,106.647,ま,ま,False
106.647,106.847,ち,ち,False
106.847,107.448,がっ,がっ,False
107.448,107.648,た,た,False
107.648,107.882,め,め,False
107.882,108.049,ー,ー,False
108.049,108.249,る,る,False
108.249,108.449,か,か,False
108.449,109.216,ら,ら,False
109.216,109.65,か,か,False
109.65,109.85,ん,ん,False
109.85,110.051,ち,ち,False
110.051,110.684,が,が,False
110.684,110.851,い,い,False
110.851,111.052,の,の,False
111.052,111.252,て,て,False
111.252,111.485,き,き,False
111.485,111.652,ぱ,ぱ,False
111.652,111.852,き,き,False
111.852,112.053,て,て,False
112.053,112.42,き,き,False
112.42,113.054,す,す,False
113.054,113.22,と,と,False
113.22,113.621,ろ,ろ,False
113.621,113.821,ー,ー,False
113.821,114.021,の,の,False
114.021,114.221,く,く,False
114.221,114.422,わ,わ,False
114.422,114.622,え,え,False
114.622,114.822,か,か,False
114.822,115.623,た,た,False
115.623,116.257,す,す,False
116.257,116.424,こ,こ,False
116.424,117.058,し,し,False
117.058,117.224,は,は,False
117.224,117.458,ち,ち,False
117.458,117.658,が,が,False
117.658,117.858,う,う,False
117.858,118.059,で,で,False
118.059,118.859,しょ？,しょ,False
118.859,119.427,み,み,False
119.427,119.627,て,て,False
119.627,120.227,み,み,False
120.227,120.428,ぬ,ぬ,False
120.428,120.661,ふ,ふ,False
120.661,120.861,り,り,False
120.861,121.062,さ,さ,False
121.062,121.228,れ,れ,False
121.228,122.063,た,た,False
122.063,122.663,せ,せ,False
122.663,122.863,か,か,False
122.863,123.431,い,い,False
123.431,123.664,が,が,False
123.664,123.864,ば,ば,False
123.864,124.065,く,く,False
124.065,124.265,は,は,False
124.265,124.465,つ,つ,False
124.465,124.665,し,し,False
124.665,124.865,ちゃ,ちゃ,False
124.865,125.466,う！！,う,False
125.466,125.666,ちょう,ちょう,False
125.666,125.866,し,し,False
125.866,126.067,に,に,False
126.067,126.233,の,の,False
126.233,126.434,り,り,False
126.434,126.634,だ,だ,False
126.634,127.068,す,す,False
127.068,127.234,で,で,False
127.234,127.435,も,も,False
127.435,127.635,す,す,False
127.635,127.835,ぐ,ぐ,False
127.835,128.035,に,に,False
128.035,128.269,へ,へ,False
128.269,128.436,こ,こ,False
128.436,128.636,み,み,False
128.636,128.769,だ,だ,False
128.769,129.437,す,す,False
129.437,129.637,か,か,False
129.637,129.837,れい,れい,False
129.837,130.037,な,な,False
130.037,130.237,ぼう,ぼう,False
130.237,130.471,そう,そう,False
130.471,130.571,だ,だ,False
130.571,130.638,れ,れ,False
130.638,130.771,が,が,False
130.771,130.838,と,と,False
130.838,130.938,め,め,False
130.938,131.038,て,て,False
131.038,131.138,く,く,False
131.138,131.272,れ,れ,False
131.272,131.372,ま,ま,False
131.372,131.472,す,す,False
131.472,131.639,か,か,False
131.639,131.872,べい,べい,False
131.872,132.44,べー,べー,False
132.44,132.54,ぶ,ぶ,False
132.54,132.64,つ,つ,False
132.64,132.74,か,か,False
132.74,132.84,れ,れ,False
132.84,133.04,ば,ば,False
133.04,133.107,ま,ま,False
133.107,133.34,た,た,False
133.34,133.441,あ,あ,False
133.441,133.541,た,た,False
133.541,133.641,ら,ら,False
133.641,133.741,し,し,False
133.741,133.841,い,い,False
133.841,133.941,ち,ち,False
133.941,134.041,し,し,False
134.041,134.141,き,き,False
134.141,134.241,はっ,はっ,False
134.241,134.442,く,く,False
134.442,134.642,つ,つ,False
134.642,134.742,で,で,False
134.742,134.842,も,も,False
134.842,134.942,ち,ち,False
134.942,135.042,か,か,False
135.042,135.142,ら,ら,False
135.142,135.242,つ,つ,False
135.242,135.342,き,き,False
135.342,135.443,て,て,False
135.443,135.543,し,し,False
135.543,135.643,ま,ま,False
135.643,135.743,え,え,False
135.743,135.843,ば,ば,False
135.843,135.91,そ,そ,False
135.91,136.01,こ,こ,False
136.01,136.143,ま,ま,False
136.143,136.444,で,で,False
136.444,136.744,oh,,False
136.744,137.044,my,,False
137.044,137.445,god!,,False
137.445,137.645,い,い,False
137.645,137.845,つ,つ,False
137.845,138.045,で,で,False
138.045,138.245,も,も,False
138.245,138.446,あ,あ,False
138.446,138.646,い,い,False
138.646,138.746,らぶ,らぶ,False
138.746,139.046,ゆー.,ゆー,False
139.046,139.246,き,き,False
139.246,139.413,み,み,False
139.413,139.647,に,に,False
139.647,139.847,てい,てい,False
139.847,140.047,く,く,False
140.047,140.247,き,き,False
140.247,140.347,す,す,False
140.347,140.648,みー.,みー,False
140.648,140.848,お,お,False
140.848,141.048,ほ,ほ,False
141.048,141.248,し,し,False
141.248,141.449,さ,さ,False
141.449,141.649,ま,ま,False
141.649,141.816,に,に,False
141.816,141.949,ね,ね,False
141.949,142.249,が,が,False
142.249,142.45,い,い,False
142.45,142.65,ご,ご,False
142.65,142.817,と,と,False
142.817,143.05,か,か,False
143.05,143.15,な,な,False
143.15,143.217,え,え,False
143.217,143.417,て,て,False
143.417,143.751,く,く,False
143.751,143.818,れ,れ,False
143.818,143.951,ま,ま,False
143.951,144.051,す,す,False
144.051,144.418,か,か,False
144.418,144.652,ち,ち,False
144.652,144.819,きゅう,きゅう,False
144.819,145.019,の,の,False
145.019,145.152,う,う,False
145.152,145.453,ら,ら,False
145.453,145.653,が,が,False
145.653,145.82,わ,わ,False
145.82,146.02,ま,ま,False
146.02,146.253,で,で,False
146.253,146.454,ぼ,ぼ,False
146.454,146.62,く,く,False
146.62,146.754,を,を,False
146.754,147.054,は,は,False
147.054,147.254,こ,こ,False
147.254,147.455,ん,ん,False
147.455,147.655,で,で,False
147.655,147.855,い,い,False
147.855,148.055,ち,ち,False
148.055,148.255,ば,ば,False
148.255,148.355,ん,ん,False
148.355,148.656,き,き,False
148.656,148.856,れ,れ,False
148.856,149.056,い,い,False
149.056,149.256,な,な,False
149.256,149.39,は,は,False
149.39,149.457,な,な,False
149.457,149.557,を,を,False
149.557,149.657,さ,さ,False
149.657,149.79,が,が,False
149.79,150.257,し,し,False
150.257,150.357,に,に,False
150.357,150.458,い,い,False
150.458,150.658,く,く,False
150.658,150.825,ん,ん,False
150.825,151.459,だ,だ,False
151.459,151.559,ま,ま,False
151.559,151.659,だ,だ,False
151.659,151.859,き,き,False
151.859,152.026,み,み,False
152.026,152.126,の,の,False
152.126,152.259,あ,あ,False
152.259,152.359,つ,つ,False
152.359,152.493,い,い,False
152.493,152.66,お,お,False
152.66,152.827,も,も,False
152.827,153.06,い,い,False
153.06,153.227,は,は,False
153.227,153.461,お,お,False
153.461,153.661,も,も,False
153.661,153.828,い,い,False
153.828,155.062,は,は,False
155.062,155.262,ほ,ほ,False
155.262,155.463,ほ,ほ,False
155.463,155.663,に,に,False
155.663,155.863,つ,つ,False
155.863,156.03,た,た,False
156.03,156.263,う,う,False
156.263,156.564,な,な,False
156.564,156.664,み,み,False
156.664,157.031,だ,だ,False
157.031,157.431,し,し,False
157.431,157.565,ず,ず,False
157.565,157.665,く,く,False
157.665,158.232,は,は,False
158.232,158.466,む,む,False
158.466,158.632,ね,ね,False
158.632,158.833,に,に,False
158.833,159.066,つ,つ,False
159.066,159.266,つ,つ,False
159.266,159.467,ん,ん,False
159.467,159.867,で,で,False
159.867,160.067,と,と,False
160.067,160.267,ど,ど,False
160.267,160.668,け,け,False
160.668,160.868,る,る,False
160.868,161.469,よ,よ,False
161.469,161.635,そ,そ,False
161.635,161.869,ら,ら,False
161.869,163.037,に,に,False
163.037,163.669,ahh,,False
201.475,201.642,い,い,False
201.642,201.842,つ,つ,False
201.842,202.042,で,で,False
202.042,202.243,も,も,False
202.243,202.443,あ,あ,False
202.443,202.643,い,い,False
202.643,202.743,らぶ,らぶ,False
202.743,203.043,ゆー.,ゆー,False
203.043,203.244,き,き,False
203.244,203.444,み,み,False
203.444,203.644,に,に,False
203.644,203.844,てい,てい,False
203.844,204.044,く,く,False
204.044,204.278,き,き,False
204.278,204.378,す,す,False
204.378,204.645,みー.,みー,False
204.645,204.845,お,お,False
204.845,205.045,ほ,ほ,False
205.045,205.246,し,し,False
205.246,205.446,さ,さ,False
205.446,205.646,ま,ま,False
205.646,205.813,に,に,False
205.813,205.946,ね,ね,False
205.946,206.247,が,が,False
206.247,206.447,い,い,False
206.447,206.647,ご,ご,False
206.647,206.814,と,と,False
206.814,207.047,か,か,False
207.047,207.148,な,な,False
207.148,207.248,え,え,False
207.248,207.448,て,て,False
207.448,207.748,く,く,False
207.748,207.815,れ,れ,False
207.815,207.948,ま,ま,False
207.948,208.048,す,す,False
208.048,208.415,か,か,False
208.415,208.649,ち,ち,False
208.649,208.816,きゅう,きゅう,False
208.816,209.016,の,の,False
209.016,209.15,う,う,False
209.15,209.45,ら,ら,False
209.45,209.65,が,が,False
209.65,209.817,わ,わ,False
209.817,210.017,ま,ま,False
210.017,210.251,で,で,False
210.251,210.451,ぼ,ぼ,False
210.451,210.618,く,く,False
210.618,210.751,を,を,False
210.751,211.051,は,は,False
211.051,211.218,こ,こ,False
211.218,211.452,ん,ん,False
211.452,211.652,で,で,False
211.652,211.852,い,い,False
211.852,212.052,ち,ち,False
212.052,212.253,ば,ば,False
212.253,212.353,ん,ん,False
212.353,212.653,き,き,False
212.653,212.853,れ,れ,False
212.853,213.053,い,い,False
213.053,213.254,な,な,False
213.254,213.387,は,は,False
213.387,213.454,な,な,False
213.454,213.554,を,を,False
213.554,213.654,さ,さ,False
213.654,213.787,が,が,False
213.787,214.255,し,し,False
214.255,214.355,に,に,False
214.355,214.455,い,い,False
214.455,214.655,く,く,False
214.655,214.855,ん,ん,False
214.855,215.456,だ,だ,False
215.456,215.556,ま,ま,False
215.556,215.656,だ,だ,False
215.656,215.856,き,き,False
215.856,216.056,み,み,False
216.056,216.157,の,の,False
216.157,216.257,あ,あ,False
216.257,216.39,つ,つ,False
216.39,216.457,い,い,False
216.457,216.69,お,お,False
216.69,216.857,も,も,False
216.857,217.057,い,い,False
217.057,217.258,は,は,False
217.258,217.458,お,お,False
217.458,217.691,も,も,False
217.691,217.858,い,い,False
217.858,219.059,は,は,False
219.059,219.26,ほ,ほ,False
219.26,219.46,ほ,ほ,False
219.46,219.66,に,に,False
219.66,219.86,つ,つ,False
219.86,220.06,た,た,False
220.06,220.261,う,う,False
220.261,220.561,な,な,False
220.561,220.661,み,み,False
220.661,221.061,だ,だ,False
221.061,221.462,し,し,False
221.462,221.562,ず,ず,False
221.562,221.662,く,く,False
221.662,222.263,は,は,False
222.263,222.463,む,む,False
222.463,222.63,ね,ね,False
222.63,222.863,に,に,False
222.863,223.063,つ,つ,False
223.063,223.264,つ,つ,False
223.264,223.464,ん,ん,False
223.464,223.864,で,で,False
223.864,224.064,と,と,False
224.064,224.265,ど,ど,False
224.265,224.665,け,け,False
224.665,224.832,る,る,False
224.832,225.466,よ,よ,False
225.466,225.666,そ,そ,False
225.666,225.866,ら,ら,False
225.866,227.034,に,に,False
227.034,227.234,い,い,False
227.234,227.434,つ,つ,False
227.434,227.635,で,で,False
227.635,227.835,も,も,False
227.835,228.035,あ,あ,False
228.035,228.235,い,い,False
228.235,228.335,らぶ,らぶ,False
228.335,228.636,ゆー.,ゆー,False
228.636,228.836,き,き,False
228.836,229.036,み,み,False
229.036,229.236,に,に,False
229.236,229.436,てい,てい,False
229.436,229.637,く,く,False
229.637,229.837,き,き,False
229.837,229.937,す,す,False
229.937,230.271,みー.,みー,False
230.271,230.471,わ,わ,False
230.471,230.671,す,す,False
230.671,230.871,れ,れ,False
230.871,231.071,ら,ら,False
231.071,231.272,れ,れ,False
231.272,231.438,ない,ない,False
231.438,231.539,か,か,False
231.539,231.872,ら,ら,False
231.872,232.072,ぼ,ぼ,False
232.072,232.273,く,く,False
232.273,232.473,の,の,False
232.473,232.706,だ,だ,False
232.706,232.773,い,い,False
232.773,232.873,じ,じ,False
232.873,233.073,な,な,False
233.073,233.474,め,め,False
233.474,233.674,も,も,False
233.674,234.041,りー,りー,False
234.041,234.241,ど,ど,False
234.241,234.441,ら,ら,False
234.441,234.642,や,や,False
234.642,234.742,き,き,False
234.742,235.042,は,は,False
235.042,235.242,しゅ,しゅ,False
235.242,235.442,しょ,しょ,False
235.442,235.643,く,く,False
235.643,235.843,に,に,False
235.843,236.043,な,な,False
236.043,236.243,れ,れ,False
236.243,236.343,な,な,False
236.343,236.644,い,い,False
236.644,236.844,な,な,False
236.844,237.044,ら,ら,False
237.044,237.244,ば,ば,False
237.244,237.444,う,う,False
237.444,237.645,わ,わ,False
237.645,237.845,が,が,False
237.845,237.978,き,き,False
237.978,238.245,し,し,False
238.245,238.445,ちゃ,ちゃ,False
238.445,238.646,え,え,False
238.646,238.846,ば,ば,False
238.846,239.113,ぼ,ぼ,False
239.113,239.246,く,く,False
239.246,239.446,の,の,False
239.446,239.847,お,お,False
239.847,239.947,も,も,False
239.947,240.047,い,い,False
240.047,240.247,ど,ど,False
240.247,240.447,お,お,False
240.447,241.048,り,り,False
241.048,241.148,ゆ,ゆ,False
241.148,241.248,め,め,False
241.248,241.448,か,か,False
241.448,241.615,ら,ら,False
241.615,241.749,ぴ,ぴ,False
241.749,241.849,ぴ,ぴ,False
241.849,242.049,ぴ,ぴ,False
242.049,242.249,さ,さ,False
242.249,242.449,め,め,False
242.449,242.616,ない,ない,False
242.616,242.85,で,で,False
242.85,243.017,さ,さ,False
243.017,243.25,め,め,False
243.25,243.45,ない,ない,False
243.45,244.652,で,で,False
244.652,244.852,ぬ,ぬ,False
244.852,245.052,く,く,False
245.052,245.252,も,も,False
245.252,245.452,り,り,False
245.452,245.653,に,に,False
245.653,245.853,げ,げ,False
245.853,246.12,な,な,False
246.12,246.253,い,い,False
246.253,246.654,で,で,False
246.654,246.754,ま,ま,False
246.754,246.854,だ,だ,False
246.854,247.054,あ,あ,False
247.054,247.254,さ,さ,False
247.254,247.855,は,は,False
247.855,248.055,たっ,たっ,False
248.055,248.255,ぷ,ぷ,False
248.255,248.455,り,り,False
248.455,248.656,あ,あ,False
248.656,248.856,る,る,False
248.856,249.056,か,か,False
249.056,249.456,ら,ら,False
249.456,249.657,あ,あ,False
249.657,249.857,と,と,False
249.857,250.257,ご,ご,False
250.257,250.457,ふ,ふ,False
250.457,251.358,ん,ん,False
251.358,251.458,い,い,False
251.458,251.659,や,や,False
251.659,251.859,じゅっ,じゅっ,False
251.859,252.059,ぷん,ぷん,False
252.059,252.259,ま,ま,False
252.259,252.66,た,た,False
252.66,252.86,せ,せ,False
252.86,253.259,て,て,False
